SKU,Producto,Marca,EAN,Imagen_URL,Fuente,Pagina_URL,Shopify_Archivo,Shopify_Estado
0023009,RUBOR AMEx4.5g LIQUIDO AMBER 02,AME,7708731297838,https://cdn.shopify.com/s/files/1/0409/7805/5325/files/Rubor_Liquido_05_web_TonoAmber02.png?v=1756317135,busqueda web (exacta),https://ame.com.co/products/rubor-liquido-en-serum-blush-up,krika-cosmetics-rubor-ame-4-5g-liquido-amber-02-0023009.png,cargada en 1 variante(s)
0023011,RUBOR AMEx4.5g LIQUIDO CARMEN 01,AME,7708731297319,https://cdn.shopify.com/s/files/1/0409/7805/5325/files/Rubor_Liquido_04_web_TonoCarmen01.png?v=1756317135,busqueda web (exacta),https://ame.com.co/products/rubor-liquido-en-serum-blush-up,krika-cosmetics-rubor-ame-4-5g-liquido-carmen-01-0023011.png,cargada en 1 variante(s)
0023370,TINTA LABIAL AMEx4.5g 08 SERUM,AME,7708731297098,https://cdn.shopify.com/s/files/1/0409/7805/5325/files/Tinta_Serum_web_06_Tono08_Mocha.png?v=1756315384,busqueda web (exacta),https://ame.com.co/products/tinta-de-labios-serum,krika-cosmetics-tinta-labial-ame-4-5g-08-serum-0023370.png,cargada en 1 variante(s)
0023669,PESTANINA AMEx10ml APRUEBA AGUA DEFINE,AME,7708139460032,https://cdn.shopify.com/s/files/1/0409/7805/5325/files/Mascara-Pestanas-Web-01.png?v=1756252809,busqueda web (exacta),https://ame.com.co/products/mascara-de-pestanas-back-to-basic,krika-cosmetics-pestanina-ame-10ml-aprueba-agua-define-0023669.png,cargada en 1 variante(s)
0016691,LABIAL ANA MARIAx2g COLOR CARE MELOCOTON,ANA MARIA,7702678813052,https://locatelcolombia.vteximg.com.br/arquivos/ids/406446/7702678813052_1_Labial Ana Maria Perfect Color Care Meloc X 2g.png,www.locatelcolombia.com,,krika-cosmetics-labial-ana-maria-2g-color-care-melocoton-0016691.png,cargada en 1 variante(s)
0016692,LABIAL ANA MARIAx2g COLOR CARE LAVANDA,ANA MARIA,7702678388932,https://locatelcolombia.vteximg.com.br/arquivos/ids/406438/7702678388932_1_Labial-Ana-Maria-Perfect-Color-Care-LavandaX-2g.png,www.locatelcolombia.com,,krika-cosmetics-labial-ana-maria-2g-color-care-lavanda-0016692.png,cargada en 2 variante(s)
0016693,LABIAL ANA MARIAx2g COLOR CARE ALMENDRA,ANA MARIA,7702678349742,https://exitocol.vteximg.com.br/arquivos/ids/34868816/Labial-Acido-Hialuro-Almendra-ANA-MARIA-2-gr-3313777_a.jpg,www.exito.com,,krika-cosmetics-labial-ana-maria-2g-color-care-almendra-0016693.jpg,cargada en 1 variante(s)
0016694,LABIAL ANA MARIAx2g COLOR CARE MERLOT,ANA MARIA,7702678226708,https://exitocol.vteximg.com.br/arquivos/ids/34868815/Labial-Acido-Hialuro-Merlot-ANA-MARIA-2-gr-3313776_a.jpg,www.exito.com,,krika-cosmetics-labial-ana-maria-2g-color-care-merlot-0016694.jpg,cargada en 1 variante(s)
0016695,LABIAL ANA MARIAx2g COLOR CARE FIESTA,ANA MARIA,7702678403444,https://locatelcolombia.vteximg.com.br/arquivos/ids/406444/7702678403444_1_Labial Ana Maria Perfect Color Care Fiesta X 2g.png,www.locatelcolombia.com,,krika-cosmetics-labial-ana-maria-2g-color-care-fiesta-0016695.png,cargada en 1 variante(s)
0016696,LABIAL ANA MARIAx2g COLOR CARE,ANA MARIA,7702678619180,https://exitocol.vteximg.com.br/arquivos/ids/26741729/Labial-Acido-Hialuro-Chocolate-ANA-MARIA-2-gr-3313782_a.jpg,www.exito.com,,krika-cosmetics-labial-ana-maria-2g-color-care-0016696.jpg,cargada en 2 variante(s)
0022307,GEL DE BANO ANIANx750ml ACEITE OLIVA,ANIAN,8414716032750,https://exitocol.vteximg.com.br/arquivos/ids/34404400/Gel-De-Bano-Aceite-De-Oliva-ANIAN-750-ml-3206928_a.jpg,www.exito.com,,krika-cosmetics-gel-de-bano-anian-750ml-aceite-oliva-0022307.jpg,cargada en 1 variante(s)
0022308,GEL DE BANO ANIANx750ml AVENA/ALMENDRAS,ANIAN,8414716031753,https://anian.es/wp-content/uploads/2024/04/Gel_Avena_Almendras.webp,busqueda web (exacta),https://anian.es/productos/gel-de-bano-avena-almendras/,krika-cosmetics-gel-de-bano-anian-750ml-avena-almendras-0022308.webp,cargada en 1 variante(s)
0022309,GEL DE BANO ANIANx750ml CITRICO INTENSO,ANIAN,8414716033757,https://anian.es/wp-content/uploads/2024/04/Gel_Citrico_Intenso.webp,busqueda web (exacta),https://anian.es/productos/gel-de-bano-citrico-intenso/,krika-cosmetics-gel-de-bano-anian-750ml-citrico-intenso-0022309.webp,cargada en 1 variante(s)
0022669,LECHE CORPORAL ANIANx500ml ACEITE OL,ANIAN,8414716218055,https://anian.es/wp-content/uploads/2024/04/Leche_Corporal_Aceita_Oliva.webp,busqueda web (exacta),https://anian.es/productos/leche-corporal-aceite-de-oliva/,krika-cosmetics-leche-corporal-anian-500ml-aceite-ol-0022669.webp,cargada en 1 variante(s)
0022670,LECHE CORPORAL ANIANx500ml AVENA/ALM AS,ANIAN,8414716216051,https://anian.es/wp-content/uploads/2024/04/Leche_Corporal_Avena.webp,busqueda web (exacta),https://anian.es/productos/leche-corporal-avena-almendras/,krika-cosmetics-leche-corporal-anian-500ml-avena-alm-as-0022670.webp,cargada en 1 variante(s)
0022671,LECHE CORPORAL ANIANx500ml COCO/VAIN,ANIAN,8414716217058,https://anian.es/wp-content/uploads/2024/04/Leche_Corporal_Coco.webp,busqueda web (exacta),https://anian.es/productos/leche-corporal-coco-vainilla/,krika-cosmetics-leche-corporal-anian-500ml-coco-vain-0022671.webp,cargada en 1 variante(s)
0024287,MASCARILLA CAPILAR ANYELUZx500ml AFRO Y CURLY HIDRATANTE,ANYELUZ,7707407480284,https://pasteurio.vteximg.com.br/arquivos/ids/212545/mascarilla-anyeluz-reparadora-hidratante-afro---curly-pote-500-ml.jpg,www.farmaciaspasteur.com.co,,krika-cosmetics-mascarilla-capilar-anyeluz-500ml-afro-y-curly-hidratante-0024287.jpg,cargada en 1 variante(s)
0000921,LACA AQUA NETx312g EXTRA FUERTE,AQUA NET,99060313,https://cdn.shopify.com/s/files/1/0682/5112/3885/files/155784-800-auto_612f3ad9-979d-4b86-937c-b04b3a10d0e3.jpg?v=1745415948,busqueda web (exacta),https://www.vivelabelleza.com.co/products/laca-aqua-net-312gr-extra-fuerte,krika-cosmetics-laca-aqua-net-312g-extra-fuerte-0000921.jpg,cargada en 1 variante(s)
0021977,CREMA CORPORAL ARRURRUx220ml DELICAD TRICION,ARRURRU,7702277850328,https://colsubsidio.vteximg.com.br/arquivos/ids/198416/7702277850328.jpg,www.drogueriascolsubsidio.com verificada a ojo (EAN coincide pero es: Crema Humectante Arrurrú Delicada Nutrición x 220ml),,krika-cosmetics-crema-corporal-arrurru-220ml-delicad-tricion-0021977.jpg,cargada en 1 variante(s)
0022788,PANITOS HUMEDOS ARRURRUx20und AVENA RITE PRACTICORTE,ARRURRU,7702277096696,https://locatelcolombia.vteximg.com.br/arquivos/ids/404802/7702277096696_1_Toallas Humedas Arruru Avena Karite X 20Und.png,www.locatelcolombia.com,,krika-cosmetics-panitos-humedos-arrurru-20und-avena-rite-practicorte-0022788.png,cargada en 1 variante(s)
0009427,POMO ATENEAxund PINKY,ATENEA,7700000007278,https://cdn.shopify.com/s/files/1/0741/6132/4314/files/AteneaEcommerceV27022.jpg,busqueda web (exacta),https://ateneaprofesional.com/products/beauty-sponge-marmol,krika-cosmetics-pomo-atenea-pinky-0009427.jpg,cargada en 1 variante(s)
0009430,LIMA ATENEAxund PULIDORA MOR/GRI 100/180 S4,ATENEA,7798029262136,,no encontrada,,,sin cargar (sin imagen)
0010022,SOMBRA ATENEAx28g 18 TONOS ART DECO PALETA,ATENEA,781159031830,https://cdn.shopify.com/s/files/1/0741/6132/4314/files/AteneaEcommerceV27217.jpg,busqueda web (exacta),https://ateneaprofesional.com/products/paleta-de-sombras-18-tonos-art-deco,krika-cosmetics-sombra-atenea-28g-18-tonos-art-deco-paleta-0010022.jpg,cargada en 1 variante(s)
0010169,DELINEADOR ATENEAxund 508176 PLUMON,ATENEA,781718835329,https://cdn.shopify.com/s/files/1/0741/6132/4314/files/PLUMON_DELINEADOR1080X1080.jpg,busqueda web (exacta),https://ateneaprofesional.com/products/delineador-en-plumon-negro,krika-cosmetics-delineador-atenea-508176-plumon-0010169.jpg,cargada en 1 variante(s)
0010343,SOMBRA ATENEAx45.5g 35 TONOS MARVELOUS PALETA,ATENEA,781718835398398,https://cdn.shopify.com/s/files/1/0741/6132/4314/files/6530-2.jpg,busqueda web (exacta),https://ateneaprofesional.com/products/paleta-de-sombras-marvelous-makeup-expert,krika-cosmetics-sombra-atenea-45-5g-35-tonos-marvelous-paleta-0010343.jpg,cargada en 2 variante(s)
0010344,SOMBRA ATENEAx45.5g 35 TONOS MAJESTIC PALETA,ATENEA,781718835381,https://cdn.shopify.com/s/files/1/0741/6132/4314/files/AteneaEcommerceV27208.jpg,busqueda web (exacta),https://ateneaprofesional.com/products/paleta-de-sombras-35-tonos-birds-1,krika-cosmetics-sombra-atenea-45-5g-35-tonos-majestic-paleta-0010344.jpg,cargada en 2 variante(s)
0012881,PESTANAS ATENEAxund ENTERAS 3D GIRL BOSS,ATENEA,781159031519,https://tienda.magnacosmetics.co/wp-content/uploads/2023/11/0407az.jpg,busqueda web (exacta),https://www.magnacosmetics.co/producto/pestanas-girl-boss-focus-atenea/,krika-cosmetics-pestanas-atenea-enteras-3d-girl-boss-0012881.jpg,cargada en 1 variante(s)
0013243,SEPARADOR ATENEAxund SILICONA 7212,ATENEA,7700000000439,,no encontrada,,,sin cargar (sin imagen)
0013389,PESTANINA ATENEAx7.5g SUPREME 1ST SCENE LINE,ATENEA,781159032424,https://cdn.shopify.com/s/files/1/0741/6132/4314/files/Pestanina_negra.png,busqueda web (exacta),https://ateneaprofesional.com/products/pestanina-1st-scene,krika-cosmetics-pestanina-atenea-7-5g-supreme-1st-scene-line-0013389.png,cargada en 1 variante(s)
0013499,BASE ATENEAx55g 1ST SCENE CREAM,ATENEA,781159031977,https://cdn.shopify.com/s/files/1/0682/5112/3885/files/164024-800-auto_7f6357f4-f7fd-4149-817d-9ab43879f49f.jpg?v=1745413684,busqueda web (exacta),https://www.vivelabelleza.com.co/products/base-liquida-atenea-55g-1st-scene-cream,krika-cosmetics-base-atenea-55g-1st-scene-cream-0013499.jpg,cargada en 2 variante(s)
0013501,BASE ATENEAx55g 1ST SCENE OLIVE,ATENEA,781159031960,https://cdn.shopify.com/s/files/1/0682/5112/3885/files/164026-800-auto_1c9a75af-9db2-4b38-ba8f-d002e76a5531.jpg?v=1745413689,busqueda web (exacta),https://www.vivelabelleza.com.co/products/base-liquida-atenea-55g-1st-scene-olive,krika-cosmetics-base-atenea-55g-1st-scene-olive-0013501.jpg,cargada en 2 variante(s)
0013502,BASE ATENEAx55g 1ST SCENE TEMPLETE,ATENEA,781159031946,https://cdn.shopify.com/s/files/1/0741/6132/4314/files/Atenea_faltantes0027.jpg?v=1743916083,busqueda web REVISAR (foto genérica de la línea/otra presentación),https://ateneaprofesional.com/products/mini-base-liquida-1st-scene,krika-cosmetics-base-atenea-55g-1st-scene-templete-0013502.jpg,cargada en 2 variante(s)
0013503,BASE ATENEAx55g 1ST SCENE SAND,ATENEA,781159031984,https://www.glamora.mx/web/image/product.template/4594/image_1024?unique=615972d,busqueda web (exacta),https://www.glamora.mx/shop/781159031984-atenea-base-de-maquillaje-1-escena-sand-4594,krika-cosmetics-base-atenea-55g-1st-scene-sand-0013503.jpg,cargada en 2 variante(s)
0013504,BASE ATENEAx55g 1ST SCENE EBOKY,ATENEA,781159031939,https://cdn.shopify.com/s/files/1/0682/5112/3885/files/164029-800-auto_dff940fb-b858-40ff-b242-f84b9116aeb9.jpg?v=1745413686,busqueda web (exacta),https://www.vivelabelleza.com.co/products/base-liquida-atenea-55g-1st-scene-eboky,krika-cosmetics-base-atenea-55g-1st-scene-eboky-0013504.jpg,cargada en 2 variante(s)
0013541,SOMBRA ATENEAx45.5g 35 TONOS HAWAI PALETA,ATENEA,781159031441,https://cdn.shopify.com/s/files/1/0741/6132/4314/files/AteneaEcommerceV27215.jpg,busqueda web (exacta),https://ateneaprofesional.com/products/paleta-de-sombras-35-tonos-hawaii,krika-cosmetics-sombra-atenea-45-5g-35-tonos-hawai-paleta-0013541.jpg,cargada en 2 variante(s)
0013693,PADS FACIAL ATENEAx180und LUXURY DESMAQUILLANTE,ATENEA,781159407802,https://cdn.shopify.com/s/files/1/0741/6132/4314/files/Atenea_EC_Sesion0924_5832.jpg,busqueda web (exacta),https://ateneaprofesional.com/products/algodon-luxury-desmaquillante,krika-cosmetics-pads-facial-atenea-180und-luxury-desmaquillante-0013693.jpg,cargada en 1 variante(s)
0013880,POLVO ATENEAx11.8g MATTE BRONZE COMPACTO,ATENEA,781718826594,https://cdn.shopify.com/s/files/1/0741/6132/4314/files/Atenea_Ecommerce_Oct_236261.jpg,busqueda web (exacta),https://ateneaprofesional.com/products/bronzer-matte,krika-cosmetics-polvo-atenea-11-8g-matte-bronze-compacto-0013880.jpg,cargada en 1 variante(s)
0015134,RUBOR ATENEAx56g SUBLIME TONO 1,ATENEA,781159032240,https://cdn.shopify.com/s/files/1/0741/6132/4314/files/AteneaEcommerceV27151.jpg,busqueda web (exacta),https://ateneaprofesional.com/products/rubor-compacto-sublime,krika-cosmetics-rubor-atenea-56g-sublime-tono-1-0015134.jpg,cargada en 1 variante(s)
0015454,SOMBRA ATENEAx8ml LOUVRE,ATENEA,781159408014,https://tienda.magnacosmetics.co/wp-content/uploads/2021/12/04079w.jpg,busqueda web (exacta),https://www.magnacosmetics.co/producto/sombra-liquida-louvre-8ml-atenea/,krika-cosmetics-sombra-atenea-8ml-louvre-0015454.jpg,cargada en 1 variante(s)
0015459,SOMBRA ATENEAx15g 12 TONOS SUBLIME PALETA,ATENEA,781159407987,https://cdn.shopify.com/s/files/1/0741/6132/4314/files/DSC9790_2.jpg,busqueda web (exacta),https://ateneaprofesional.com/products/paleta-de-sombras-12-tonos-sublime,krika-cosmetics-sombra-atenea-15g-12-tonos-sublime-paleta-0015459.jpg,cargada en 1 variante(s)
0015461,PESTANAS ATENEAxund ENTERAS FOCUS 3D FOCUS,ATENEA,7707375606488,https://cdn.shopify.com/s/files/1/0417/0855/2343/files/focus_d68654fb-1f86-4e39-9d69-cbfc398a20cd.jpg,busqueda web (exacta),https://www.freyadivinavanidad.com/products/pestanas-3d-focus-atenea,krika-cosmetics-pestanas-atenea-enteras-focus-3d-focus-0015461.jpg,cargada en 1 variante(s)
0015462,PESTANAS ATENEAxund ENTERAS FOCUS 3D HEART,ATENEA,6999421533300,https://cdn.shopify.com/s/files/1/0741/6132/4314/files/Atenea_Mayo_Ecommerce0766.jpg,busqueda web (exacta),https://ateneaprofesional.com/products/copia-de-pestanas-heart-focus,krika-cosmetics-pestanas-atenea-enteras-focus-3d-heart-0015462.jpg,cargada en 1 variante(s)
0015464,PESTANAS ATENEAxund ENTERAS FOCUS 3D POINT,ATENEA,6919031800609,https://cdn.shopify.com/s/files/1/0741/6132/4314/files/Atenea_Mayo_Ecommerce0747.jpg,busqueda web (exacta),https://ateneaprofesional.com/products/pestanas-point-focus,krika-cosmetics-pestanas-atenea-enteras-focus-3d-point-0015464.jpg,cargada en 1 variante(s)
0015465,PESTANAS ATENEAxund ENTERAS FOCUS 3D REFER,ATENEA,6919031800746,https://cdn.shopify.com/s/files/1/0741/6132/4314/files/Atenea_Mayo_Ecommerce0768.jpg,busqueda web (exacta),https://ateneaprofesional.com/products/pestanas-refer-focus,krika-cosmetics-pestanas-atenea-enteras-focus-3d-refer-0015465.jpg,cargada en 1 variante(s)
0015466,PESTANAS ATENEAxund ENTERAS FOCUS 3D REFLECT,ATENEA,6919031800920,https://cdn.shopify.com/s/files/1/0741/6132/4314/files/Atenea_Mayo_Ecommerce0737.jpg,busqueda web (exacta),https://ateneaprofesional.com/products/pestanas-reflect-focus,krika-cosmetics-pestanas-atenea-enteras-focus-3d-reflect-0015466.jpg,cargada en 1 variante(s)
0015945,MAQUILLAJE CEJAS ATENEAx5.2g FOCUS BLONDIE,ATENEA,781159408250,https://cdn.shopify.com/s/files/1/0741/6132/4314/files/TRIO_DE_CEJAS_FOCUS-06.webp,busqueda web (exacta),https://ateneaprofesional.com/products/trio-de-cejas-blondie-savage,krika-cosmetics-maquillaje-cejas-atenea-5-2g-focus-blondie-0015945.webp,cargada en 1 variante(s)
0018139,BLOQUEADOR FACIAL ATENEAx50g SPF50 SUN GEL,ATENEA,781159031458,https://cdn.shopify.com/s/files/1/0741/6132/4314/files/AteneaEcommerceV27074.jpg?v=1743916097,busqueda web (exacta),https://ateneaprofesional.com/products/bloqueador-solar-aqua-waves,krika-cosmetics-bloqueador-facial-atenea-50g-spf50-sun-gel-0018139.jpg,cargada en 1 variante(s)
0018140,AMPOLLETA ATENEAx10ml BOMM REPARACION INTESIVA,ATENEA,659525555870,https://www.girlymaquillaje.com/wp-content/uploads/02foto-productoampolla-capilarcomm-zoom.jpg,busqueda web (exacta),https://www.girlymaquillaje.com/producto/bomm-ampolla-capilar-golden-rescue/,krika-cosmetics-ampolleta-atenea-10ml-bomm-reparacion-intesiva-0018140.jpg,cargada en 1 variante(s)
0018815,RUBOR ATENEAx4.5g PEACH MERLBA 1ST SCENE,ATENEA,736372666871,https://cdn.shopify.com/s/files/1/0596/4287/1919/files/2.png,busqueda web (exacta),https://ateneabeauty.com.mx/products/rubores-individuales-1st-scene,krika-cosmetics-rubor-atenea-4-5g-peach-merlba-1st-scene-0018815.png,cargada en 1 variante(s)
0018925,SOMBRA ATENEAx2.2g OKI CREMOSA,ATENEA,736372667021,https://cdn.shopify.com/s/files/1/0741/6132/4314/files/Frame17_92d59099-099c-4d82-8696-491279b6228e.png,busqueda web (exacta),https://ateneaprofesional.com/products/sombra-cremosa-individual,krika-cosmetics-sombra-atenea-2-2g-oki-cremosa-0018925.png,cargada en 1 variante(s)
0019022,CONTORNO ATENEAx6g TOSTED COCONUT BRONZE,ATENEA,736372667465,https://cdn.shopify.com/s/files/1/0741/6132/4314/files/TOSTEDCOCONUT_TONO.webp,busqueda web (exacta),https://ateneaprofesional.com/products/bronzer-cremoso,krika-cosmetics-contorno-atenea-6g-tosted-coconut-bronze-0019022.webp,cargada en 1 variante(s)
0019151,LAPIZ LABIAL ATENEAx1.5g NUDE DARK,ATENEA,736372667168,https://cdn.shopify.com/s/files/1/0741/6132/4314/files/AteneaEcommerceOct236302_6aedfa6c-7194-49e6-b50a-e2328fa0ad95.jpg,busqueda web REVISAR (foto genérica de la línea/otra presentación),https://ateneaprofesional.com/products/lapiz-delineador,krika-cosmetics-lapiz-labial-atenea-1-5g-nude-dark-0019151.jpg,cargada en 1 variante(s)
0019368,POMO ATENEAxund DAPHNE,ATENEA,736372667519,https://cdn.shopify.com/s/files/1/0741/6132/4314/files/AteneaEcommerceV27019.jpg,busqueda web (exacta),https://ateneaprofesional.com/products/beauty-sponge-marmol,krika-cosmetics-pomo-atenea-daphne-0019368.jpg,cargada en 1 variante(s)
0019370,POMO ATENEAxund MELROSE,ATENEA,736372667526,https://cdn.shopify.com/s/files/1/0741/6132/4314/files/AteneaEcommerceV27025.jpg,busqueda web (exacta),https://ateneaprofesional.com/products/beauty-sponge-marmol,krika-cosmetics-pomo-atenea-melrose-0019370.jpg,cargada en 1 variante(s)
0019373,PEGANTE ATENEAx4.3g FOCUS BLACK,ATENEA,781159408489,https://www.girlymaquillaje.com/wp-content/uploads/img7587-zoom.jpg,busqueda web (exacta),https://www.girlymaquillaje.com/producto/pega-para-pestanas-negra-black-focus/,krika-cosmetics-pegante-atenea-4-3g-focus-black-0019373.jpg,cargada en 1 variante(s)
0019375,PRIMER ATENEAx30ml ESSENTIAL FACIAL,ATENEA,736372667199,https://www.girlymaquillaje.com/wp-content/uploads/IMG_9063.webp,busqueda web (exacta),https://www.girlymaquillaje.com/producto/primer-para-rostro-essential-atenea/,krika-cosmetics-primer-atenea-30ml-essential-facial-0019375.webp,cargada en 1 variante(s)
0019476,SERUM LABIAL ATENEAx3.5ml MAXIMIZER LIP,ATENEA,736372667618,https://cdn.shopify.com/s/files/1/0741/6132/4314/files/maxi1.png,busqueda web (exacta),https://ateneaprofesional.com/products/lip-maximizer-serum,krika-cosmetics-serum-labial-atenea-3-5ml-maximizer-lip-0019476.png,cargada en 1 variante(s)
0019477,SERUM LABIAL ATENEAx3.5ml REPAIR LIP,ATENEA,736372667601,https://cdn.shopify.com/s/files/1/0741/6132/4314/files/condi1_173e8060-caee-4da0-8888-3445f11c7d12.png,busqueda web (exacta),https://ateneaprofesional.com/products/lip-repair-conditioner-serum,krika-cosmetics-serum-labial-atenea-3-5ml-repair-lip-0019477.png,cargada en 1 variante(s)
0019552,BRILLO LABIAL ATENEAx4.8ml BRIGHT PINK 1,ATENEA,736372667373,https://cdn.shopify.com/s/files/1/0741/6132/4314/files/Atenea_Ecommerce_Oct_236240.jpg?v=1765398502,busqueda web (exacta),https://ateneaprofesional.com/products/lip-gloss-1st-escene,krika-cosmetics-brillo-labial-atenea-4-8ml-bright-pink-1-0019552.jpg,cargada en 1 variante(s)
0019555,BRILLO LABIAL ATENEAx4.8ml COCO 1ST SCENCE,ATENEA,736372667366,https://cdn.shopify.com/s/files/1/0741/6132/4314/files/Atenea_Ecommerce_Oct_236236.jpg?v=1764256264,busqueda web (exacta),https://ateneaprofesional.com/products/lip-gloss-1st-escene,krika-cosmetics-brillo-labial-atenea-4-8ml-coco-1st-scence-0019555.jpg,cargada en 1 variante(s)
0019585,BALSAMO LABIAL ATENEAx15ml CHERRY,ATENEA,659525555962,https://cdn.shopify.com/s/files/1/0682/5112/3885/files/182462-800-auto_e0d69080-2ea4-478a-99a0-493742a8e28e.png?v=1745413517,busqueda web (exacta),https://www.vivelabelleza.com.co/products/balsamo-labial-atenea-15ml-cherry,krika-cosmetics-balsamo-labial-atenea-15ml-cherry-0019585.png,cargada en 1 variante(s)
0019590,SOMBRA ATENEAx45.5g 35 TONOS CLASSIC PALETA,ATENEA,736372667731,https://cdn.shopify.com/s/files/1/0741/6132/4314/files/Atenea-Ecommerce-Enero9958-1080.jpg,busqueda web (exacta),https://ateneaprofesional.com/products/paleta-classic-35-tonos-makeup-expert,krika-cosmetics-sombra-atenea-45-5g-35-tonos-classic-paleta-0019590.jpg,cargada en 2 variante(s)
0019593,BROCHA ATENEAx46und ATKG-46 FLAWLES SET,ATENEA,736372668820,https://cdn.shopify.com/s/files/1/0741/6132/4314/files/Atenea-Ecommerce-Feb10250-1080.jpg,busqueda web (exacta),https://ateneaprofesional.com/products/kit-de-brochas-de-maquillaje-flawless-x46-pcs,krika-cosmetics-brocha-atenea-46und-atkg-46-flawles-set-0019593.jpg,cargada en 1 variante(s)
0019610,BROCHA ATENEAxund JL1 RUBOR,ATENEA,659525555979,https://cdn.shopify.com/s/files/1/0741/6132/4314/files/jl1.jpg,busqueda web (exacta),https://ateneaprofesional.com/products/runway-collection-brocha-para-rubor-jl1,krika-cosmetics-brocha-atenea-jl1-rubor-0019610.jpg,cargada en 1 variante(s)
0019612,BROCHA ATENEAxund JL3 POLVO,ATENEA,659525555993,https://cdn.shopify.com/s/files/1/0741/6132/4314/files/jl3.jpg,busqueda web (exacta),https://ateneaprofesional.com/products/runway-collection-jl3-brocha-para-polvo,krika-cosmetics-brocha-atenea-jl3-polvo-0019612.jpg,cargada en 1 variante(s)
0019614,BROCHA ATENEAxund JL10 PINCEL PLANO,ATENEA,659525556068,https://cdn.shopify.com/s/files/1/0741/6132/4314/files/jl10.jpg,busqueda web (exacta),https://ateneaprofesional.com/products/runway-collection-jl10-pincel-plano-para-ojos,krika-cosmetics-brocha-atenea-jl10-pincel-plano-0019614.jpg,cargada en 1 variante(s)
0019615,BROCHA ATENEAxund JL12 CEJAS,ATENEA,659525556082,https://cdn.shopify.com/s/files/1/0741/6132/4314/files/jl12.jpg,busqueda web (exacta),https://ateneaprofesional.com/products/runway-collection-jl12-pincel-de-precision,krika-cosmetics-brocha-atenea-jl12-cejas-0019615.jpg,cargada en 1 variante(s)
0019616,BROCHA ATENEAxund JL13 DIFUMINAR,ATENEA,659525556099,https://cdn.shopify.com/s/files/1/0741/6132/4314/files/jl13.jpg,busqueda web (exacta),https://ateneaprofesional.com/products/runway-collection-jl13-pincel-de-precision,krika-cosmetics-brocha-atenea-jl13-difuminar-0019616.jpg,cargada en 1 variante(s)
0019618,BROCHA ATENEAxund JL18 CONTORNO,ATENEA,659525556143,https://cdn.shopify.com/s/files/1/0741/6132/4314/files/jl18.jpg,busqueda web (exacta),https://ateneaprofesional.com/products/runway-collection-jl18-pincel-delgado-para-contorno,krika-cosmetics-brocha-atenea-jl18-contorno-0019618.jpg,cargada en 1 variante(s)
0019762,LAPIZ LABIAL ATENEAx0.17g SNOW WHITE,ATENEA,736372667632,https://cdn.shopify.com/s/files/1/0741/6132/4314/files/FOTOS-LAPICES.ECOMM-07-05.webp,busqueda web (exacta),https://ateneaprofesional.com/products/lapiz-delineador-en-gel-1st-scene,krika-cosmetics-lapiz-labial-atenea-0-17g-snow-white-0019762.webp,cargada en 1 variante(s)
0019763,LAPIZ LABIAL ATENEAx0.17g NIGHT PARTY,ATENEA,"736372668868, 0781159031854",https://cdn.shopify.com/s/files/1/0741/6132/4314/files/FOTOS-LAPICES.ECOMM-07-03.webp,busqueda web (exacta),https://ateneaprofesional.com/products/lapiz-delineador-en-gel-1st-scene,krika-cosmetics-lapiz-labial-atenea-0-17g-night-party-0019763.webp,cargada en 1 variante(s)
0019778,RUBOR ATENEAx4.5ml FLIRTY LIQUIDO,ATENEA,736372667496,https://cdn.shopify.com/s/files/1/0899/4576/8215/files/144758-1.jpg,busqueda web (exacta),https://www.almacensandra.com/products/rubor-liquido-velvet-atenea-x-4-5-ml,krika-cosmetics-rubor-atenea-4-5ml-flirty-liquido-0019778.jpg,cargada en 1 variante(s)
0019779,RUBOR ATENEAx4.5ml RUSSET ORANGE LIQUIDO,ATENEA,736372667489,https://cdn.shopify.com/s/files/1/0899/4576/8215/files/144760-1.jpg,busqueda web (exacta),https://www.almacensandra.com/products/rubor-liquido-velvet-atenea-x-4-5-ml,krika-cosmetics-rubor-atenea-4-5ml-russet-orange-liquido-0019779.jpg,cargada en 1 variante(s)
0019780,RUBOR ATENEAx4.5ml CHILI Y HOT LIQUIDO,ATENEA,736372667502,https://cdn.shopify.com/s/files/1/0596/4287/1919/files/Atenea-Ecommerce-Enero9978-1080.jpg,busqueda web (exacta),https://ateneabeauty.com.mx/products/rubores-liquidos-velvet-collection,krika-cosmetics-rubor-atenea-4-5ml-chili-y-hot-liquido-0019780.jpg,cargada en 1 variante(s)
0020287,LABIAL LIQUIDO ATENEAx2.7g RED WINE,ATENEA,736372667779,https://cdn.shopify.com/s/files/1/0596/4287/1919/files/Atenea-Ecommerce-Enero10012-1080.jpg,busqueda web (exacta),https://ateneabeauty.com.mx/products/labial-velvet-liquido,krika-cosmetics-labial-liquido-atenea-2-7g-red-wine-0020287.jpg,cargada en 1 variante(s)
0020290,LABIAL LIQUIDO ATENEAx2.7g ROSE PETAL,ATENEA,736372667793,https://cdn.shopify.com/s/files/1/0596/4287/1919/files/Atenea-Ecommerce-Enero10016-1080.jpg,busqueda web (exacta),https://ateneabeauty.com.mx/products/labial-velvet-liquido,krika-cosmetics-labial-liquido-atenea-2-7g-rose-petal-0020290.jpg,cargada en 1 variante(s)
