Handle,Title,Body (HTML)
acond-dermanatx400ml-cbiotina-y-keratin,ACONDICIONADOR DERMANATx400ml BIOTINA Y KERATINA,"<p><strong>Acondicionador Dermanat 400 ml Biotina Y Keratina</strong></p><p>Este acondicionador de Dermanat de la línea Biotina Y Keratina en presentación de 400 ml cierra la cutícula después del shampoo y devuelve suavidad y brillo en minutos.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Desenreda de verdad: el peine pasa sin tirones y se rompe mucho menos pelo.</li><li>Sella la fibra tras el lavado, que es cuando el cabello está más vulnerable.</li><li>Aporta suavidad sin apelmazar ni engrasar las raíces.</li><li>Facilita el secado y el peinado posterior, incluso en melenas largas.</li><li>Con queratina, la proteína que rellena la fibra capilar y devuelve resistencia al pelo castigado.</li><li>Con biotina, un clásico en las rutinas de fortalecimiento capilar.</li><li>Con biotina para reforzar la fibra.</li><li>Formato grande de 400 ml, pensado para uso frecuente sin quedarte a mitad de camino.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Después del shampoo, escurrí bien el exceso de agua.</li><li>Aplicá de medios a puntas, evitando la raíz.</li><li>Dejá actuar de 2 a 3 minutos.</li><li>Enjuagá con agua tibia o fría.</li></ol><p><strong>Ideal para:</strong> todo tipo de cabello, especialmente el largo, teñido o con tendencia al enredo.</p><p><strong>Tip Krika:</strong> Si tenés raíz grasa y puntas secas, usá acondicionador solo de las orejas hacia abajo.</p><p><strong>Información del fabricante</strong></p><p>Nutre profundamente, reparandolas puntas quebradizas.</p><p>Proporciona suavidad y brillo al cabello, dejando un aspecto sano y sin frizz.</p><p>Para unas puntas sanas y sedosas.</p>"
tonico-cap-dermanatx210ml-biokerati,TONICO CAPILAR DERMANATx210ml BIOTINA Y KERATINA,"<p><strong>Tonico Capilar Dermanat 210 ml Biotina Y Keratina</strong></p><p>Este tónico capilar de Dermanat de la línea Biotina Y Keratina en presentación de 210 ml se aplica directo en el cuero cabelludo para acompañar rutinas de fortalecimiento.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Va donde importa: directo al cuero cabelludo, sin quedarse en el largo.</li><li>Textura ligera que no engrasa ni deja el pelo pesado.</li><li>Sin enjuague, así que se integra a la rutina diaria sin sumar pasos al baño.</li><li>Pensado para usarse de forma constante, que es cuando este tipo de producto rinde.</li><li>Con queratina, la proteína que rellena la fibra capilar y devuelve resistencia al pelo castigado.</li><li>Con biotina, un clásico en las rutinas de fortalecimiento capilar.</li><li>Con biotina para reforzar la fibra.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Aplicá sobre cuero cabelludo limpio, con el cabello húmedo o seco.</li><li>Repartí por secciones para cubrir toda la zona.</li><li>Masajeá con las yemas 1 o 2 minutos para activar la circulación.</li><li>No enjuagues. Usalo a diario o según indique el envase.</li></ol><p><strong>Ideal para:</strong> rutinas de fortalecimiento y cuidado del cuero cabelludo.</p><p><strong>Tip Krika:</strong> La constancia es todo: los resultados de un tónico se ven a partir de la cuarta o sexta semana.</p>"
serum-fac-dermanatx30ml-rosamosq-aceite,SERUM FACIAL DERMANATx30ml ROSA MOSQUETA ACEITE,"<p><strong>Serum Facial Dermanat 30 ml Rosa Mosqueta Aceite</strong></p><p>Este sérum facial de Dermanat de la línea Rosa Mosqueta Aceite en presentación de 30 ml concentra activos en una textura ligera que penetra más que una crema.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Mayor concentración de activos que una crema común.</li><li>Textura ligera que absorbe en segundos.</li><li>Se puede combinar con tu hidratante habitual sin cambiar toda la rutina.</li><li>Unas gotas alcanzan: el frasco pequeño rinde meses.</li><li>Tamaño de 30 ml: entra en cualquier neceser y viaja sin problema.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Aplicá sobre la piel limpia, antes de la crema hidratante.</li><li>Poné 3 o 4 gotas en la palma y presioná sobre el rostro, sin frotar.</li><li>Esperá un minuto a que absorba.</li><li>Sellá con tu crema hidratante y, de día, con protector solar.</li></ol><p><strong>Ideal para:</strong> quien quiere resultados concretos y ya tiene una rutina básica armada.</p><p><strong>Tip Krika:</strong> El orden importa: del producto más líquido al más denso. El sérum siempre va antes de la crema.</p><p><strong>Información del fabricante</strong></p><p>Retrasa los signos de envejecimiento prematuro y arrugas.</p><p>Mejora la apariencia de cicatrices y manchas.</p><p>Hidrata profundamente, proporcionando elasticidad y firmeza.</p><p>Ideal para todo tipo de piel.</p><p>100% Natural. No comodogénico.</p>"
masc-cap-dermanatx300ml-biotina,MASCARILLA CAPILAR DERMANATx300ml BIOTINA KERATINA,"<p><strong>Mascarilla Capilar Dermanat 300 ml Biotina Keratina</strong></p><p>Este tratamiento capilar de Dermanat de la línea Biotina Keratina en presentación de 300 ml trabaja en profundidad sobre la fibra para devolverle cuerpo, suavidad y brillo.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Tratamiento intensivo: actúa donde el acondicionador diario no llega.</li><li>Recupera cabello castigado por plancha, secador, color o decoloración.</li><li>Mejora la textura de forma acumulativa: cada aplicación suma.</li><li>Deja la melena más pesada, brillante y fácil de manejar.</li><li>Con queratina, la proteína que rellena la fibra capilar y devuelve resistencia al pelo castigado.</li><li>Con biotina, un clásico en las rutinas de fortalecimiento capilar.</li><li>Con biotina para reforzar la fibra.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Lavá con shampoo y escurrí muy bien el exceso de agua.</li><li>Aplicá de medios a puntas y distribuí con un peine de dientes anchos.</li><li>Dejá actuar entre 5 y 20 minutos según lo dañado que esté el cabello.</li><li>Enjuagá abundantemente. Repetí una o dos veces por semana.</li></ol><p><strong>Ideal para:</strong> cabello seco, poroso, teñido o con daño por calor.</p><p><strong>Tip Krika:</strong> Envolvé la cabeza en una toalla tibia mientras actúa: el calor abre la cutícula y el tratamiento penetra mejor.</p><p><strong>Información del fabricante</strong></p><p>Tratamiento capilar altamente nutritivo</p><p>Previene la resequedad y la caída del cabello.</p><p>Deja el cabello suave y sedoso.</p><p>Exquisita fragancia.</p>"
serum-fac-dermanatx30ml-vit-c-antiarr,SERUM FACIAL DERMANATx30ml VITAMINA C ANTIARRUGAS,"<p><strong>Serum Facial Dermanat 30 ml Vitamina C Antiarrugas</strong></p><p>Este sérum facial de Dermanat de la línea Vitamina C Antiarrugas en presentación de 30 ml concentra activos en una textura ligera que penetra más que una crema.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Mayor concentración de activos que una crema común.</li><li>Textura ligera que absorbe en segundos.</li><li>Se puede combinar con tu hidratante habitual sin cambiar toda la rutina.</li><li>Unas gotas alcanzan: el frasco pequeño rinde meses.</li><li>Con vitamina C, que aporta luminosidad y ayuda a unificar el tono.</li><li>Tamaño de 30 ml: entra en cualquier neceser y viaja sin problema.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Aplicá sobre la piel limpia, antes de la crema hidratante.</li><li>Poné 3 o 4 gotas en la palma y presioná sobre el rostro, sin frotar.</li><li>Esperá un minuto a que absorba.</li><li>Sellá con tu crema hidratante y, de día, con protector solar.</li></ol><p><strong>Ideal para:</strong> quien quiere resultados concretos y ya tiene una rutina básica armada.</p><p><strong>Tip Krika:</strong> El orden importa: del producto más líquido al más denso. El sérum siempre va antes de la crema.</p>"
serum-fac-dermanatx30ml-reparador-noctur,SERUM FACIAL DERMANATx30ml REPARADOR NOCTURNO,"<p><strong>Serum Facial Dermanat 30 ml Reparador Nocturno</strong></p><p>Este sérum facial de Dermanat de la línea Reparador Nocturno en presentación de 30 ml concentra activos en una textura ligera que penetra más que una crema.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Mayor concentración de activos que una crema común.</li><li>Textura ligera que absorbe en segundos.</li><li>Se puede combinar con tu hidratante habitual sin cambiar toda la rutina.</li><li>Unas gotas alcanzan: el frasco pequeño rinde meses.</li><li>Acción reparadora sobre fibras dañadas por calor, color o químicos.</li><li>Tamaño de 30 ml: entra en cualquier neceser y viaja sin problema.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Aplicá sobre la piel limpia, antes de la crema hidratante.</li><li>Poné 3 o 4 gotas en la palma y presioná sobre el rostro, sin frotar.</li><li>Esperá un minuto a que absorba.</li><li>Sellá con tu crema hidratante y, de día, con protector solar.</li></ol><p><strong>Ideal para:</strong> quien quiere resultados concretos y ya tiene una rutina básica armada.</p><p><strong>Tip Krika:</strong> El orden importa: del producto más líquido al más denso. El sérum siempre va antes de la crema.</p><p><strong>Información del fabricante</strong></p><p>Afina la textura de la piel reduciendo imperfecciones.</p><p>Reduce la apariencia de líneas de expresión y arrugas.</p><p>Hidrata profundamente, regenerando la piel.</p><p>Ilumina y suaviza la piel.</p><p>Su uso continuo mejora la textura y el resplandor de la piel.</p>"
exfol-fac-dermanatx120ml-ccarbo,EXFOLIANTE FACIAL DERMANATx120ml CON CARBON ACTIVADO,"<p><strong>Exfoliante Facial Dermanat 120 ml Con Carbon Activado</strong></p><p>Este exfoliante facial de Dermanat de la línea Con Carbon Activado en presentación de 120 ml renueva la superficie de la piel y devuelve luminosidad a un rostro apagado.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Elimina células muertas que apagan el rostro.</li><li>La piel queda más suave al tacto desde el primer uso.</li><li>Los productos que apliques después penetran mejor.</li><li>Ayuda a mantener los poros despejados.</li><li>Con carbón activado, que arrastra impurezas y exceso de grasa.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Aplicá sobre el rostro húmedo y limpio.</li><li>Masajeá en círculos suaves 30 segundos, evitando el contorno de ojos.</li><li>Enjuagá con agua tibia.</li><li>Usalo una o dos veces por semana, nunca a diario.</li></ol><p><strong>Ideal para:</strong> piel apagada, con textura irregular o poros marcados.</p><p><strong>Tip Krika:</strong> Exfoliar de más irrita y empeora todo. Dos veces por semana es el techo.</p><p><strong>Información del fabricante</strong></p><p>Elimina impurezas, puntos negros y células muertas.</p><p>Ayuda a controlar el exceso de grasa y tiene una acción astringente que deja tu piel limpia y fresca.</p><p>Desintoxica y minimiza los poros.</p><p>Deja la piel suave y tersa.</p><p>Ideal para todo tipo de piel.</p>"
balsamo-corp-dermanatx60g-cannabis-ungue,BALSAMO CORPORAL DERMANATx60g CANNABIS UNGÜENTO,"<p><strong>Balsamo Corporal Dermanat 60 g Cannabis Ungüento</strong></p><p>Esta leche corporal de Dermanat de la línea Cannabis Ungüento en presentación de 60 g hidrata todo el cuerpo con una textura ligera que absorbe en segundos.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Textura fluida que se reparte fácil en superficies grandes.</li><li>Absorbe rápido, sin dejar el cuerpo pegajoso.</li><li>Perfecta para clima cálido, cuando una crema densa resulta pesada.</li><li>Rinde muchísimo.</li><li>Tamaño de 60 g: entra en cualquier neceser y viaja sin problema.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Aplicá sobre la piel limpia y húmeda.</li><li>Extendé con movimientos ascendentes.</li><li>Dejá absorber un minuto antes de vestirte.</li><li>Usala a diario.</li></ol><p><strong>Ideal para:</strong> hidratación diaria en clima cálido.</p><p><strong>Información del fabricante</strong></p><p>Bálsamo con aceites naturales de Cannabis, Caléndula, Árnica y Romero, ideal para masajes corporales.</p><p>Mejora la apariencia de irritaciones de la piel.</p><p>Relaja, hidrata y repara la piel dejándola suave y humectada.</p><p>Hidrata profundamente las zonas más resecas como labios, manos, codos, pies y rodillas.</p>"
tonico-cap-dermanatx250ml-cromero,TONICO CAPILAR DERMANATx250ml CON ROMERO Y QUINUA,"<p><strong>Tonico Capilar Dermanat 250 ml Con Romero Y Quinua</strong></p><p>Este tónico capilar de Dermanat de la línea Con Romero Y Quinua en presentación de 250 ml se aplica directo en el cuero cabelludo para acompañar rutinas de fortalecimiento.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Va donde importa: directo al cuero cabelludo, sin quedarse en el largo.</li><li>Textura ligera que no engrasa ni deja el pelo pesado.</li><li>Sin enjuague, así que se integra a la rutina diaria sin sumar pasos al baño.</li><li>Pensado para usarse de forma constante, que es cuando este tipo de producto rinde.</li><li>Con romero, tradicionalmente usado para estimular el cuero cabelludo.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Aplicá sobre cuero cabelludo limpio, con el cabello húmedo o seco.</li><li>Repartí por secciones para cubrir toda la zona.</li><li>Masajeá con las yemas 1 o 2 minutos para activar la circulación.</li><li>No enjuagues. Usalo a diario o según indique el envase.</li></ol><p><strong>Ideal para:</strong> rutinas de fortalecimiento y cuidado del cuero cabelludo.</p><p><strong>Tip Krika:</strong> La constancia es todo: los resultados de un tónico se ven a partir de la cuarta o sexta semana.</p>"
tonico-fac-dermanatx120ml-mist-hidrat,TONICO FACIAL DERMANATx120ml MIST HIDRATANTE,"<p><strong>Tonico Facial Dermanat 120 ml Mist Hidratante</strong></p><p>Este tónico facial de Dermanat de la línea Mist Hidratante en presentación de 120 ml reequilibra la piel después de la limpieza y la prepara para lo que viene después.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Retira los últimos restos de limpiador y de agua dura.</li><li>Deja la piel receptiva: lo que apliques después penetra mejor.</li><li>Refresca y calma al instante.</li><li>Paso rápido que mejora el resultado de toda la rutina.</li><li>Hidratación real y sostenida, no solo sensación momentánea.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Aplicá después de limpiar el rostro.</li><li>Poné el producto en un algodón o en las palmas.</li><li>Pasá por todo el rostro evitando el contorno de ojos.</li><li>No enjuagues. Seguí con sérum y crema.</li></ol><p><strong>Ideal para:</strong> cualquier rutina facial que ya tenga limpieza e hidratación.</p><p><strong>Información del fabricante</strong></p><p>Fórmula con extractos naturales que hidrata y calma la piel.</p><p>Tonifica e ilumina.</p><p>Afina la textura de la piel, preparándola para el maquillaje.</p><p>Actúa como una capa sellante para el maquillaje.</p><p>Limpia la piel removiendo impurezas y restos de maquillaje.</p>"
crema-corp-dermanatx1000g-lotion,CREMA CORPORAL DERMANATx1000g LOTION CON ACEITE DE ARGAN,"<p><strong>Crema Corporal Dermanat 1000 g Lotion Con Aceite De Argan</strong></p><p>Esta crema corporal de Dermanat de la línea Lotion Con Aceite De Argan en presentación de 1000 g devuelve suavidad e hidratación a toda la piel del cuerpo, que también necesita atención.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Hidratación que dura horas, no solo el momento de aplicarla.</li><li>Absorbe rápido: podés vestirte sin esperar.</li><li>Alivia la tirantez y la aspereza de codos, rodillas y piernas.</li><li>Textura agradable que hace que no te saltes el paso.</li><li>Con aceite de argán, uno de los mejores aliados para dar brillo y suavidad sin apelmazar.</li><li>Formato de 1000 g: rinde muchísimo y baja el costo por uso, perfecto para salón o para quien ya sabe que lo va a repetir.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Aplicá sobre la piel limpia, preferentemente apenas salís de la ducha.</li><li>Masajeá con movimientos circulares ascendentes.</li><li>Insistí en codos, rodillas, talones y cualquier zona reseca.</li><li>Usala a diario, mañana o noche.</li></ol><p><strong>Ideal para:</strong> hidratación diaria de todo el cuerpo.</p><p><strong>Tip Krika:</strong> Con la piel todavía húmeda la crema atrapa el agua y la hidratación rinde el doble.</p><p><strong>Información del fabricante</strong></p><p>Crema para manos y cuerpo, enriquecida con Aceite de Argán, Aceite de Oliva, Aloe Vera y Vitamina E.</p><p>Hidrata y humecta la piel dejándola suave y tersa.</p><p>Textura no grasosa de rápida absorción.</p>"
aceite-corp-dermanatx210ml-coco-almond,ACEITE CORPORAL DERMANATx210ml COCO ALMOND,"<p><strong>Aceite Corporal Dermanat 210 ml Coco Almond</strong></p><p>Este aceite corporal de Dermanat de la línea Coco Almond en presentación de 210 ml nutre, sella la hidratación y deja la piel con un acabado luminoso precioso.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Nutrición intensa con un acabado satinado que se ve muy bien en la piel.</li><li>Sella el agua de la ducha y evita que se evapore.</li><li>Sirve también para masaje.</li><li>Unas gotas cubren una pierna entera: rinde muchísimo.</li><li>Con coco, que nutre en profundidad y deja un aroma tropical difícil de resistir.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Aplicá sobre la piel húmeda, apenas salís de la ducha.</li><li>Calentá unas gotas entre las manos.</li><li>Masajeá con movimientos ascendentes hasta que absorba.</li><li>Esperá un minuto antes de vestirte.</li></ol><p><strong>Ideal para:</strong> piel seca, masaje y acabado luminoso para eventos.</p><p><strong>Tip Krika:</strong> Sobre piel húmeda absorbe rápido y no queda grasoso. Sobre piel seca, sí.</p><p><strong>Información del fabricante</strong></p><p>Humecta y suaviza.</p><p>Se absorbe rápidamente y no deja sensación grasosa.</p><p>Su uso continuo mantiene la piel resplandeciente, fresca y joven.</p><p>Nutre y repara las puntas del cabello.</p><p>Remueve maquillaje e impurezas.</p>"
serum-fac-dermanatx15ml-acido-hialuro,SERUM FACIAL DERMANATx15ml CONCENTRADO DE ACIDO HIALURONICO,"<p><strong>Serum Facial Dermanat 15 ml Concentrado De Acido Hialuronico</strong></p><p>Este sérum facial de Dermanat de la línea Concentrado De Acido Hialuronico en presentación de 15 ml concentra activos en una textura ligera que penetra más que una crema.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Mayor concentración de activos que una crema común.</li><li>Textura ligera que absorbe en segundos.</li><li>Se puede combinar con tu hidratante habitual sin cambiar toda la rutina.</li><li>Unas gotas alcanzan: el frasco pequeño rinde meses.</li><li>Con ácido hialurónico, que retiene agua y deja la piel visiblemente más jugosa.</li><li>Tamaño de 15 ml: entra en cualquier neceser y viaja sin problema.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Aplicá sobre la piel limpia, antes de la crema hidratante.</li><li>Poné 3 o 4 gotas en la palma y presioná sobre el rostro, sin frotar.</li><li>Esperá un minuto a que absorba.</li><li>Sellá con tu crema hidratante y, de día, con protector solar.</li></ol><p><strong>Ideal para:</strong> quien quiere resultados concretos y ya tiene una rutina básica armada.</p><p><strong>Tip Krika:</strong> El orden importa: del producto más líquido al más denso. El sérum siempre va antes de la crema.</p><p><strong>Información del fabricante</strong></p><p>Hidrata, nutre y suaviza la zona del contorno de ojos con este concentrado de ácido hialurónico enriquecido con aceite de argán, aceite de aguacate y cafeína.</p><p>Formulado para atacar los principales síntomas de envejecimiento y el cansancio como la aparición de líneas de expresión, arrugas, ojeras, fatiga, bolsas e hinchazón.</p><p>Atenúa las ojeras.</p><p>Puede ser usado en todo el rostro, suavizando líneas de expresión y arrugas.</p><p>Ideal para todo tipo de piel.</p>"
crema-corp-dermanatx1000g-cocomant,CREMA CORPORAL DERMANATx1000g COCO Y MANTECA DE KARITE,"<p><strong>Crema Corporal Dermanat 1000 g Coco Y Manteca De Karite</strong></p><p>Esta crema corporal de Dermanat de la línea Coco Y Manteca De Karite en presentación de 1000 g devuelve suavidad e hidratación a toda la piel del cuerpo, que también necesita atención.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Hidratación que dura horas, no solo el momento de aplicarla.</li><li>Absorbe rápido: podés vestirte sin esperar.</li><li>Alivia la tirantez y la aspereza de codos, rodillas y piernas.</li><li>Textura agradable que hace que no te saltes el paso.</li><li>Con coco, que nutre en profundidad y deja un aroma tropical difícil de resistir.</li><li>Con manteca de karité, nutrición intensa de larga duración.</li><li>Formato de 1000 g: rinde muchísimo y baja el costo por uso, perfecto para salón o para quien ya sabe que lo va a repetir.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Aplicá sobre la piel limpia, preferentemente apenas salís de la ducha.</li><li>Masajeá con movimientos circulares ascendentes.</li><li>Insistí en codos, rodillas, talones y cualquier zona reseca.</li><li>Usala a diario, mañana o noche.</li></ol><p><strong>Ideal para:</strong> hidratación diaria de todo el cuerpo.</p><p><strong>Tip Krika:</strong> Con la piel todavía húmeda la crema atrapa el agua y la hidratación rinde el doble.</p>"
gel-fac-dermanatx120ml-extractos-natur,LIMPIADOR FACIAL DERMANATx120ml EXTRECTOS NATURALES,"<p><strong>Limpiador Facial Dermanat 120 ml Extrectos Naturales</strong></p><p>Este gel facial de Dermanat de la línea Extrectos Naturales en presentación de 120 ml limpia en profundidad con una textura fresca que no deja la piel tirante.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Arrastra grasa e impurezas sin llevarse la hidratación necesaria.</li><li>Textura gel que enjuaga limpio, sin residuos.</li><li>Sensación de frescura inmediata.</li><li>Apto para uso diario, mañana y noche.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Mojá el rostro con agua tibia.</li><li>Emulsioná una pequeña cantidad entre las manos.</li><li>Masajeá en círculos durante 30 segundos.</li><li>Enjuagá y secá con toques de toalla, sin frotar.</li></ol><p><strong>Ideal para:</strong> pieles mixtas y grasas.</p><p><strong>Información del fabricante</strong></p><p>Rico en extractos naturales, limpia e hidrata la piel, mejorando su apariencia y previniendo los signos del envejecimiento prematuro.</p><p>Remueve impurezas y suciedad sin resecar la piel.</p><p>Refuerza el sistema antioxidante de la piel, proporcionando vitalidad y energía.</p><p>Su Ph balanceado ayuda a mantener el equilibrio natural de la piel.</p><p>Sin sulfatos ni parabenos.</p><p>Ideal para pieles sensibles y/o con tendencia a acné.</p>"
serum-fac-dermanatx30ml-bio-retinol,SERUM FACIAL DERMANATx30ml BIO-RETINOL,"<p><strong>Serum Facial Dermanat 30 ml BIO-RETINOL</strong></p><p>Este sérum facial de Dermanat de la línea BIO-RETINOL en presentación de 30 ml concentra activos en una textura ligera que penetra más que una crema.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Mayor concentración de activos que una crema común.</li><li>Textura ligera que absorbe en segundos.</li><li>Se puede combinar con tu hidratante habitual sin cambiar toda la rutina.</li><li>Unas gotas alcanzan: el frasco pequeño rinde meses.</li><li>Con retinol, el activo de referencia para renovar la piel.</li><li>Tamaño de 30 ml: entra en cualquier neceser y viaja sin problema.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Aplicá sobre la piel limpia, antes de la crema hidratante.</li><li>Poné 3 o 4 gotas en la palma y presioná sobre el rostro, sin frotar.</li><li>Esperá un minuto a que absorba.</li><li>Sellá con tu crema hidratante y, de día, con protector solar.</li></ol><p><strong>Ideal para:</strong> quien quiere resultados concretos y ya tiene una rutina básica armada.</p><p><strong>Tip Krika:</strong> El orden importa: del producto más líquido al más denso. El sérum siempre va antes de la crema.</p><p><strong>Información del fabricante</strong></p><p>Actúa como tratamiento antiedad, previniendo el foto-envejecimiento y aportando elasticidad y firmeza.</p><p>Reduce la apariencia de los signos del envejecimiento y suaviza líneas de expresión, manchas y arrugas.</p><p>Efecto antioxidante y aclarante que actúa unificando el tono del rostro y mejorando la textura y luminosidad de la piel.</p><p>Protege la piel de los radicales libres y ayuda a controlar el exceso de grasa y combatir el acné.</p><p>Repara y revitaliza los tejidos internos de la piel, mejorando la apariencia de manchas, despigmentaciones y otros signos de la edad.</p><p>Ideal para todo tipo de piel.</p><p>Este producto no contiene retinol. Su componente activo es una alternativa vegetal al retinol, con una concentración al 2% y estudios clínicos comprobados con resultados visibles en menos de 2 meses.</p>"
tonico-fac-dermanatx30ml-despigmentan,TONICO FACIAL DERMANATx30ml DESPIGMENTANTE GLOW TONIC,"<p><strong>Tonico Facial Dermanat 30 ml Despigmentante Glow Tonic</strong></p><p>Este tónico facial de Dermanat de la línea Despigmentante Glow Tonic en presentación de 30 ml reequilibra la piel después de la limpieza y la prepara para lo que viene después.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Retira los últimos restos de limpiador y de agua dura.</li><li>Deja la piel receptiva: lo que apliques después penetra mejor.</li><li>Refresca y calma al instante.</li><li>Paso rápido que mejora el resultado de toda la rutina.</li><li>Tamaño de 30 ml: entra en cualquier neceser y viaja sin problema.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Aplicá después de limpiar el rostro.</li><li>Poné el producto en un algodón o en las palmas.</li><li>Pasá por todo el rostro evitando el contorno de ojos.</li><li>No enjuagues. Seguí con sérum y crema.</li></ol><p><strong>Ideal para:</strong> cualquier rutina facial que ya tenga limpieza e hidratación.</p><p><strong>Información del fabricante</strong></p><p>Ayuda en el proceso de regeneración celular, exfoliando la piel y eliminando las células muertas.</p><p>Unifica y aclara gradualmente el tono de la piel.</p><p>Ilumina y mejora la textura y la apariencia de la piel.</p><p>Ayuda a minimizar el tamaño de los poros.</p><p>Ayuda a controlar el exceso de grasa y el acné.</p><p>Mejora la apariencia de manchas y marcas superficiales de la piel.</p><p>Efecto antiedad: Tensa la piel y atenúa líneas de expresión.</p><p>Ideal para todo tipo de piel.</p>"
gel-corp-dermanatx200ml-cbd,GEL CORPORAL DERMANATx200ml CBD,"<p><strong>Gel Corporal Dermanat 200 ml Cbd</strong></p><p>Este gel corporal de Dermanat de la línea Cbd en presentación de 200 ml refresca e hidrata con una textura ligera que no deja sensación pegajosa.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Sensación de frescura inmediata, muy agradable en verano.</li><li>Absorbe en segundos.</li><li>No mancha la ropa.</li><li>Ideal para después del sol o del ejercicio.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Aplicá sobre la piel limpia.</li><li>Extendé con movimientos suaves.</li><li>Dejá absorber unos segundos.</li><li>Repetí las veces que necesites.</li></ol><p><strong>Ideal para:</strong> clima cálido, piernas cansadas y después del sol.</p><p><strong>Tip Krika:</strong> Guardalo en la heladera en verano: el efecto frío es otra cosa.</p><p><strong>Información del fabricante</strong></p><p>Una fórmula relajante y calmante enriquecida con extractos naturales y aceites esenciales -ideal para masajes corporales- que te ayuda a reducir el dolor y la tensión al instante.</p><p>Tiene un efecto térmico que penetra la piel aliviando tensiones.</p><p>Textura no grasosa y de rápida absorción.</p>"
shamp-dermanatx300ml-nutritivo,SHAMPOO DERMANATx300ml NUTRITIVO,"<p><strong>Shampoo Dermanat 300 ml Nutritivo</strong></p><p>Este shampoo de Dermanat de la línea Nutritivo en presentación de 300 ml limpia a fondo sin dejar el pelo áspero ni el cuero cabelludo tirante.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Arrastra grasa, residuo de producto y contaminación sin llevarse la hidratación que el pelo necesita.</li><li>Espuma abundante y fácil de enjuagar: no quedan restos que apaguen el brillo.</li><li>Deja el cabello manejable desde el lavado, así el peinado después cuesta menos.</li><li>Apto para uso frecuente dentro de una rutina completa de lavado y acondicionado.</li><li>Nutrición profunda para cabellos secos y sin vida.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Mojá el cabello con agua tibia, nunca muy caliente.</li><li>Aplicá una porción del tamaño de una moneda y masajeá el cuero cabelludo con las yemas, no con las uñas.</li><li>Dejá actuar 1 o 2 minutos y enjuagá hasta que el agua salga limpia.</li><li>Repetí solo si el cabello estaba muy cargado de producto.</li></ol><p><strong>Ideal para:</strong> rutina de lavado de cualquier tipo de cabello, ajustando la frecuencia a tu cuero cabelludo.</p><p><strong>Tip Krika:</strong> Terminá el último enjuague con agua fría: sella la cutícula y el brillo se nota al instante.</p><p><strong>Información del fabricante</strong></p><p>Cuida tu pelo con esta fórmula reparadora que limpia e hidrata profundamente, protegiéndolo contra la resequedad y los daños a los que es expuesto diariamente como el secador, la plancha, los tintes y otros tratamientos químicos.</p><p>Libre de sal, parabenos, alcohol, siliconas y colorantes.</p><p>Recomendado para todo tipo de pelo.</p><p>Deliciosa fragancia.</p>"
