Handle,Title,Body (HTML)
base-sp-prox20g-perla-105,BASE SP PROx20g EXTRACTO DE PERLA 105,"<p><strong>Base Sp PRO 20 g Extracto De Perla 105</strong></p><p>Esta base de maquillaje de Sp Pro de la línea Extracto De Perla 105 en presentación de 20 g unifica el tono de la piel y deja una superficie pareja sobre la que construir todo el maquillaje.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Cobertura graduable: una capa fina para el día, dos para la noche.</li><li>Se funde con la piel en lugar de quedar como una máscara.</li><li>No se cuartea ni marca las líneas de expresión si la piel está bien hidratada.</li><li>Base sólida para que el rubor, el contorno y el iluminador se difuminen bien.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Empezá con la piel limpia e hidratada; esperá un par de minutos a que la crema absorba.</li><li>Aplicá primer si querés más duración y mejor acabado.</li><li>Poné pequeñas cantidades en frente, mejillas, nariz y mentón.</li><li>Difuminá con esponja húmeda o brocha, siempre desde el centro hacia afuera.</li></ol><p><strong>Ideal para:</strong> maquillaje diario y de ocasión, en todo tipo de piel.</p><p><strong>Tip Krika:</strong> Probá el tono en la mandíbula, no en la mano: es la única forma de que no se note el corte con el cuello.</p>"
base-sp-prox20g-perla-119,BASE SP PROx20g EXTRACTO DE PERLA 119,"<p><strong>Base Sp PRO 20 g Extracto De Perla 119</strong></p><p>Esta base de maquillaje de Sp Pro de la línea Extracto De Perla 119 en presentación de 20 g unifica el tono de la piel y deja una superficie pareja sobre la que construir todo el maquillaje.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Cobertura graduable: una capa fina para el día, dos para la noche.</li><li>Se funde con la piel en lugar de quedar como una máscara.</li><li>No se cuartea ni marca las líneas de expresión si la piel está bien hidratada.</li><li>Base sólida para que el rubor, el contorno y el iluminador se difuminen bien.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Empezá con la piel limpia e hidratada; esperá un par de minutos a que la crema absorba.</li><li>Aplicá primer si querés más duración y mejor acabado.</li><li>Poné pequeñas cantidades en frente, mejillas, nariz y mentón.</li><li>Difuminá con esponja húmeda o brocha, siempre desde el centro hacia afuera.</li></ol><p><strong>Ideal para:</strong> maquillaje diario y de ocasión, en todo tipo de piel.</p><p><strong>Tip Krika:</strong> Probá el tono en la mandíbula, no en la mano: es la única forma de que no se note el corte con el cuello.</p>"
base-sp-prox10g-102-panstik,BASE SP PROx10g 102 PANSTIK,"<p><strong>Base Sp PRO 10 g 102 Panstik</strong></p><p>Esta base de maquillaje de Sp Pro de la línea 102 Panstik en presentación de 10 g unifica el tono de la piel y deja una superficie pareja sobre la que construir todo el maquillaje.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Cobertura graduable: una capa fina para el día, dos para la noche.</li><li>Se funde con la piel en lugar de quedar como una máscara.</li><li>No se cuartea ni marca las líneas de expresión si la piel está bien hidratada.</li><li>Base sólida para que el rubor, el contorno y el iluminador se difuminen bien.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Empezá con la piel limpia e hidratada; esperá un par de minutos a que la crema absorba.</li><li>Aplicá primer si querés más duración y mejor acabado.</li><li>Poné pequeñas cantidades en frente, mejillas, nariz y mentón.</li><li>Difuminá con esponja húmeda o brocha, siempre desde el centro hacia afuera.</li></ol><p><strong>Ideal para:</strong> maquillaje diario y de ocasión, en todo tipo de piel.</p><p><strong>Tip Krika:</strong> Probá el tono en la mandíbula, no en la mano: es la única forma de que no se note el corte con el cuello.</p><p><strong>Información del fabricante</strong></p><p>Es una base con textura cremosa de alto cubrimiento que proporciona larga duración bajo efecto de luces artificiales, ideal para uso en estudios y sesiones fotográficas. Mezcla de ceras naturales y vegetales con diferentes pigmentaciones.</p>"
base-sp-prox20g-103-panstik,BASE SP PROx20g 103 PANSTIK,"<p><strong>Base Sp PRO 20 g 103 Panstik</strong></p><p>Esta base de maquillaje de Sp Pro de la línea 103 Panstik en presentación de 20 g unifica el tono de la piel y deja una superficie pareja sobre la que construir todo el maquillaje.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Cobertura graduable: una capa fina para el día, dos para la noche.</li><li>Se funde con la piel en lugar de quedar como una máscara.</li><li>No se cuartea ni marca las líneas de expresión si la piel está bien hidratada.</li><li>Base sólida para que el rubor, el contorno y el iluminador se difuminen bien.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Empezá con la piel limpia e hidratada; esperá un par de minutos a que la crema absorba.</li><li>Aplicá primer si querés más duración y mejor acabado.</li><li>Poné pequeñas cantidades en frente, mejillas, nariz y mentón.</li><li>Difuminá con esponja húmeda o brocha, siempre desde el centro hacia afuera.</li></ol><p><strong>Ideal para:</strong> maquillaje diario y de ocasión, en todo tipo de piel.</p><p><strong>Tip Krika:</strong> Probá el tono en la mandíbula, no en la mano: es la única forma de que no se note el corte con el cuello.</p><p><strong>Información del fabricante</strong></p><p>Es una base con textura cremosa de alto cubrimiento que proporciona larga duración bajo efecto de luces artificiales, ideal para uso en estudios y sesiones fotográficas. Mezcla de ceras naturales y vegetales con diferentes pigmentaciones.</p>"
lapiz-lab-sp-prox13g-melon,LAPIZ LABIAL SP PROx1.3g MELON,"<p><strong>Lapiz Labial Sp PRO 1.3 g Melon</strong></p><p>Este delineador labial de Sp Pro de la línea Melon en presentación de 1.3 g define el contorno, evita que el color se corra y hace que el labial dure mucho más.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Define la forma del labio y corrige asimetrías.</li><li>Funciona como barrera: el labial deja de migrar hacia las arruguitas.</li><li>Relleno completo del labio como base de color para máxima duración.</li><li>Trazo firme pero cómodo, sin tironear.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Perfilá siguiendo tu línea natural, empezando por el arco de cupido.</li><li>Uní las líneas hacia las comisuras.</li><li>Rellená todo el labio con el lápiz, no solo el borde.</li><li>Aplicá el labial encima.</li></ol><p><strong>Ideal para:</strong> maquillaje de labios duradero y corrección de forma.</p><p><strong>Tip Krika:</strong> Rellenar el labio entero con el lápiz antes del labial duplica la duración del color.</p><p><strong>Información del fabricante</strong></p><p>Lápiz delineador de labios. Su fórmula rica en ceras y emolientes permite conseguir que deslice suavemente  y sea mucho más fácil definir y rellenar tus labios. Maquillaje Profesional Colombiano. Atrévete a crear un nuevo look con este producto y sus complementos.</p>"
lapiz-lab-sp-prox13g-wine,LAPIZ LABIAL SP PROx1.3g WINE,"<p><strong>Lapiz Labial Sp PRO 1.3 g Wine</strong></p><p>Este delineador labial de Sp Pro de la línea Wine en presentación de 1.3 g define el contorno, evita que el color se corra y hace que el labial dure mucho más.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Define la forma del labio y corrige asimetrías.</li><li>Funciona como barrera: el labial deja de migrar hacia las arruguitas.</li><li>Relleno completo del labio como base de color para máxima duración.</li><li>Trazo firme pero cómodo, sin tironear.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Perfilá siguiendo tu línea natural, empezando por el arco de cupido.</li><li>Uní las líneas hacia las comisuras.</li><li>Rellená todo el labio con el lápiz, no solo el borde.</li><li>Aplicá el labial encima.</li></ol><p><strong>Ideal para:</strong> maquillaje de labios duradero y corrección de forma.</p><p><strong>Tip Krika:</strong> Rellenar el labio entero con el lápiz antes del labial duplica la duración del color.</p><p><strong>Información del fabricante</strong></p><p>Lápiz delineador de labios. Su fórmula rica en ceras y emolientes permite conseguir que deslice suavemente  y sea mucho más fácil definir y rellenar tus labios. Maquillaje Profesional Colombiano. Atrévete a crear un nuevo look con este producto y sus complementos.</p>"
lapiz-lab-sp-prox13g-rojo,LAPIZ LABIAL SP PROx1.3g ROJO,"<p><strong>Lapiz Labial Sp PRO 1.3 g Rojo</strong></p><p>Este delineador labial de Sp Pro de la línea Rojo en presentación de 1.3 g define el contorno, evita que el color se corra y hace que el labial dure mucho más.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Define la forma del labio y corrige asimetrías.</li><li>Funciona como barrera: el labial deja de migrar hacia las arruguitas.</li><li>Relleno completo del labio como base de color para máxima duración.</li><li>Trazo firme pero cómodo, sin tironear.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Perfilá siguiendo tu línea natural, empezando por el arco de cupido.</li><li>Uní las líneas hacia las comisuras.</li><li>Rellená todo el labio con el lápiz, no solo el borde.</li><li>Aplicá el labial encima.</li></ol><p><strong>Ideal para:</strong> maquillaje de labios duradero y corrección de forma.</p><p><strong>Tip Krika:</strong> Rellenar el labio entero con el lápiz antes del labial duplica la duración del color.</p><p><strong>Información del fabricante</strong></p><p>Lápiz delineador de labios. Su fórmula rica en ceras y emolientes permite conseguir que deslice suavemente  y sea mucho más fácil definir y rellenar tus labios. Maquillaje Profesional Colombiano. Atrévete a crear un nuevo look con este producto y sus complementos.</p>"
lapiz-ojos-sp-prox13g-dark-black,LAPIZ OJOS SP PROx1.3g DARK BLACK,"<p><strong>Lapiz Ojos Sp PRO 1.3 g Dark Black</strong></p><p>Este lápiz de ojos de Sp Pro de la línea Dark Black en presentación de 1.3 g define la mirada con un trazo fácil de controlar y de difuminar.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Textura que se desliza sin tirar del párpado.</li><li>Se puede difuminar apenas aplicado para un efecto ahumado.</li><li>Sirve para línea de agua, línea superior e inferior.</li><li>Más fácil de manejar que un delineador líquido si estás empezando.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Afilá el lápiz antes de usar para un trazo limpio.</li><li>Trazá pegado a la raíz de las pestañas.</li><li>Difuminá con un pincel o el dedo dentro de los primeros segundos.</li><li>Sellá con una sombra del mismo tono para que dure más.</li></ol><p><strong>Ideal para:</strong> delineados suaves, ahumados y uso diario.</p><p><strong>Tip Krika:</strong> Guardá el lápiz unos minutos en la heladera antes de afilarlo: la punta sale perfecta.</p><p><strong>Información del fabricante</strong></p><p>Contiene ceras y emolientes que le aportan una textura cremosa, para que se deslice fácilmente por la delicada piel del párpado, de fácil aplicación que deja un acabado y trazo de alta precisión. Fórmula a base de aceites vegetales y cera carnauba.</p>"
lapiz-ojos-sp-prox13g-blue,LAPIZ OJOS SP PROx1.3g BLUE,"<p><strong>Lapiz Ojos Sp PRO 1.3 g Blue</strong></p><p>Este lápiz de ojos de Sp Pro de la línea Blue en presentación de 1.3 g define la mirada con un trazo fácil de controlar y de difuminar.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Textura que se desliza sin tirar del párpado.</li><li>Se puede difuminar apenas aplicado para un efecto ahumado.</li><li>Sirve para línea de agua, línea superior e inferior.</li><li>Más fácil de manejar que un delineador líquido si estás empezando.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Afilá el lápiz antes de usar para un trazo limpio.</li><li>Trazá pegado a la raíz de las pestañas.</li><li>Difuminá con un pincel o el dedo dentro de los primeros segundos.</li><li>Sellá con una sombra del mismo tono para que dure más.</li></ol><p><strong>Ideal para:</strong> delineados suaves, ahumados y uso diario.</p><p><strong>Tip Krika:</strong> Guardá el lápiz unos minutos en la heladera antes de afilarlo: la punta sale perfecta.</p><p><strong>Información del fabricante</strong></p><p>Contiene ceras y emolientes que le aportan una textura cremosa, para que se deslice fácilmente por la delicada piel del párpado, de fácil aplicación que deja un acabado y trazo de alta precisión. Fórmula a base de aceites vegetales y cera carnauba.</p>"
lapiz-ojos-sp-prox13g-coffe,LAPIZ OJOS SP PROx1.3g COFFE,"<p><strong>Lapiz Ojos Sp PRO 1.3 g Coffe</strong></p><p>Este lápiz de ojos de Sp Pro de la línea Coffe en presentación de 1.3 g define la mirada con un trazo fácil de controlar y de difuminar.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Textura que se desliza sin tirar del párpado.</li><li>Se puede difuminar apenas aplicado para un efecto ahumado.</li><li>Sirve para línea de agua, línea superior e inferior.</li><li>Más fácil de manejar que un delineador líquido si estás empezando.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Afilá el lápiz antes de usar para un trazo limpio.</li><li>Trazá pegado a la raíz de las pestañas.</li><li>Difuminá con un pincel o el dedo dentro de los primeros segundos.</li><li>Sellá con una sombra del mismo tono para que dure más.</li></ol><p><strong>Ideal para:</strong> delineados suaves, ahumados y uso diario.</p><p><strong>Tip Krika:</strong> Guardá el lápiz unos minutos en la heladera antes de afilarlo: la punta sale perfecta.</p><p><strong>Información del fabricante</strong></p><p>Contiene ceras y emolientes que le aportan una textura cremosa, para que se deslice fácilmente por la delicada piel del párpado, de fácil aplicación que deja un acabado y trazo de alta precisión. Fórmula a base de aceites vegetales y cera carnauba.</p>"
lapiz-ojos-sp-prox13g-blanco,LAPIZ OJOS SP PROx1.3g BLANCO,"<p><strong>Lapiz Ojos Sp PRO 1.3 g Blanco</strong></p><p>Este lápiz de ojos de Sp Pro de la línea Blanco en presentación de 1.3 g define la mirada con un trazo fácil de controlar y de difuminar.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Textura que se desliza sin tirar del párpado.</li><li>Se puede difuminar apenas aplicado para un efecto ahumado.</li><li>Sirve para línea de agua, línea superior e inferior.</li><li>Más fácil de manejar que un delineador líquido si estás empezando.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Afilá el lápiz antes de usar para un trazo limpio.</li><li>Trazá pegado a la raíz de las pestañas.</li><li>Difuminá con un pincel o el dedo dentro de los primeros segundos.</li><li>Sellá con una sombra del mismo tono para que dure más.</li></ol><p><strong>Ideal para:</strong> delineados suaves, ahumados y uso diario.</p><p><strong>Tip Krika:</strong> Guardá el lápiz unos minutos en la heladera antes de afilarlo: la punta sale perfecta.</p><p><strong>Información del fabricante</strong></p><p>Contiene ceras y emolientes que le aportan una textura cremosa, para que se deslice fácilmente por la delicada piel del párpado, de fácil aplicación que deja un acabado y trazo de alta precisión. Fórmula a base de aceites vegetales y cera carnauba.</p>"
lapiz-ojos-sp-prox13g-dorado,LAPIZ OJOS SP PROx1.3g DORADO,"<p><strong>Lapiz Ojos Sp PRO 1.3 g Dorado</strong></p><p>Este lápiz de ojos de Sp Pro de la línea Dorado en presentación de 1.3 g define la mirada con un trazo fácil de controlar y de difuminar.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Textura que se desliza sin tirar del párpado.</li><li>Se puede difuminar apenas aplicado para un efecto ahumado.</li><li>Sirve para línea de agua, línea superior e inferior.</li><li>Más fácil de manejar que un delineador líquido si estás empezando.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Afilá el lápiz antes de usar para un trazo limpio.</li><li>Trazá pegado a la raíz de las pestañas.</li><li>Difuminá con un pincel o el dedo dentro de los primeros segundos.</li><li>Sellá con una sombra del mismo tono para que dure más.</li></ol><p><strong>Ideal para:</strong> delineados suaves, ahumados y uso diario.</p><p><strong>Tip Krika:</strong> Guardá el lápiz unos minutos en la heladera antes de afilarlo: la punta sale perfecta.</p><p><strong>Información del fabricante</strong></p><p>Contiene ceras y emolientes que le aportan una textura cremosa, para que se deslice fácilmente por la delicada piel del párpado, de fácil aplicación que deja un acabado y trazo de alta precisión. Fórmula a base de aceites vegetales y cera carnauba.</p>"
lapiz-cejas-sp-prox13g-cafe,LAPIZ CEJAS SP PROx1.3g CAFE,"<p><strong>Lapiz Cejas Sp PRO 1.3 g Cafe</strong></p><p>Este lápiz de cejas de Sp Pro de la línea Cafe en presentación de 1.3 g rellena los huecos y define la forma sin que se note que hay producto.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Trazo fino que imita el pelo real en lugar de pintar un bloque.</li><li>Color que se funde con el vello natural.</li><li>Buena fijación: la ceja se mantiene todo el día.</li><li>Muchos incluyen cepillo para peinar y difuminar.</li><li>Con cafeína, un activo habitual en rutinas reafirmantes.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Peiná la ceja hacia arriba con el cepillo.</li><li>Marcá la forma con trazos cortos siguiendo la dirección del pelo.</li><li>Rellená los huecos empezando por la parte media, no por el nacimiento.</li><li>Difuminá con el cepillo para suavizar el resultado.</li></ol><p><strong>Ideal para:</strong> cejas con poco vello o poco definidas.</p><p><strong>Tip Krika:</strong> Elegí un tono igual o un poco más claro que tu cabello: el más oscuro casi siempre endurece la cara.</p><p><strong>Información del fabricante</strong></p><p>Lápices de fácil aplicación perfectos para definir o delinear con precisión. Beneficios: Fórmula a base de aceites vegetales y cera de carnauba. Brinda definición de color y fácil aplicación. Fácil aplicación. Definición y Precisión</p>"
lapiz-cejas-sp-prox1ml-plumon-cafe,LAPIZ CEJAS SP PROx1ml PLUMON CAFE,"<p><strong>Lapiz Cejas Sp PRO 1 ml Plumon Cafe</strong></p><p>Este lápiz de cejas de Sp Pro de la línea Plumon Cafe en presentación de 1 ml rellena los huecos y define la forma sin que se note que hay producto.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Trazo fino que imita el pelo real en lugar de pintar un bloque.</li><li>Color que se funde con el vello natural.</li><li>Buena fijación: la ceja se mantiene todo el día.</li><li>Muchos incluyen cepillo para peinar y difuminar.</li><li>Con cafeína, un activo habitual en rutinas reafirmantes.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Peiná la ceja hacia arriba con el cepillo.</li><li>Marcá la forma con trazos cortos siguiendo la dirección del pelo.</li><li>Rellená los huecos empezando por la parte media, no por el nacimiento.</li><li>Difuminá con el cepillo para suavizar el resultado.</li></ol><p><strong>Ideal para:</strong> cejas con poco vello o poco definidas.</p><p><strong>Tip Krika:</strong> Elegí un tono igual o un poco más claro que tu cabello: el más oscuro casi siempre endurece la cara.</p><p><strong>Información del fabricante</strong></p><p>Lápices de fácil aplicación perfectos para definir o delinear con precisión. Beneficios: Fórmula a base de aceites vegetales y cera de carnauba. Brinda definición de color y fácil aplicación. Fácil aplicación. Definición y Precisión</p>"
polvo-sp-prox115g-ilumina-pearl,POLVO SP PROx11.5g ILUMINADOR PEARL,"<p><strong>Polvo Sp PRO 11.5 g Iluminador Pearl</strong></p><p>Este polvo de Sp Pro de la línea Iluminador Pearl en presentación de 11.5 g sella el maquillaje, controla los brillos y deja la piel con acabado uniforme.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Fija la base y hace que el maquillaje aguante muchas más horas.</li><li>Controla el brillo de la zona T sin resecar el resto del rostro.</li><li>Se puede retocar durante el día sin que el maquillaje se acumule.</li><li>Textura fina que no marca poros ni líneas.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Aplicá después de la base y el corrector.</li><li>Cargá la brocha, sacudí el exceso y presioná suavemente sobre la piel.</li><li>Insistí en la zona T, que es donde primero aparece el brillo.</li><li>Para retocar durante el día, usá papel matificante antes de sumar más polvo.</li></ol><p><strong>Ideal para:</strong> pieles mixtas y grasas, y cualquier maquillaje que tenga que durar.</p><p><strong>Tip Krika:</strong> Presioná el polvo en lugar de barrerlo: así no arrastrás la base que pusiste debajo.</p><p><strong>Información del fabricante</strong></p><p>Iluminadores pro pearl y pro bronze con textura micropulverizada ultra ligera para dar un acabado natural, pigmentos minerales y perlados que aportan luz a la piel.</p>"
polvo-sp-prox14g-fps20-101,POLVO SP PROx14g FPS20 101,"<p><strong>Polvo Sp PRO 14 g FPS20 101</strong></p><p>Este polvo de Sp Pro de la línea FPS20 101 en presentación de 14 g sella el maquillaje, controla los brillos y deja la piel con acabado uniforme.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Fija la base y hace que el maquillaje aguante muchas más horas.</li><li>Controla el brillo de la zona T sin resecar el resto del rostro.</li><li>Se puede retocar durante el día sin que el maquillaje se acumule.</li><li>Textura fina que no marca poros ni líneas.</li><li>Incluye filtro solar, así que suma protección frente a la radiación UV en tu rutina diaria.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Aplicá después de la base y el corrector.</li><li>Cargá la brocha, sacudí el exceso y presioná suavemente sobre la piel.</li><li>Insistí en la zona T, que es donde primero aparece el brillo.</li><li>Para retocar durante el día, usá papel matificante antes de sumar más polvo.</li></ol><p><strong>Ideal para:</strong> pieles mixtas y grasas, y cualquier maquillaje que tenga que durar.</p><p><strong>Tip Krika:</strong> Presioná el polvo en lugar de barrerlo: así no arrastrás la base que pusiste debajo.</p><p><strong>Información del fabricante</strong></p><p>Polvo compacto de alta cobertura con extracto de perla, acabado mate y factor de protección solar (FPS)20 protege la piel de los rayos solares.</p>"
polvo-sp-prox14g-fps20-103,POLVO SP PROx14g FPS20 103,"<p><strong>Polvo Sp PRO 14 g FPS20 103</strong></p><p>Este polvo de Sp Pro de la línea FPS20 103 en presentación de 14 g sella el maquillaje, controla los brillos y deja la piel con acabado uniforme.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Fija la base y hace que el maquillaje aguante muchas más horas.</li><li>Controla el brillo de la zona T sin resecar el resto del rostro.</li><li>Se puede retocar durante el día sin que el maquillaje se acumule.</li><li>Textura fina que no marca poros ni líneas.</li><li>Incluye filtro solar, así que suma protección frente a la radiación UV en tu rutina diaria.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Aplicá después de la base y el corrector.</li><li>Cargá la brocha, sacudí el exceso y presioná suavemente sobre la piel.</li><li>Insistí en la zona T, que es donde primero aparece el brillo.</li><li>Para retocar durante el día, usá papel matificante antes de sumar más polvo.</li></ol><p><strong>Ideal para:</strong> pieles mixtas y grasas, y cualquier maquillaje que tenga que durar.</p><p><strong>Tip Krika:</strong> Presioná el polvo en lugar de barrerlo: así no arrastrás la base que pusiste debajo.</p><p><strong>Información del fabricante</strong></p><p>Polvo compacto de alta cobertura con extracto de perla, acabado mate y factor de protección solar (FPS)20 protege la piel de los rayos solares.</p>"
polvo-sp-prox14g-fps20-104,POLVO SP PROx14g FPS20 104,"<p><strong>Polvo Sp PRO 14 g FPS20 104</strong></p><p>Este polvo de Sp Pro de la línea FPS20 104 en presentación de 14 g sella el maquillaje, controla los brillos y deja la piel con acabado uniforme.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Fija la base y hace que el maquillaje aguante muchas más horas.</li><li>Controla el brillo de la zona T sin resecar el resto del rostro.</li><li>Se puede retocar durante el día sin que el maquillaje se acumule.</li><li>Textura fina que no marca poros ni líneas.</li><li>Incluye filtro solar, así que suma protección frente a la radiación UV en tu rutina diaria.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Aplicá después de la base y el corrector.</li><li>Cargá la brocha, sacudí el exceso y presioná suavemente sobre la piel.</li><li>Insistí en la zona T, que es donde primero aparece el brillo.</li><li>Para retocar durante el día, usá papel matificante antes de sumar más polvo.</li></ol><p><strong>Ideal para:</strong> pieles mixtas y grasas, y cualquier maquillaje que tenga que durar.</p><p><strong>Tip Krika:</strong> Presioná el polvo en lugar de barrerlo: así no arrastrás la base que pusiste debajo.</p><p><strong>Información del fabricante</strong></p><p>Polvo compacto de alta cobertura con extracto de perla, acabado mate y factor de protección solar (FPS)20 protege la piel de los rayos solares.</p>"
polvo-sp-prox14g-perla-101,POLVO SP PROx14g EXTRACTO DE PERLA 101,"<p><strong>Polvo Sp PRO 14 g Extracto De Perla 101</strong></p><p>Este polvo de Sp Pro de la línea Extracto De Perla 101 en presentación de 14 g sella el maquillaje, controla los brillos y deja la piel con acabado uniforme.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Fija la base y hace que el maquillaje aguante muchas más horas.</li><li>Controla el brillo de la zona T sin resecar el resto del rostro.</li><li>Se puede retocar durante el día sin que el maquillaje se acumule.</li><li>Textura fina que no marca poros ni líneas.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Aplicá después de la base y el corrector.</li><li>Cargá la brocha, sacudí el exceso y presioná suavemente sobre la piel.</li><li>Insistí en la zona T, que es donde primero aparece el brillo.</li><li>Para retocar durante el día, usá papel matificante antes de sumar más polvo.</li></ol><p><strong>Ideal para:</strong> pieles mixtas y grasas, y cualquier maquillaje que tenga que durar.</p><p><strong>Tip Krika:</strong> Presioná el polvo en lugar de barrerlo: así no arrastrás la base que pusiste debajo.</p><p><strong>Información del fabricante</strong></p><p>Polvo compacto de alta cobertura que ayuda a controlar el brillo, empareja el tono y camufla las imperfecciones del rostro, brindando un acabado profesional.</p>"
polvo-sp-prox14g-perla-102,POLVO SP PROx14g EXTRACTO DE PERLA 102,"<p><strong>Polvo Sp PRO 14 g Extracto De Perla 102</strong></p><p>Este polvo de Sp Pro de la línea Extracto De Perla 102 en presentación de 14 g sella el maquillaje, controla los brillos y deja la piel con acabado uniforme.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Fija la base y hace que el maquillaje aguante muchas más horas.</li><li>Controla el brillo de la zona T sin resecar el resto del rostro.</li><li>Se puede retocar durante el día sin que el maquillaje se acumule.</li><li>Textura fina que no marca poros ni líneas.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Aplicá después de la base y el corrector.</li><li>Cargá la brocha, sacudí el exceso y presioná suavemente sobre la piel.</li><li>Insistí en la zona T, que es donde primero aparece el brillo.</li><li>Para retocar durante el día, usá papel matificante antes de sumar más polvo.</li></ol><p><strong>Ideal para:</strong> pieles mixtas y grasas, y cualquier maquillaje que tenga que durar.</p><p><strong>Tip Krika:</strong> Presioná el polvo en lugar de barrerlo: así no arrastrás la base que pusiste debajo.</p><p><strong>Información del fabricante</strong></p><p>Polvo compacto de alta cobertura que ayuda a controlar el brillo, empareja el tono y camufla las imperfecciones del rostro, brindando un acabado profesional.</p>"
polvo-sp-prox14g-perla-103,POLVO SP PROx14g EXTRACTO DE PERLA 103,"<p><strong>Polvo Sp PRO 14 g Extracto De Perla 103</strong></p><p>Este polvo de Sp Pro de la línea Extracto De Perla 103 en presentación de 14 g sella el maquillaje, controla los brillos y deja la piel con acabado uniforme.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Fija la base y hace que el maquillaje aguante muchas más horas.</li><li>Controla el brillo de la zona T sin resecar el resto del rostro.</li><li>Se puede retocar durante el día sin que el maquillaje se acumule.</li><li>Textura fina que no marca poros ni líneas.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Aplicá después de la base y el corrector.</li><li>Cargá la brocha, sacudí el exceso y presioná suavemente sobre la piel.</li><li>Insistí en la zona T, que es donde primero aparece el brillo.</li><li>Para retocar durante el día, usá papel matificante antes de sumar más polvo.</li></ol><p><strong>Ideal para:</strong> pieles mixtas y grasas, y cualquier maquillaje que tenga que durar.</p><p><strong>Tip Krika:</strong> Presioná el polvo en lugar de barrerlo: así no arrastrás la base que pusiste debajo.</p><p><strong>Información del fabricante</strong></p><p>Polvo compacto de alta cobertura que ayuda a controlar el brillo, empareja el tono y camufla las imperfecciones del rostro, brindando un acabado profesional.</p>"
polvo-sp-prox14g-perla-104,POLVO SP PROx14g EXTRACTO DE PERLA 104,"<p><strong>Polvo Sp PRO 14 g Extracto De Perla 104</strong></p><p>Este polvo de Sp Pro de la línea Extracto De Perla 104 en presentación de 14 g sella el maquillaje, controla los brillos y deja la piel con acabado uniforme.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Fija la base y hace que el maquillaje aguante muchas más horas.</li><li>Controla el brillo de la zona T sin resecar el resto del rostro.</li><li>Se puede retocar durante el día sin que el maquillaje se acumule.</li><li>Textura fina que no marca poros ni líneas.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Aplicá después de la base y el corrector.</li><li>Cargá la brocha, sacudí el exceso y presioná suavemente sobre la piel.</li><li>Insistí en la zona T, que es donde primero aparece el brillo.</li><li>Para retocar durante el día, usá papel matificante antes de sumar más polvo.</li></ol><p><strong>Ideal para:</strong> pieles mixtas y grasas, y cualquier maquillaje que tenga que durar.</p><p><strong>Tip Krika:</strong> Presioná el polvo en lugar de barrerlo: así no arrastrás la base que pusiste debajo.</p><p><strong>Información del fabricante</strong></p><p>Polvo compacto de alta cobertura que ayuda a controlar el brillo, empareja el tono y camufla las imperfecciones del rostro, brindando un acabado profesional.</p>"
