Handle,Title,Body (HTML)
corrector-kolorfactoryx10g-kf-01,CORRECTTOR KOLORFACTORYx10g KF 01,"<p><strong>Correcttor Kolorfactory 10 g Kf 01</strong></p><p>Este corrector de Kolorfactory de la línea Kf 01 en presentación de 10 g tapa ojeras, rojeces y marquitas justo donde hace falta, sin cargar el resto del rostro.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Alta cobertura en poco producto: corrige sin apelmazar.</li><li>Ilumina la zona de la ojera y levanta la mirada al instante.</li><li>Se difumina fácil y se funde con la base sin dejar bordes.</li><li>Sirve también para perfilar y limpiar el contorno de labios y cejas.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Aplicá después de la base.</li><li>Para ojeras, dibujá un triángulo invertido bajo el ojo con la punta hacia la mejilla.</li><li>Difuminá con esponja húmeda dando pequeños toques, sin arrastrar.</li><li>Sellá con un poco de polvo suelto para que no se marque.</li></ol><p><strong>Ideal para:</strong> ojeras, imperfecciones puntuales y correcciones de tono.</p><p><strong>Tip Krika:</strong> Un corrector un tono más claro que tu base ilumina; del mismo tono, corrige. No es lo mismo.</p>"
corrector-kolorfactoryx10g-kf-02,CORRECTTOR KOLORFACTORYx10g KF 02,"<p><strong>Correcttor Kolorfactory 10 g Kf 02</strong></p><p>Este corrector de Kolorfactory de la línea Kf 02 en presentación de 10 g tapa ojeras, rojeces y marquitas justo donde hace falta, sin cargar el resto del rostro.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Alta cobertura en poco producto: corrige sin apelmazar.</li><li>Ilumina la zona de la ojera y levanta la mirada al instante.</li><li>Se difumina fácil y se funde con la base sin dejar bordes.</li><li>Sirve también para perfilar y limpiar el contorno de labios y cejas.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Aplicá después de la base.</li><li>Para ojeras, dibujá un triángulo invertido bajo el ojo con la punta hacia la mejilla.</li><li>Difuminá con esponja húmeda dando pequeños toques, sin arrastrar.</li><li>Sellá con un poco de polvo suelto para que no se marque.</li></ol><p><strong>Ideal para:</strong> ojeras, imperfecciones puntuales y correcciones de tono.</p><p><strong>Tip Krika:</strong> Un corrector un tono más claro que tu base ilumina; del mismo tono, corrige. No es lo mismo.</p>"
corrector-kolorfactoryx10g-kf-03,CORRECTTOR KOLORFACTORYx10g KF 03,"<p><strong>Correcttor Kolorfactory 10 g Kf 03</strong></p><p>Este corrector de Kolorfactory de la línea Kf 03 en presentación de 10 g tapa ojeras, rojeces y marquitas justo donde hace falta, sin cargar el resto del rostro.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Alta cobertura en poco producto: corrige sin apelmazar.</li><li>Ilumina la zona de la ojera y levanta la mirada al instante.</li><li>Se difumina fácil y se funde con la base sin dejar bordes.</li><li>Sirve también para perfilar y limpiar el contorno de labios y cejas.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Aplicá después de la base.</li><li>Para ojeras, dibujá un triángulo invertido bajo el ojo con la punta hacia la mejilla.</li><li>Difuminá con esponja húmeda dando pequeños toques, sin arrastrar.</li><li>Sellá con un poco de polvo suelto para que no se marque.</li></ol><p><strong>Ideal para:</strong> ojeras, imperfecciones puntuales y correcciones de tono.</p><p><strong>Tip Krika:</strong> Un corrector un tono más claro que tu base ilumina; del mismo tono, corrige. No es lo mismo.</p>"
labial-liq-kolorfactoryx45g-kf-101-mate,LABIAL LIQUIDO KOLORFACTORYx4.5g KF 101,"<p><strong>Labial Liquido Kolorfactory 4.5 g Kf 101</strong></p><p>Este labial mate de Kolorfactory de la línea Kf 101 en presentación de 4.5 g da color intenso con acabado aterciopelado y una duración que no tienen los cremosos.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Color muy pigmentado desde la primera capa.</li><li>Acabado mate moderno, sin brillos.</li><li>Larga duración: aguanta charla, café y buena parte del día.</li><li>No transfiere tanto como un labial cremoso.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Exfoliá e hidratá los labios un rato antes, esto es clave con los mate.</li><li>Secá el exceso de bálsamo con un pañuelo.</li><li>Perfilá con lápiz y rellená desde el centro.</li><li>Dejá secar sin apretar los labios entre sí.</li></ol><p><strong>Ideal para:</strong> eventos, jornadas largas y quien busca máxima duración.</p><p><strong>Tip Krika:</strong> Los mate resaltan la resequedad. La exfoliación previa no es un extra, es parte del proceso.</p>"
labial-liq-kolorfactoryx45g-kf-102-mate,LABIAL LIQUIDO KOLORFACTORYx4.5g KF 102,"<p><strong>Labial Liquido Kolorfactory 4.5 g Kf 102</strong></p><p>Este labial mate de Kolorfactory de la línea Kf 102 en presentación de 4.5 g da color intenso con acabado aterciopelado y una duración que no tienen los cremosos.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Color muy pigmentado desde la primera capa.</li><li>Acabado mate moderno, sin brillos.</li><li>Larga duración: aguanta charla, café y buena parte del día.</li><li>No transfiere tanto como un labial cremoso.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Exfoliá e hidratá los labios un rato antes, esto es clave con los mate.</li><li>Secá el exceso de bálsamo con un pañuelo.</li><li>Perfilá con lápiz y rellená desde el centro.</li><li>Dejá secar sin apretar los labios entre sí.</li></ol><p><strong>Ideal para:</strong> eventos, jornadas largas y quien busca máxima duración.</p><p><strong>Tip Krika:</strong> Los mate resaltan la resequedad. La exfoliación previa no es un extra, es parte del proceso.</p>"
labial-liq-kolorfactoryx45g-kf-103-mate,LABIAL LIQUIDO KOLORFACTORYx4.5g KF 103,"<p><strong>Labial Liquido Kolorfactory 4.5 g Kf 103</strong></p><p>Este labial mate de Kolorfactory de la línea Kf 103 en presentación de 4.5 g da color intenso con acabado aterciopelado y una duración que no tienen los cremosos.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Color muy pigmentado desde la primera capa.</li><li>Acabado mate moderno, sin brillos.</li><li>Larga duración: aguanta charla, café y buena parte del día.</li><li>No transfiere tanto como un labial cremoso.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Exfoliá e hidratá los labios un rato antes, esto es clave con los mate.</li><li>Secá el exceso de bálsamo con un pañuelo.</li><li>Perfilá con lápiz y rellená desde el centro.</li><li>Dejá secar sin apretar los labios entre sí.</li></ol><p><strong>Ideal para:</strong> eventos, jornadas largas y quien busca máxima duración.</p><p><strong>Tip Krika:</strong> Los mate resaltan la resequedad. La exfoliación previa no es un extra, es parte del proceso.</p>"
labial-liq-kolorfactoryx45g-kf-104-mate,LABIAL LIQUIDO KOLORFACTORYx4.5g KF 104,"<p><strong>Labial Liquido Kolorfactory 4.5 g Kf 104</strong></p><p>Este labial mate de Kolorfactory de la línea Kf 104 en presentación de 4.5 g da color intenso con acabado aterciopelado y una duración que no tienen los cremosos.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Color muy pigmentado desde la primera capa.</li><li>Acabado mate moderno, sin brillos.</li><li>Larga duración: aguanta charla, café y buena parte del día.</li><li>No transfiere tanto como un labial cremoso.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Exfoliá e hidratá los labios un rato antes, esto es clave con los mate.</li><li>Secá el exceso de bálsamo con un pañuelo.</li><li>Perfilá con lápiz y rellená desde el centro.</li><li>Dejá secar sin apretar los labios entre sí.</li></ol><p><strong>Ideal para:</strong> eventos, jornadas largas y quien busca máxima duración.</p><p><strong>Tip Krika:</strong> Los mate resaltan la resequedad. La exfoliación previa no es un extra, es parte del proceso.</p>"
labial-liq-kolorfactoryx45g-kf-105-mate,LABIAL LIQUIDO KOLORFACTORYx4.5g KF 105,"<p><strong>Labial Liquido Kolorfactory 4.5 g Kf 105</strong></p><p>Este labial mate de Kolorfactory de la línea Kf 105 en presentación de 4.5 g da color intenso con acabado aterciopelado y una duración que no tienen los cremosos.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Color muy pigmentado desde la primera capa.</li><li>Acabado mate moderno, sin brillos.</li><li>Larga duración: aguanta charla, café y buena parte del día.</li><li>No transfiere tanto como un labial cremoso.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Exfoliá e hidratá los labios un rato antes, esto es clave con los mate.</li><li>Secá el exceso de bálsamo con un pañuelo.</li><li>Perfilá con lápiz y rellená desde el centro.</li><li>Dejá secar sin apretar los labios entre sí.</li></ol><p><strong>Ideal para:</strong> eventos, jornadas largas y quien busca máxima duración.</p><p><strong>Tip Krika:</strong> Los mate resaltan la resequedad. La exfoliación previa no es un extra, es parte del proceso.</p>"
labial-liq-kolorfactoryx45g-kf-106-mate,LABIAL LIQUIDO KOLORFACTORYx4.5g KF 106,"<p><strong>Labial Liquido Kolorfactory 4.5 g Kf 106</strong></p><p>Este labial mate de Kolorfactory de la línea Kf 106 en presentación de 4.5 g da color intenso con acabado aterciopelado y una duración que no tienen los cremosos.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Color muy pigmentado desde la primera capa.</li><li>Acabado mate moderno, sin brillos.</li><li>Larga duración: aguanta charla, café y buena parte del día.</li><li>No transfiere tanto como un labial cremoso.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Exfoliá e hidratá los labios un rato antes, esto es clave con los mate.</li><li>Secá el exceso de bálsamo con un pañuelo.</li><li>Perfilá con lápiz y rellená desde el centro.</li><li>Dejá secar sin apretar los labios entre sí.</li></ol><p><strong>Ideal para:</strong> eventos, jornadas largas y quien busca máxima duración.</p><p><strong>Tip Krika:</strong> Los mate resaltan la resequedad. La exfoliación previa no es un extra, es parte del proceso.</p>"
labial-liq-kolorfactoryx45g-kf-107-mate,LABIAL LIQUIDO KOLORFACTORYx4.5g KF 107,"<p><strong>Labial Liquido Kolorfactory 4.5 g Kf 107</strong></p><p>Este labial mate de Kolorfactory de la línea Kf 107 en presentación de 4.5 g da color intenso con acabado aterciopelado y una duración que no tienen los cremosos.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Color muy pigmentado desde la primera capa.</li><li>Acabado mate moderno, sin brillos.</li><li>Larga duración: aguanta charla, café y buena parte del día.</li><li>No transfiere tanto como un labial cremoso.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Exfoliá e hidratá los labios un rato antes, esto es clave con los mate.</li><li>Secá el exceso de bálsamo con un pañuelo.</li><li>Perfilá con lápiz y rellená desde el centro.</li><li>Dejá secar sin apretar los labios entre sí.</li></ol><p><strong>Ideal para:</strong> eventos, jornadas largas y quien busca máxima duración.</p><p><strong>Tip Krika:</strong> Los mate resaltan la resequedad. La exfoliación previa no es un extra, es parte del proceso.</p>"
labial-liq-kolorfactoryx45g-kf-108-mate,LABIAL LIQUIDO KOLORFACTORYx4.5g KF 108,"<p><strong>Labial Liquido Kolorfactory 4.5 g Kf 108</strong></p><p>Este labial mate de Kolorfactory de la línea Kf 108 en presentación de 4.5 g da color intenso con acabado aterciopelado y una duración que no tienen los cremosos.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Color muy pigmentado desde la primera capa.</li><li>Acabado mate moderno, sin brillos.</li><li>Larga duración: aguanta charla, café y buena parte del día.</li><li>No transfiere tanto como un labial cremoso.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Exfoliá e hidratá los labios un rato antes, esto es clave con los mate.</li><li>Secá el exceso de bálsamo con un pañuelo.</li><li>Perfilá con lápiz y rellená desde el centro.</li><li>Dejá secar sin apretar los labios entre sí.</li></ol><p><strong>Ideal para:</strong> eventos, jornadas largas y quien busca máxima duración.</p><p><strong>Tip Krika:</strong> Los mate resaltan la resequedad. La exfoliación previa no es un extra, es parte del proceso.</p>"
pestanina-kolorfactoryx9g-kf-volumen,PESTANINA KOLORFACTORYx9g KF VOLUMEN,"<p><strong>Pestanina Kolorfactory 9 g Kf Volumen</strong></p><p>Esta pestañina de Kolorfactory de la línea Kf Volumen en presentación de 9 g abre la mirada al instante: es el producto que más cambia la cara con menos esfuerzo.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Aporta volumen y longitud desde la primera capa.</li><li>Cepillo diseñado para separar y peinar sin dejar grumos.</li><li>Fórmula que no se cuartea ni cae bajo el ojo durante el día.</li><li>Si solo pudieras usar un producto de maquillaje, sería este.</li><li>Formulado para aportar volumen y cuerpo desde la raíz.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Encrespá las pestañas antes de aplicar, nunca después.</li><li>Limpiá el exceso de producto del cepillo en el borde del envase.</li><li>Apoyá el cepillo en la raíz y movelo en zigzag hacia las puntas.</li><li>Aplicá una segunda capa antes de que seque la primera si querés más volumen.</li></ol><p><strong>Ideal para:</strong> maquillaje diario y cualquier look, por mínimo que sea.</p><p><strong>Tip Krika:</strong> Nunca bombees el cepillo dentro del tubo: metés aire y la pestañina se seca antes de tiempo.</p>"
polvo-kolorfactoryx85g-kf-01-compacto,POLVO KOLORFACTORYx8.5g KF 01 COMPAC,"<p><strong>Polvo Kolorfactory 8.5 g Kf 01 Compac</strong></p><p>Este polvo de Kolorfactory de la línea Kf 01 Compac en presentación de 8.5 g sella el maquillaje, controla los brillos y deja la piel con acabado uniforme.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Fija la base y hace que el maquillaje aguante muchas más horas.</li><li>Controla el brillo de la zona T sin resecar el resto del rostro.</li><li>Se puede retocar durante el día sin que el maquillaje se acumule.</li><li>Textura fina que no marca poros ni líneas.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Aplicá después de la base y el corrector.</li><li>Cargá la brocha, sacudí el exceso y presioná suavemente sobre la piel.</li><li>Insistí en la zona T, que es donde primero aparece el brillo.</li><li>Para retocar durante el día, usá papel matificante antes de sumar más polvo.</li></ol><p><strong>Ideal para:</strong> pieles mixtas y grasas, y cualquier maquillaje que tenga que durar.</p><p><strong>Tip Krika:</strong> Presioná el polvo en lugar de barrerlo: así no arrastrás la base que pusiste debajo.</p>"
polvo-kolorfactoryx85g-kf-02-compacto,POLVO KOLORFACTORYx8.5g KF 02 COMPAC,"<p><strong>Polvo Kolorfactory 8.5 g Kf 02 Compac</strong></p><p>Este polvo de Kolorfactory de la línea Kf 02 Compac en presentación de 8.5 g sella el maquillaje, controla los brillos y deja la piel con acabado uniforme.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Fija la base y hace que el maquillaje aguante muchas más horas.</li><li>Controla el brillo de la zona T sin resecar el resto del rostro.</li><li>Se puede retocar durante el día sin que el maquillaje se acumule.</li><li>Textura fina que no marca poros ni líneas.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Aplicá después de la base y el corrector.</li><li>Cargá la brocha, sacudí el exceso y presioná suavemente sobre la piel.</li><li>Insistí en la zona T, que es donde primero aparece el brillo.</li><li>Para retocar durante el día, usá papel matificante antes de sumar más polvo.</li></ol><p><strong>Ideal para:</strong> pieles mixtas y grasas, y cualquier maquillaje que tenga que durar.</p><p><strong>Tip Krika:</strong> Presioná el polvo en lugar de barrerlo: así no arrastrás la base que pusiste debajo.</p>"
polvo-kolorfactoryx85g-kf-03-compacto,POLVO KOLORFACTORYx8.5g KF 03 COMPAC,"<p><strong>Polvo Kolorfactory 8.5 g Kf 03 Compac</strong></p><p>Este polvo de Kolorfactory de la línea Kf 03 Compac en presentación de 8.5 g sella el maquillaje, controla los brillos y deja la piel con acabado uniforme.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Fija la base y hace que el maquillaje aguante muchas más horas.</li><li>Controla el brillo de la zona T sin resecar el resto del rostro.</li><li>Se puede retocar durante el día sin que el maquillaje se acumule.</li><li>Textura fina que no marca poros ni líneas.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Aplicá después de la base y el corrector.</li><li>Cargá la brocha, sacudí el exceso y presioná suavemente sobre la piel.</li><li>Insistí en la zona T, que es donde primero aparece el brillo.</li><li>Para retocar durante el día, usá papel matificante antes de sumar más polvo.</li></ol><p><strong>Ideal para:</strong> pieles mixtas y grasas, y cualquier maquillaje que tenga que durar.</p><p><strong>Tip Krika:</strong> Presioná el polvo en lugar de barrerlo: así no arrastrás la base que pusiste debajo.</p>"
rubor-kolorfactoryx5g-kf-01,RUBOR KOLORFACTORYx5g KF 01,"<p><strong>Rubor Kolorfactory 5 g Kf 01</strong></p><p>Este rubor de Kolorfactory de la línea Kf 01 en presentación de 5 g devuelve color y dimensión al rostro para que el maquillaje no se vea plano.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Pigmentación buena y construible: empezás suave y subís a gusto.</li><li>Se difumina sin esfuerzo y no deja manchones.</li><li>Da ese aspecto de buena cara que ninguna base consigue sola.</li><li>Combina bien con acabados mate y satinados.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Aplicá después de la base y el polvo.</li><li>Sonreí y aplicá sobre la parte alta de la mejilla.</li><li>Difuminá hacia la sien con movimientos suaves.</li><li>Si usás iluminador, ponelo sobre el pómulo, el arco de cupido y el lagrimal.</li></ol><p><strong>Ideal para:</strong> maquillaje diario y looks de fiesta.</p><p><strong>Tip Krika:</strong> Subir el rubor hacia la sien estira ópticamente el rostro. Bajarlo lo redondea.</p>"
rubor-kolorfactoryx5g-kf-01-liq,RUBOR KOLORFACTORYx5g KF 01 LIQUIDO,"<p><strong>Rubor Kolorfactory 5 g Kf 01 Liquido</strong></p><p>Este rubor de Kolorfactory de la línea Kf 01 Liquido en presentación de 5 g devuelve color y dimensión al rostro para que el maquillaje no se vea plano.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Pigmentación buena y construible: empezás suave y subís a gusto.</li><li>Se difumina sin esfuerzo y no deja manchones.</li><li>Da ese aspecto de buena cara que ninguna base consigue sola.</li><li>Combina bien con acabados mate y satinados.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Aplicá después de la base y el polvo.</li><li>Sonreí y aplicá sobre la parte alta de la mejilla.</li><li>Difuminá hacia la sien con movimientos suaves.</li><li>Si usás iluminador, ponelo sobre el pómulo, el arco de cupido y el lagrimal.</li></ol><p><strong>Ideal para:</strong> maquillaje diario y looks de fiesta.</p><p><strong>Tip Krika:</strong> Subir el rubor hacia la sien estira ópticamente el rostro. Bajarlo lo redondea.</p>"
rubor-kolorfactoryx5g-kf-02,RUBOR KOLORFACTORYx5g KF 02,"<p><strong>Rubor Kolorfactory 5 g Kf 02</strong></p><p>Este rubor de Kolorfactory de la línea Kf 02 en presentación de 5 g devuelve color y dimensión al rostro para que el maquillaje no se vea plano.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Pigmentación buena y construible: empezás suave y subís a gusto.</li><li>Se difumina sin esfuerzo y no deja manchones.</li><li>Da ese aspecto de buena cara que ninguna base consigue sola.</li><li>Combina bien con acabados mate y satinados.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Aplicá después de la base y el polvo.</li><li>Sonreí y aplicá sobre la parte alta de la mejilla.</li><li>Difuminá hacia la sien con movimientos suaves.</li><li>Si usás iluminador, ponelo sobre el pómulo, el arco de cupido y el lagrimal.</li></ol><p><strong>Ideal para:</strong> maquillaje diario y looks de fiesta.</p><p><strong>Tip Krika:</strong> Subir el rubor hacia la sien estira ópticamente el rostro. Bajarlo lo redondea.</p>"
rubor-kolorfactoryx5g-kf-02-liq,RUBOR KOLORFACTORYx5g KF 02 LIQUIDO,"<p><strong>Rubor Kolorfactory 5 g Kf 02 Liquido</strong></p><p>Este rubor de Kolorfactory de la línea Kf 02 Liquido en presentación de 5 g devuelve color y dimensión al rostro para que el maquillaje no se vea plano.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Pigmentación buena y construible: empezás suave y subís a gusto.</li><li>Se difumina sin esfuerzo y no deja manchones.</li><li>Da ese aspecto de buena cara que ninguna base consigue sola.</li><li>Combina bien con acabados mate y satinados.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Aplicá después de la base y el polvo.</li><li>Sonreí y aplicá sobre la parte alta de la mejilla.</li><li>Difuminá hacia la sien con movimientos suaves.</li><li>Si usás iluminador, ponelo sobre el pómulo, el arco de cupido y el lagrimal.</li></ol><p><strong>Ideal para:</strong> maquillaje diario y looks de fiesta.</p><p><strong>Tip Krika:</strong> Subir el rubor hacia la sien estira ópticamente el rostro. Bajarlo lo redondea.</p>"
rubor-kolorfactoryx5g-kf-03,RUBOR KOLORFACTORYx5g KF 03,"<p><strong>Rubor Kolorfactory 5 g Kf 03</strong></p><p>Este rubor de Kolorfactory de la línea Kf 03 en presentación de 5 g devuelve color y dimensión al rostro para que el maquillaje no se vea plano.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Pigmentación buena y construible: empezás suave y subís a gusto.</li><li>Se difumina sin esfuerzo y no deja manchones.</li><li>Da ese aspecto de buena cara que ninguna base consigue sola.</li><li>Combina bien con acabados mate y satinados.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Aplicá después de la base y el polvo.</li><li>Sonreí y aplicá sobre la parte alta de la mejilla.</li><li>Difuminá hacia la sien con movimientos suaves.</li><li>Si usás iluminador, ponelo sobre el pómulo, el arco de cupido y el lagrimal.</li></ol><p><strong>Ideal para:</strong> maquillaje diario y looks de fiesta.</p><p><strong>Tip Krika:</strong> Subir el rubor hacia la sien estira ópticamente el rostro. Bajarlo lo redondea.</p>"
rubor-kolorfactoryx5g-kf-03-liq,RUBOR KOLORFACTORYx5g KF 03 LIQUIDO,"<p><strong>Rubor Kolorfactory 5 g Kf 03 Liquido</strong></p><p>Este rubor de Kolorfactory de la línea Kf 03 Liquido en presentación de 5 g devuelve color y dimensión al rostro para que el maquillaje no se vea plano.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Pigmentación buena y construible: empezás suave y subís a gusto.</li><li>Se difumina sin esfuerzo y no deja manchones.</li><li>Da ese aspecto de buena cara que ninguna base consigue sola.</li><li>Combina bien con acabados mate y satinados.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Aplicá después de la base y el polvo.</li><li>Sonreí y aplicá sobre la parte alta de la mejilla.</li><li>Difuminá hacia la sien con movimientos suaves.</li><li>Si usás iluminador, ponelo sobre el pómulo, el arco de cupido y el lagrimal.</li></ol><p><strong>Ideal para:</strong> maquillaje diario y looks de fiesta.</p><p><strong>Tip Krika:</strong> Subir el rubor hacia la sien estira ópticamente el rostro. Bajarlo lo redondea.</p>"
tinta-lab-kolorfactoryx45g-kf-01,TINTA LABIAL KOLORFACTORYx4.5g KF 01,"<p><strong>Tinta Labial Kolorfactory 4.5 g Kf 01</strong></p><p>Esta tinta para labios de Kolorfactory de la línea Kf 01 en presentación de 4.5 g deja color que aguanta horas con ese efecto de labio mordido que se ve natural.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Duración larguísima: el color queda aunque comas o tomes algo.</li><li>Acabado ligero, sin sensación de tener producto encima.</li><li>Efecto degradé muy fácil de conseguir.</li><li>Se puede intensificar aplicando capas.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Aplicá sobre labios limpios y secos.</li><li>Difuminá hacia afuera con el dedo para el efecto degradé.</li><li>Dejá secar unos segundos antes de sumar otra capa.</li><li>Terminá con bálsamo para dar comodidad.</li></ol><p><strong>Ideal para:</strong> looks naturales, clima cálido y días largos.</p><p><strong>Tip Krika:</strong> Aplicá bálsamo por encima al final: la tinta sola puede resecar.</p>"
rubor-melux11g-marmolado-beach-sunset,RUBOR MELUx11g MARMOLADO BEACH SUNSET,"<p><strong>Rubor Melu 11 g Marmolado Beach Sunset</strong></p><p>Este rubor de Kolorfactory de la línea Marmolado Beach Sunset en presentación de 11 g devuelve color y dimensión al rostro para que el maquillaje no se vea plano.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Pigmentación buena y construible: empezás suave y subís a gusto.</li><li>Se difumina sin esfuerzo y no deja manchones.</li><li>Da ese aspecto de buena cara que ninguna base consigue sola.</li><li>Combina bien con acabados mate y satinados.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Aplicá después de la base y el polvo.</li><li>Sonreí y aplicá sobre la parte alta de la mejilla.</li><li>Difuminá hacia la sien con movimientos suaves.</li><li>Si usás iluminador, ponelo sobre el pómulo, el arco de cupido y el lagrimal.</li></ol><p><strong>Ideal para:</strong> maquillaje diario y looks de fiesta.</p><p><strong>Tip Krika:</strong> Subir el rubor hacia la sien estira ópticamente el rostro. Bajarlo lo redondea.</p>"
rubor-melux11g-marmolado-golden-hour,RUBOR MELUx11g MARMOLADO GOLDEN HOUR,"<p><strong>Rubor Melu 11 g Marmolado Golden Hour</strong></p><p>Este rubor de Kolorfactory de la línea Marmolado Golden Hour en presentación de 11 g devuelve color y dimensión al rostro para que el maquillaje no se vea plano.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Pigmentación buena y construible: empezás suave y subís a gusto.</li><li>Se difumina sin esfuerzo y no deja manchones.</li><li>Da ese aspecto de buena cara que ninguna base consigue sola.</li><li>Combina bien con acabados mate y satinados.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Aplicá después de la base y el polvo.</li><li>Sonreí y aplicá sobre la parte alta de la mejilla.</li><li>Difuminá hacia la sien con movimientos suaves.</li><li>Si usás iluminador, ponelo sobre el pómulo, el arco de cupido y el lagrimal.</li></ol><p><strong>Ideal para:</strong> maquillaje diario y looks de fiesta.</p><p><strong>Tip Krika:</strong> Subir el rubor hacia la sien estira ópticamente el rostro. Bajarlo lo redondea.</p>"
rubor-melux11g-marmolado-neon-lights,RUBOR MELUx11g MARMOLADO NEON LIGHTS,"<p><strong>Rubor Melu 11 g Marmolado Neon Lights</strong></p><p>Este rubor de Kolorfactory de la línea Marmolado Neon Lights en presentación de 11 g devuelve color y dimensión al rostro para que el maquillaje no se vea plano.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Pigmentación buena y construible: empezás suave y subís a gusto.</li><li>Se difumina sin esfuerzo y no deja manchones.</li><li>Da ese aspecto de buena cara que ninguna base consigue sola.</li><li>Combina bien con acabados mate y satinados.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Aplicá después de la base y el polvo.</li><li>Sonreí y aplicá sobre la parte alta de la mejilla.</li><li>Difuminá hacia la sien con movimientos suaves.</li><li>Si usás iluminador, ponelo sobre el pómulo, el arco de cupido y el lagrimal.</li></ol><p><strong>Ideal para:</strong> maquillaje diario y looks de fiesta.</p><p><strong>Tip Krika:</strong> Subir el rubor hacia la sien estira ópticamente el rostro. Bajarlo lo redondea.</p>"
rubor-melux11g-marmolado-space-cruiser,RUBOR MELUx11g MARMOLADO SPACE CRUISER,"<p><strong>Rubor Melu 11 g Marmolado Space Cruiser</strong></p><p>Este rubor de Kolorfactory de la línea Marmolado Space Cruiser en presentación de 11 g devuelve color y dimensión al rostro para que el maquillaje no se vea plano.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Pigmentación buena y construible: empezás suave y subís a gusto.</li><li>Se difumina sin esfuerzo y no deja manchones.</li><li>Da ese aspecto de buena cara que ninguna base consigue sola.</li><li>Combina bien con acabados mate y satinados.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Aplicá después de la base y el polvo.</li><li>Sonreí y aplicá sobre la parte alta de la mejilla.</li><li>Difuminá hacia la sien con movimientos suaves.</li><li>Si usás iluminador, ponelo sobre el pómulo, el arco de cupido y el lagrimal.</li></ol><p><strong>Ideal para:</strong> maquillaje diario y looks de fiesta.</p><p><strong>Tip Krika:</strong> Subir el rubor hacia la sien estira ópticamente el rostro. Bajarlo lo redondea.</p>"
