Handle,Title,Body (HTML),Option1 Name,Option1 Value
polvo-rubyrosex49g-hb7212-3medium,POLVO RUBYROSEx49g HB7212 3 MEDIUM,"<p><strong>Polvo Rubyrose 49 g HB7212 3 Medium</strong></p><p>Este polvo de Ruby Rose de la línea HB7212 3 Medium en presentación de 49 g sella el maquillaje, controla los brillos y deja la piel con acabado uniforme.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Fija la base y hace que el maquillaje aguante muchas más horas.</li><li>Controla el brillo de la zona T sin resecar el resto del rostro.</li><li>Se puede retocar durante el día sin que el maquillaje se acumule.</li><li>Textura fina que no marca poros ni líneas.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Aplicá después de la base y el corrector.</li><li>Cargá la brocha, sacudí el exceso y presioná suavemente sobre la piel.</li><li>Insistí en la zona T, que es donde primero aparece el brillo.</li><li>Para retocar durante el día, usá papel matificante antes de sumar más polvo.</li></ol><p><strong>Ideal para:</strong> pieles mixtas y grasas, y cualquier maquillaje que tenga que durar.</p><p><strong>Tip Krika:</strong> Presioná el polvo en lugar de barrerlo: así no arrastrás la base que pusiste debajo.</p><p><strong>Información del fabricante</strong></p><p>Nuestro polvo compacto selfie garantiza una sensación de piel seca que perdura a lo largo de todo el día. Su fórmula ofrece una cobertura uniforme que disimula pequeñas imperfecciones, prolongando la durabilidad de la base con un acabado natural todo el día. Se adapta a todo tipo de pieles y, especialmente es beneficioso para pieles mixtas que tienden a volverse grasas.</p>",Title,Default Title
sombra-rubyrosexund-7t-hb1056-pink-lemon,SOMBRA RUBYROSExund 7 TONOS HB1056 PINK LEMONADE,"<p><strong>Sombra Rubyrose 7 Tonos HB1056 Pink Lemonade</strong></p><p>Esta sombra de ojos de Ruby Rose de la línea 7 Tonos HB1056 Pink Lemonade aporta color, profundidad y luz a la mirada con la intensidad que vos decidas.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Pigmento que se ve desde la primera pasada, sin tener que insistir.</li><li>Se difumina sin cortes, que es lo que separa un buen maquillaje de ojos de uno regular.</li><li>Se puede trabajar en seco para un efecto suave o en húmedo para máxima intensidad.</li><li>Los tonos combinan entre sí para armar looks de día y de noche.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Aplicá primer o corrector en el párpado y sellá con polvo.</li><li>Poné el tono medio en toda la cuenca como base.</li><li>Sumá el tono oscuro en el pliegue y el ángulo externo, difuminando en forma de V.</li><li>Iluminá el lagrimal y bajo la ceja con el tono más claro.</li></ol><p><strong>Ideal para:</strong> maquillaje de ojos de día, noche y eventos.</p><p><strong>Tip Krika:</strong> Difuminá siempre con una brocha limpia y sin producto: es el truco para que no queden bordes duros.</p>",Title,Default Title
rubor-rubyrosex11g-2-feels-mood,RUBOR RUBYROSEx11g 2 FEELS MOOD,"<p><strong>Rubor Rubyrose 11 g 2 Feels Mood</strong></p><p>Este rubor de Ruby Rose de la línea 2 Feels Mood en presentación de 11 g devuelve color y dimensión al rostro para que el maquillaje no se vea plano.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Pigmentación buena y construible: empezás suave y subís a gusto.</li><li>Se difumina sin esfuerzo y no deja manchones.</li><li>Da ese aspecto de buena cara que ninguna base consigue sola.</li><li>Combina bien con acabados mate y satinados.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Aplicá después de la base y el polvo.</li><li>Sonreí y aplicá sobre la parte alta de la mejilla.</li><li>Difuminá hacia la sien con movimientos suaves.</li><li>Si usás iluminador, ponelo sobre el pómulo, el arco de cupido y el lagrimal.</li></ol><p><strong>Ideal para:</strong> maquillaje diario y looks de fiesta.</p><p><strong>Tip Krika:</strong> Subir el rubor hacia la sien estira ópticamente el rostro. Bajarlo lo redondea.</p>",Title,Default Title
rubor-rubyrosex11g-4-feels-mood,RUBOR RUBYROSEx11g 4 FEELS MOOD,"<p><strong>Rubor Rubyrose 11 g 4 Feels Mood</strong></p><p>Este rubor de Ruby Rose de la línea 4 Feels Mood en presentación de 11 g devuelve color y dimensión al rostro para que el maquillaje no se vea plano.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Pigmentación buena y construible: empezás suave y subís a gusto.</li><li>Se difumina sin esfuerzo y no deja manchones.</li><li>Da ese aspecto de buena cara que ninguna base consigue sola.</li><li>Combina bien con acabados mate y satinados.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Aplicá después de la base y el polvo.</li><li>Sonreí y aplicá sobre la parte alta de la mejilla.</li><li>Difuminá hacia la sien con movimientos suaves.</li><li>Si usás iluminador, ponelo sobre el pómulo, el arco de cupido y el lagrimal.</li></ol><p><strong>Ideal para:</strong> maquillaje diario y looks de fiesta.</p><p><strong>Tip Krika:</strong> Subir el rubor hacia la sien estira ópticamente el rostro. Bajarlo lo redondea.</p>",Title,Default Title
rubor-rubyrosex11g-5-feels-mood,RUBOR RUBYROSEx11g 5 FEELS MOOD,"<p><strong>Rubor Rubyrose 11 g 5 Feels Mood</strong></p><p>Este rubor de Ruby Rose de la línea 5 Feels Mood en presentación de 11 g devuelve color y dimensión al rostro para que el maquillaje no se vea plano.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Pigmentación buena y construible: empezás suave y subís a gusto.</li><li>Se difumina sin esfuerzo y no deja manchones.</li><li>Da ese aspecto de buena cara que ninguna base consigue sola.</li><li>Combina bien con acabados mate y satinados.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Aplicá después de la base y el polvo.</li><li>Sonreí y aplicá sobre la parte alta de la mejilla.</li><li>Difuminá hacia la sien con movimientos suaves.</li><li>Si usás iluminador, ponelo sobre el pómulo, el arco de cupido y el lagrimal.</li></ol><p><strong>Ideal para:</strong> maquillaje diario y looks de fiesta.</p><p><strong>Tip Krika:</strong> Subir el rubor hacia la sien estira ópticamente el rostro. Bajarlo lo redondea.</p>",Title,Default Title
rubor-rubyrosex11g-3-feels-mood,RUBOR RUBYROSEx11g 3 FEELS MOOD,"<p><strong>Rubor Rubyrose 11 g 3 Feels Mood</strong></p><p>Este rubor de Ruby Rose de la línea 3 Feels Mood en presentación de 11 g devuelve color y dimensión al rostro para que el maquillaje no se vea plano.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Pigmentación buena y construible: empezás suave y subís a gusto.</li><li>Se difumina sin esfuerzo y no deja manchones.</li><li>Da ese aspecto de buena cara que ninguna base consigue sola.</li><li>Combina bien con acabados mate y satinados.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Aplicá después de la base y el polvo.</li><li>Sonreí y aplicá sobre la parte alta de la mejilla.</li><li>Difuminá hacia la sien con movimientos suaves.</li><li>Si usás iluminador, ponelo sobre el pómulo, el arco de cupido y el lagrimal.</li></ol><p><strong>Ideal para:</strong> maquillaje diario y looks de fiesta.</p><p><strong>Tip Krika:</strong> Subir el rubor hacia la sien estira ópticamente el rostro. Bajarlo lo redondea.</p>",Title,Default Title
rubor-rubyrosex11g-6-feels-mood,RUBOR RUBYROSEx11g 6 FEELS MOOD,"<p><strong>Rubor Rubyrose 11 g 6 Feels Mood</strong></p><p>Este rubor de Ruby Rose de la línea 6 Feels Mood en presentación de 11 g devuelve color y dimensión al rostro para que el maquillaje no se vea plano.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Pigmentación buena y construible: empezás suave y subís a gusto.</li><li>Se difumina sin esfuerzo y no deja manchones.</li><li>Da ese aspecto de buena cara que ninguna base consigue sola.</li><li>Combina bien con acabados mate y satinados.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Aplicá después de la base y el polvo.</li><li>Sonreí y aplicá sobre la parte alta de la mejilla.</li><li>Difuminá hacia la sien con movimientos suaves.</li><li>Si usás iluminador, ponelo sobre el pómulo, el arco de cupido y el lagrimal.</li></ol><p><strong>Ideal para:</strong> maquillaje diario y looks de fiesta.</p><p><strong>Tip Krika:</strong> Subir el rubor hacia la sien estira ópticamente el rostro. Bajarlo lo redondea.</p><p><strong>Información del fabricante</strong></p><p><span style=""font-size:14px"">Nuestro rubor horneado de la línea Feels Mood es ideal para un maquillaje bronceado y con mucha luz.</span><br><span style=""font-size:14px"">Nuestro rubor es ideal para realzar la belleza de tu rostro y armonizar tu maquillaje por completo.</span><br><span style=""font-size:14px"">-Horneado (mezcla de tonos)</span><br><span style=""font-size:14px"">-Pigmentación media para fácil aplicación</span><br><span style=""font-size:14px"">-Efecto luminoso</span><br><span style=""font-size:14px"">-Te permite construirlo fácilmente</span></p>",Title,Default Title
rubor-rubyrosex11g-1-feels-mood,RUBOR RUBYROSEx11g 1 FEELS MOOD,"<p><strong>Rubor Rubyrose 11 g 1 Feels Mood</strong></p><p>Este rubor de Ruby Rose de la línea 1 Feels Mood en presentación de 11 g devuelve color y dimensión al rostro para que el maquillaje no se vea plano.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Pigmentación buena y construible: empezás suave y subís a gusto.</li><li>Se difumina sin esfuerzo y no deja manchones.</li><li>Da ese aspecto de buena cara que ninguna base consigue sola.</li><li>Combina bien con acabados mate y satinados.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Aplicá después de la base y el polvo.</li><li>Sonreí y aplicá sobre la parte alta de la mejilla.</li><li>Difuminá hacia la sien con movimientos suaves.</li><li>Si usás iluminador, ponelo sobre el pómulo, el arco de cupido y el lagrimal.</li></ol><p><strong>Ideal para:</strong> maquillaje diario y looks de fiesta.</p><p><strong>Tip Krika:</strong> Subir el rubor hacia la sien estira ópticamente el rostro. Bajarlo lo redondea.</p>",Title,Default Title
rubor-rubyrosex9g-wild-fire,RUBOR RUBYROSEx9g WILD FIRE,"<p><strong>Rubor Rubyrose 9 g Wild Fire</strong></p><p>Este rubor de Ruby Rose de la línea Wild Fire en presentación de 9 g devuelve color y dimensión al rostro para que el maquillaje no se vea plano.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Pigmentación buena y construible: empezás suave y subís a gusto.</li><li>Se difumina sin esfuerzo y no deja manchones.</li><li>Da ese aspecto de buena cara que ninguna base consigue sola.</li><li>Combina bien con acabados mate y satinados.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Aplicá después de la base y el polvo.</li><li>Sonreí y aplicá sobre la parte alta de la mejilla.</li><li>Difuminá hacia la sien con movimientos suaves.</li><li>Si usás iluminador, ponelo sobre el pómulo, el arco de cupido y el lagrimal.</li></ol><p><strong>Ideal para:</strong> maquillaje diario y looks de fiesta.</p><p><strong>Tip Krika:</strong> Subir el rubor hacia la sien estira ópticamente el rostro. Bajarlo lo redondea.</p><p><strong>Información del fabricante</strong></p><p>La crema de rubor Feels Mood tiene una textura cremosa que garantiza una buena adhesión y pigmentación a la piel.</p><p>Su efecto proporciona una piel ruborizada y de aspecto saludable.</p>",Title,Default Title
labial-liq-rubyrosex435ml-valdiri-362,LABIAL LIQUIDO RUBYROSEx4.35ml VALDIRI 362,"<p><strong>Labial Liquido Rubyrose 4.35 ml Valdiri 362</strong></p><p>Este labial cremoso de Ruby Rose de la línea Valdiri 362 en presentación de 4.35 ml aporta color intenso y sensación cómoda, sin ese tirantez del mate puro.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Textura cremosa que se desliza y no marca las líneas del labio.</li><li>Color cubriente en una sola pasada.</li><li>Sensación humectante durante el uso, no solo al aplicarlo.</li><li>Acabado luminoso que rejuvenece el rostro.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Exfoliá los labios suavemente si están resecos.</li><li>Aplicá bálsamo y esperá un minuto.</li><li>Perfilá el contorno con lápiz si querés más definición y duración.</li><li>Aplicá el labial desde el centro hacia las comisuras.</li></ol><p><strong>Ideal para:</strong> uso diario y para quien no soporta la sensación de los mate.</p><p><strong>Tip Krika:</strong> Si el labial se corre, perfilá primero con lápiz del mismo tono: hace de barrera.</p><p><strong>Información del fabricante</strong></p><p>6 tonos de labial líquido mate intensos, alta pigmentación y durabilidad.</p><p>Los colores varían entre los nude, rosa y el impactante rojo para combinar todos tus looks día y noche!</p><p>* No es pegajoso.</p><p>* No transfiere.</p><p>* Alta durabilidad y pigmentación.</p>",Title,Default Title
crema-fac-rubyrosex50g-hb204-colageno,CREMA FACIAL RUBYROSEx50g HB204 COLAGENO,"<p><strong>Crema Facial Rubyrose 50 g HB204 Colageno</strong></p><p>Esta crema facial de Ruby Rose de la línea HB204 Colageno en presentación de 50 g hidrata, protege y mantiene la barrera de la piel en condiciones día tras día.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Hidratación que se sostiene durante horas, no solo el rato después de aplicarla.</li><li>Textura que absorbe sin dejar película grasosa.</li><li>Deja la piel lista para el maquillaje o para dormir.</li><li>Paso base de cualquier rutina: sin hidratación, el resto rinde menos.</li><li>Con colágeno, para un acabado más firme y con mejor textura.</li><li>Tamaño de 50 g: entra en cualquier neceser y viaja sin problema.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Limpiá el rostro y aplicá tónico si usás.</li><li>Tomá una cantidad del tamaño de una avellana.</li><li>Repartí en frente, mejillas, nariz y mentón.</li><li>Extendé con movimientos suaves de adentro hacia afuera y hacia arriba, incluyendo el cuello.</li></ol><p><strong>Ideal para:</strong> rutina facial diaria, de mañana y de noche.</p><p><strong>Tip Krika:</strong> Aplicala con la piel apenas húmeda: la hidratación se sella mucho mejor.</p>",Title,Default Title
brillo-lab-rubyrosex48ml-hb8234-flame,BRILLO LABIAL RUBYROSEx4.8ml HB8234 FLAME,"<p><strong>Brillo Labial Rubyrose 4.8 ml HB8234 Flame</strong></p><p>Este brillo labial de Ruby Rose de la línea HB8234 Flame en presentación de 4.8 ml suma luz y volumen óptico al labio con el efecto jugoso que nunca pasa de moda.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Efecto labio lleno sin necesidad de nada más.</li><li>Se puede usar solo o encima de un labial para cambiar el acabado.</li><li>Texturas que ya no se sienten pegajosas como las de antes.</li><li>Aplicador que reparte el producto de forma pareja.</li><li>Acabado con brillo, para un efecto jugoso y luminoso.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Aplicá sobre labios limpios o sobre un labial mate.</li><li>Poné más producto en el centro del labio inferior para maximizar el efecto volumen.</li><li>Evitá frotar los labios: se lleva el brillo.</li><li>Retocá cada 2 o 3 horas.</li></ol><p><strong>Ideal para:</strong> looks frescos, maquillaje de día y adolescentes.</p><p><strong>Tip Krika:</strong> Un toque de brillo en el centro del labio sobre un mate da un efecto tridimensional buenísimo.</p>",Title,Default Title
labial-liq-rubyrosex96g-hbf569-01-duo,LABIAL LIQUIDO RUBYROSEx9.6g HBF569 01 DUO,"<p><strong>Labial Liquido Rubyrose 9.6 g HBF569 01 Duo</strong></p><p>Este labial cremoso de Ruby Rose de la línea HBF569 01 Duo en presentación de 9.6 g aporta color intenso y sensación cómoda, sin ese tirantez del mate puro.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Textura cremosa que se desliza y no marca las líneas del labio.</li><li>Color cubriente en una sola pasada.</li><li>Sensación humectante durante el uso, no solo al aplicarlo.</li><li>Acabado luminoso que rejuvenece el rostro.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Exfoliá los labios suavemente si están resecos.</li><li>Aplicá bálsamo y esperá un minuto.</li><li>Perfilá el contorno con lápiz si querés más definición y duración.</li><li>Aplicá el labial desde el centro hacia las comisuras.</li></ol><p><strong>Ideal para:</strong> uso diario y para quien no soporta la sensación de los mate.</p><p><strong>Tip Krika:</strong> Si el labial se corre, perfilá primero con lápiz del mismo tono: hace de barrera.</p>",Title,Default Title
labial-liq-rubyrosex96g-hbf569-10-duo,LABIAL LIQUIDO RUBYROSEx9.6g HBF569 10 DUO,"<p><strong>Labial Liquido Rubyrose 9.6 g HBF569 10 Duo</strong></p><p>Este labial cremoso de Ruby Rose de la línea HBF569 10 Duo en presentación de 9.6 g aporta color intenso y sensación cómoda, sin ese tirantez del mate puro.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Textura cremosa que se desliza y no marca las líneas del labio.</li><li>Color cubriente en una sola pasada.</li><li>Sensación humectante durante el uso, no solo al aplicarlo.</li><li>Acabado luminoso que rejuvenece el rostro.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Exfoliá los labios suavemente si están resecos.</li><li>Aplicá bálsamo y esperá un minuto.</li><li>Perfilá el contorno con lápiz si querés más definición y duración.</li><li>Aplicá el labial desde el centro hacia las comisuras.</li></ol><p><strong>Ideal para:</strong> uso diario y para quien no soporta la sensación de los mate.</p><p><strong>Tip Krika:</strong> Si el labial se corre, perfilá primero con lápiz del mismo tono: hace de barrera.</p>",Title,Default Title
iluminador-rubyrosex128g-hb7234-master,ILUMINADOR RUBYROSEx12.8g HB7234 MASTER,"<p><strong>Iluminador Rubyrose 12.8 g HB7234 Master</strong></p><p>Este rubor de Ruby Rose de la línea HB7234 Master en presentación de 12.8 g devuelve color y dimensión al rostro para que el maquillaje no se vea plano.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Pigmentación buena y construible: empezás suave y subís a gusto.</li><li>Se difumina sin esfuerzo y no deja manchones.</li><li>Da ese aspecto de buena cara que ninguna base consigue sola.</li><li>Combina bien con acabados mate y satinados.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Aplicá después de la base y el polvo.</li><li>Sonreí y aplicá sobre la parte alta de la mejilla.</li><li>Difuminá hacia la sien con movimientos suaves.</li><li>Si usás iluminador, ponelo sobre el pómulo, el arco de cupido y el lagrimal.</li></ol><p><strong>Ideal para:</strong> maquillaje diario y looks de fiesta.</p><p><strong>Tip Krika:</strong> Subir el rubor hacia la sien estira ópticamente el rostro. Bajarlo lo redondea.</p>",Title,Default Title
corrector-liq-rubyrosexund-hb8080-6choc,CORRECTOR LIQUIDO RUBYROSE x4ML FLAWLESS LECTION #6 CHOCOLATE,"<p><strong>Corrector Liquido Rubyrose 4 ml Flawless Lection #6 Chocolate</strong></p><p>Este corrector de Ruby Rose de la línea Flawless Lection #6 Chocolate en presentación de 4 ml tapa ojeras, rojeces y marquitas justo donde hace falta, sin cargar el resto del rostro.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Alta cobertura en poco producto: corrige sin apelmazar.</li><li>Ilumina la zona de la ojera y levanta la mirada al instante.</li><li>Se difumina fácil y se funde con la base sin dejar bordes.</li><li>Sirve también para perfilar y limpiar el contorno de labios y cejas.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Aplicá después de la base.</li><li>Para ojeras, dibujá un triángulo invertido bajo el ojo con la punta hacia la mejilla.</li><li>Difuminá con esponja húmeda dando pequeños toques, sin arrastrar.</li><li>Sellá con un poco de polvo suelto para que no se marque.</li></ol><p><strong>Ideal para:</strong> ojeras, imperfecciones puntuales y correcciones de tono.</p><p><strong>Tip Krika:</strong> Un corrector un tono más claro que tu base ilumina; del mismo tono, corrige. No es lo mismo.</p><p><strong>Información del fabricante</strong></p><p>Nuestro corrector estrella contiene una fórmula capaz de corregir imperfecciones, disimular ojeras, suavizar líneas de expresión y ocultar granos de manera efectiva.</p><p>Beneficios:</p><p>Acabado matte</p><p>Alta cobertura</p><p>Duración prolongada</p><p>Apto para todo tipo de piel</p><p>Cobertura media/ alta</p>",Title,Default Title
estilizador-rubyrosex3ml-hb8403-ligth-ce,ESTILIZADOR RUBYROSEx3ml HB8403 LIGTH CEJAS,"<p><strong>Estilizador Rubyrose 3 ml HB8403 Ligth Cejas</strong></p><p>Este estilizador de cejas de Ruby Rose de la línea HB8403 Ligth Cejas en presentación de 3 ml peina, fija y mantiene la ceja en su lugar todo el día.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Fija el vello rebelde sin dejarlo acartonado ni brillante.</li><li>Da ese efecto de ceja peinada que se ve prolijo sin parecer maquillado.</li><li>Transparente o con color, se adapta a lo que necesites.</li><li>Aguanta humedad y jornadas largas.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Peiná la ceja hacia arriba con el cepillo del producto.</li><li>Aplicá desde el nacimiento hacia la cola.</li><li>Dejá secar unos segundos sin tocar.</li><li>Si usaste lápiz o sombra, aplicá el gel al final.</li></ol><p><strong>Ideal para:</strong> cejas con vello rebelde y looks de ceja peinada.</p>",Title,Default Title
estilizador-rubyrosex3ml-hb8403-medium,ESTILIZADOR RUBYROSEx3ml HB8403 MEDIUM CEJAS,"<p><strong>Estilizador Rubyrose 3 ml HB8403 Medium Cejas</strong></p><p>Este estilizador de cejas de Ruby Rose de la línea HB8403 Medium Cejas en presentación de 3 ml peina, fija y mantiene la ceja en su lugar todo el día.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Fija el vello rebelde sin dejarlo acartonado ni brillante.</li><li>Da ese efecto de ceja peinada que se ve prolijo sin parecer maquillado.</li><li>Transparente o con color, se adapta a lo que necesites.</li><li>Aguanta humedad y jornadas largas.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Peiná la ceja hacia arriba con el cepillo del producto.</li><li>Aplicá desde el nacimiento hacia la cola.</li><li>Dejá secar unos segundos sin tocar.</li><li>Si usaste lápiz o sombra, aplicá el gel al final.</li></ol><p><strong>Ideal para:</strong> cejas con vello rebelde y looks de ceja peinada.</p>",Title,Default Title
pestanina-rubyrosex9ml-hb8308-6,PESTANINA RUBYROSEx9ml HB8308 6,"<p><strong>Pestanina Rubyrose 9 ml HB8308 6</strong></p><p>Esta pestañina de Ruby Rose de la línea HB8308 6 en presentación de 9 ml abre la mirada al instante: es el producto que más cambia la cara con menos esfuerzo.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Aporta volumen y longitud desde la primera capa.</li><li>Cepillo diseñado para separar y peinar sin dejar grumos.</li><li>Fórmula que no se cuartea ni cae bajo el ojo durante el día.</li><li>Si solo pudieras usar un producto de maquillaje, sería este.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Encrespá las pestañas antes de aplicar, nunca después.</li><li>Limpiá el exceso de producto del cepillo en el borde del envase.</li><li>Apoyá el cepillo en la raíz y movelo en zigzag hacia las puntas.</li><li>Aplicá una segunda capa antes de que seque la primera si querés más volumen.</li></ol><p><strong>Ideal para:</strong> maquillaje diario y cualquier look, por mínimo que sea.</p><p><strong>Tip Krika:</strong> Nunca bombees el cepillo dentro del tubo: metés aire y la pestañina se seca antes de tiempo.</p>",Title,Default Title
iluminador-rubyrosex62ml-hb-8110-std,ILUMINADOR RUBYROSEx6.2ml HB-8110 SURTIDOR,"<p><strong>Iluminador Rubyrose 6.2 ml HB-8110 Surtidor</strong></p><p>Este rubor de Ruby Rose de la línea HB-8110 Surtidor en presentación de 6.2 ml devuelve color y dimensión al rostro para que el maquillaje no se vea plano.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Pigmentación buena y construible: empezás suave y subís a gusto.</li><li>Se difumina sin esfuerzo y no deja manchones.</li><li>Da ese aspecto de buena cara que ninguna base consigue sola.</li><li>Combina bien con acabados mate y satinados.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Aplicá después de la base y el polvo.</li><li>Sonreí y aplicá sobre la parte alta de la mejilla.</li><li>Difuminá hacia la sien con movimientos suaves.</li><li>Si usás iluminador, ponelo sobre el pómulo, el arco de cupido y el lagrimal.</li></ol><p><strong>Ideal para:</strong> maquillaje diario y looks de fiesta.</p><p><strong>Tip Krika:</strong> Subir el rubor hacia la sien estira ópticamente el rostro. Bajarlo lo redondea.</p>",Title,Default Title
balsamo-lab-rubyrosex13g-hb8528-strawber,BALSAMO LABIAL RUBYROSEx13g HB8528 STRAWBERRY,"<p><strong>Balsamo Labial Rubyrose 13 g HB8528 Strawberry</strong></p><p>Este bálsamo labial de Ruby Rose de la línea HB8528 Strawberry en presentación de 13 g repara y protege el labio, que es piel fina y sin glándulas sebáceas propias.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Alivia la resequedad y la descamación desde la primera aplicación.</li><li>Protege del sol, el frío y el viento.</li><li>Base imprescindible antes de cualquier labial mate.</li><li>Formato de bolsillo para tener siempre a mano.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Aplicá las veces que haga falta durante el día.</li><li>Usalo siempre antes de un labial mate y esperá un minuto.</li><li>Por la noche, aplicá una capa generosa antes de dormir.</li></ol><p><strong>Ideal para:</strong> labios resecos, clima frío y uso diario todo el año.</p><p><strong>Tip Krika:</strong> Si te lamés los labios constantemente, el bálsamo no va a alcanzar. Ese es el hábito a cortar primero.</p><p><strong>Información del fabricante</strong></p><p><span style=""font-size:14px"">Este labial es un verdadero regreso a la diversión. Al aplicarlo, es transparente, pero ¡en segundos, magia!  Obtendrás un hermoso tono rosa en tus labios, acompañado de un aroma irresistible y con la mejor hidratación.</span><br><br><span style=""font-size:14px"">Enriquecido con:</span><br><br><span style=""font-size:14px"">-Manteca de cacao</span><br><span style=""font-size:14px"">-Aceite de jojoba</span><br><br><span style=""font-size:14px"">Beneficios:</span><br><br><span style=""font-size:14px"">-Alta durabilidad</span><br><span style=""font-size:14px"">-Color rosado intenso</span><br><span style=""font-size:14px"">-Alta pigmentación</span><br><span style=""font-size:14px"">-Hidrata tus labios</span></p>",Title,Default Title
balsamo-lab-rubyrosex13g-hb8528-kiwi,BALSAMO LABIAL RUBYROSEx13g HB8528 KIWI,"<p><strong>Balsamo Labial Rubyrose 13 g HB8528 Kiwi</strong></p><p>Este bálsamo labial de Ruby Rose de la línea HB8528 Kiwi en presentación de 13 g repara y protege el labio, que es piel fina y sin glándulas sebáceas propias.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Alivia la resequedad y la descamación desde la primera aplicación.</li><li>Protege del sol, el frío y el viento.</li><li>Base imprescindible antes de cualquier labial mate.</li><li>Formato de bolsillo para tener siempre a mano.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Aplicá las veces que haga falta durante el día.</li><li>Usalo siempre antes de un labial mate y esperá un minuto.</li><li>Por la noche, aplicá una capa generosa antes de dormir.</li></ol><p><strong>Ideal para:</strong> labios resecos, clima frío y uso diario todo el año.</p><p><strong>Tip Krika:</strong> Si te lamés los labios constantemente, el bálsamo no va a alcanzar. Ese es el hábito a cortar primero.</p><p><strong>Información del fabricante</strong></p><p><span style=""font-size:14px"">Este labial es un verdadero regreso a la diversión. Al aplicarlo, es transparente, pero ¡en segundos, magia!  Obtendrás un hermoso tono rosa en tus labios, acompañado de un aroma irresistible y con la mejor hidratación.</span><br><span style=""font-size:14px"">Enriquecido con:</span><br><br><span style=""font-size:14px"">-Manteca de cacao</span><br><span style=""font-size:14px"">-Aceite de jojoba</span><br><br><span style=""font-size:14px"">Beneficios:</span><br><br><span style=""font-size:14px"">-Alta durabilidad</span><br><span style=""font-size:14px"">-Color rosado intenso</span><br><span style=""font-size:14px"">-Alta pigmentación</span><br><span style=""font-size:14px"">-Hidrata tus labios</span></p>",Title,Default Title
estilizador-rubyrosex43ml-hb8421-02,ESTILIZADOR RUBYROSEx4.3ml HB8421 02,"<p><strong>Estilizador Rubyrose 4.3 ml HB8421 02</strong></p><p>Este estilizador de cejas de Ruby Rose de la línea HB8421 02 en presentación de 4.3 ml peina, fija y mantiene la ceja en su lugar todo el día.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Fija el vello rebelde sin dejarlo acartonado ni brillante.</li><li>Da ese efecto de ceja peinada que se ve prolijo sin parecer maquillado.</li><li>Transparente o con color, se adapta a lo que necesites.</li><li>Aguanta humedad y jornadas largas.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Peiná la ceja hacia arriba con el cepillo del producto.</li><li>Aplicá desde el nacimiento hacia la cola.</li><li>Dejá secar unos segundos sin tocar.</li><li>Si usaste lápiz o sombra, aplicá el gel al final.</li></ol><p><strong>Ideal para:</strong> cejas con vello rebelde y looks de ceja peinada.</p>",Title,Default Title
