Handle,Title,Body (HTML),Option1 Name,Option1 Value
esmalte-fashionx12ml-semi-101,ESMALTE FASHIONx12ml SEMIPERMANENTE  101,"<p><strong>Esmalte Fashion 12 ml Semipermanente 101</strong></p><p>Este esmalte semipermanente de Fashion de la línea Semipermanente 101 en presentación de 12 ml mantiene color y brillo de salón durante semanas, sin descascarados a los dos días.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Dura entre 2 y 3 semanas con brillo de primer día.</li><li>Se seca en lámpara al instante: no hay riesgo de arruinarla buscando las llaves.</li><li>Color intenso y parejo, con acabado de gel.</li><li>Suma resistencia a la uña natural mientras lo llevás puesto.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Preparación: empujá cutícula, limá el brillo de la superficie y deshidratá la uña.</li><li>Aplicá base y curá en lámpara UV/LED el tiempo que indique el fabricante.</li><li>Aplicá dos capas finas de color, curando entre cada una.</li><li>Sellá con top coat, curá y retirá la capa pegajosa con limpiador si el producto lo requiere.</li></ol><p><strong>Ideal para:</strong> manicura de larga duración y trabajo profesional.</p><p><strong>Tip Krika:</strong> Capas finas siempre: una capa gruesa no cura bien por dentro y se levanta a los pocos días.</p>",Title,Default Title
esmalte-fashionx12ml-semi-102,ESMALTE FASHIONx12ml SEMIPERMANENTE  102,"<p><strong>Esmalte Fashion 12 ml Semipermanente 102</strong></p><p>Este esmalte semipermanente de Fashion de la línea Semipermanente 102 en presentación de 12 ml mantiene color y brillo de salón durante semanas, sin descascarados a los dos días.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Dura entre 2 y 3 semanas con brillo de primer día.</li><li>Se seca en lámpara al instante: no hay riesgo de arruinarla buscando las llaves.</li><li>Color intenso y parejo, con acabado de gel.</li><li>Suma resistencia a la uña natural mientras lo llevás puesto.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Preparación: empujá cutícula, limá el brillo de la superficie y deshidratá la uña.</li><li>Aplicá base y curá en lámpara UV/LED el tiempo que indique el fabricante.</li><li>Aplicá dos capas finas de color, curando entre cada una.</li><li>Sellá con top coat, curá y retirá la capa pegajosa con limpiador si el producto lo requiere.</li></ol><p><strong>Ideal para:</strong> manicura de larga duración y trabajo profesional.</p><p><strong>Tip Krika:</strong> Capas finas siempre: una capa gruesa no cura bien por dentro y se levanta a los pocos días.</p>",Title,Default Title
esmalte-fashionx12ml-semi-107,ESMALTE FASHIONx12ml SEMIPERMANENTE  107,"<p><strong>Esmalte Fashion 12 ml Semipermanente 107</strong></p><p>Este esmalte semipermanente de Fashion de la línea Semipermanente 107 en presentación de 12 ml mantiene color y brillo de salón durante semanas, sin descascarados a los dos días.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Dura entre 2 y 3 semanas con brillo de primer día.</li><li>Se seca en lámpara al instante: no hay riesgo de arruinarla buscando las llaves.</li><li>Color intenso y parejo, con acabado de gel.</li><li>Suma resistencia a la uña natural mientras lo llevás puesto.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Preparación: empujá cutícula, limá el brillo de la superficie y deshidratá la uña.</li><li>Aplicá base y curá en lámpara UV/LED el tiempo que indique el fabricante.</li><li>Aplicá dos capas finas de color, curando entre cada una.</li><li>Sellá con top coat, curá y retirá la capa pegajosa con limpiador si el producto lo requiere.</li></ol><p><strong>Ideal para:</strong> manicura de larga duración y trabajo profesional.</p><p><strong>Tip Krika:</strong> Capas finas siempre: una capa gruesa no cura bien por dentro y se levanta a los pocos días.</p>",Title,Default Title
esmalte-fashionx12ml-91,ESMALTE FASHIONx12ml 91,"<p><strong>Esmalte Fashion 12 ml 91</strong></p><p>Este producto para uñas de Fashion en presentación de 12 ml suma color y acabado a la manicura con la textura que estés buscando.</p><p><strong>Tono:</strong> 91</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Pigmentación pareja y fácil de aplicar.</li><li>Compatible con el resto de tu sistema de manicura.</li><li>Acabado prolijo con poco esfuerzo.</li><li>Rinde bastante más de lo que parece por el tamaño del frasco.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Prepará la uña: limá, empujá cutícula y limpiá.</li><li>Aplicá el producto en capas finas.</li><li>Dejá secar o curá según corresponda.</li><li>Sellá con top coat.</li></ol><p><strong>Ideal para:</strong> manicura en casa y en cabina.</p>",Title,Default Title
esmalte-fashionx12ml-90,ESMALTE FASHIONx12ml 90,"<p><strong>Esmalte Fashion 12 ml 90</strong></p><p>Este producto para uñas de Fashion en presentación de 12 ml suma color y acabado a la manicura con la textura que estés buscando.</p><p><strong>Tono:</strong> 90</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Pigmentación pareja y fácil de aplicar.</li><li>Compatible con el resto de tu sistema de manicura.</li><li>Acabado prolijo con poco esfuerzo.</li><li>Rinde bastante más de lo que parece por el tamaño del frasco.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Prepará la uña: limá, empujá cutícula y limpiá.</li><li>Aplicá el producto en capas finas.</li><li>Dejá secar o curá según corresponda.</li><li>Sellá con top coat.</li></ol><p><strong>Ideal para:</strong> manicura en casa y en cabina.</p>",Title,Default Title
esmalte-fashionx12ml-94,ESMALTE FASHIONx12ml 94,"<p><strong>Esmalte Fashion 12 ml 94</strong></p><p>Este producto para uñas de Fashion en presentación de 12 ml suma color y acabado a la manicura con la textura que estés buscando.</p><p><strong>Tono:</strong> 94</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Pigmentación pareja y fácil de aplicar.</li><li>Compatible con el resto de tu sistema de manicura.</li><li>Acabado prolijo con poco esfuerzo.</li><li>Rinde bastante más de lo que parece por el tamaño del frasco.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Prepará la uña: limá, empujá cutícula y limpiá.</li><li>Aplicá el producto en capas finas.</li><li>Dejá secar o curá según corresponda.</li><li>Sellá con top coat.</li></ol><p><strong>Ideal para:</strong> manicura en casa y en cabina.</p>",Title,Default Title
esmalte-fashionx12ml-95,ESMALTE FASHIONx12ml 95,"<p><strong>Esmalte Fashion 12 ml 95</strong></p><p>Este producto para uñas de Fashion en presentación de 12 ml suma color y acabado a la manicura con la textura que estés buscando.</p><p><strong>Tono:</strong> 95</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Pigmentación pareja y fácil de aplicar.</li><li>Compatible con el resto de tu sistema de manicura.</li><li>Acabado prolijo con poco esfuerzo.</li><li>Rinde bastante más de lo que parece por el tamaño del frasco.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Prepará la uña: limá, empujá cutícula y limpiá.</li><li>Aplicá el producto en capas finas.</li><li>Dejá secar o curá según corresponda.</li><li>Sellá con top coat.</li></ol><p><strong>Ideal para:</strong> manicura en casa y en cabina.</p>",Title,Default Title
esmalte-fashionx12ml-92,ESMALTE FASHIONx12ml 92,"<p><strong>Esmalte Fashion 12 ml 92</strong></p><p>Este producto para uñas de Fashion en presentación de 12 ml suma color y acabado a la manicura con la textura que estés buscando.</p><p><strong>Tono:</strong> 92</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Pigmentación pareja y fácil de aplicar.</li><li>Compatible con el resto de tu sistema de manicura.</li><li>Acabado prolijo con poco esfuerzo.</li><li>Rinde bastante más de lo que parece por el tamaño del frasco.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Prepará la uña: limá, empujá cutícula y limpiá.</li><li>Aplicá el producto en capas finas.</li><li>Dejá secar o curá según corresponda.</li><li>Sellá con top coat.</li></ol><p><strong>Ideal para:</strong> manicura en casa y en cabina.</p>",Title,Default Title
esmalte-fashionx12ml-93,ESMALTE FASHIONx12ml 93,"<p><strong>Esmalte Fashion 12 ml 93</strong></p><p>Este producto para uñas de Fashion en presentación de 12 ml suma color y acabado a la manicura con la textura que estés buscando.</p><p><strong>Tono:</strong> 93</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Pigmentación pareja y fácil de aplicar.</li><li>Compatible con el resto de tu sistema de manicura.</li><li>Acabado prolijo con poco esfuerzo.</li><li>Rinde bastante más de lo que parece por el tamaño del frasco.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Prepará la uña: limá, empujá cutícula y limpiá.</li><li>Aplicá el producto en capas finas.</li><li>Dejá secar o curá según corresponda.</li><li>Sellá con top coat.</li></ol><p><strong>Ideal para:</strong> manicura en casa y en cabina.</p>",Title,Default Title
esmalte-fashionx13ml-base-10en1-reparado,BASE FASHIONx13ml REPARADORA 10 EN 1,"<p><strong>Base Fashion 13 ml Reparadora 10 En 1</strong></p><p>Este esmalte semipermanente de Fashion de la línea Reparadora 10 En 1 en presentación de 13 ml mantiene color y brillo de salón durante semanas, sin descascarados a los dos días.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Dura entre 2 y 3 semanas con brillo de primer día.</li><li>Se seca en lámpara al instante: no hay riesgo de arruinarla buscando las llaves.</li><li>Color intenso y parejo, con acabado de gel.</li><li>Suma resistencia a la uña natural mientras lo llevás puesto.</li><li>Acción reparadora sobre fibras dañadas por calor, color o químicos.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Preparación: empujá cutícula, limá el brillo de la superficie y deshidratá la uña.</li><li>Aplicá base y curá en lámpara UV/LED el tiempo que indique el fabricante.</li><li>Aplicá dos capas finas de color, curando entre cada una.</li><li>Sellá con top coat, curá y retirá la capa pegajosa con limpiador si el producto lo requiere.</li></ol><p><strong>Ideal para:</strong> manicura de larga duración y trabajo profesional.</p><p><strong>Tip Krika:</strong> Capas finas siempre: una capa gruesa no cura bien por dentro y se levanta a los pocos días.</p><p><strong>Información del fabricante</strong></p><p>Nutrición Completa para tus uñas: genera dureza, fortalecimiento, crecimiento sano, uñas más flexibles y reparadas. Ideal para las uñas desgastadas, envejecidas, estriadas y con cambios de color.<br><strong>10 Beneficios:</strong></p><ol>
<li>Fortalecimiento</li>
<li>Crecimiento</li>
<li>Hidratación</li>
<li>Nutrición</li>
<li>Reparación y antienvejecimiento</li>
<li>Protección</li>
<li>Secado rápido</li>
<li>Nivelación de PH</li>
<li>Antioxidante</li>
<li>Brillo duradero</li>
</ol><br>",Title,Default Title
base-fashionx12ml-fortalecedora-pink-3-en-1,BASE FASHIONx12ml FORTALECEDORA PINK 3 EN 1,"<p><strong>Base Fashion 12 ml Fortalecedora Pink 3 En 1</strong></p><p>Este producto para uñas de Fashion de la línea Fortalecedora Pink 3 En 1 en presentación de 12 ml suma color y acabado a la manicura con la textura que estés buscando.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Pigmentación pareja y fácil de aplicar.</li><li>Compatible con el resto de tu sistema de manicura.</li><li>Acabado prolijo con poco esfuerzo.</li><li>Rinde bastante más de lo que parece por el tamaño del frasco.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Prepará la uña: limá, empujá cutícula y limpiá.</li><li>Aplicá el producto en capas finas.</li><li>Dejá secar o curá según corresponda.</li><li>Sellá con top coat.</li></ol><p><strong>Ideal para:</strong> manicura en casa y en cabina.</p><p><strong>Información del fabricante</strong></p><p>Una fórmula avanzada y enriquecida con:<br>•Keratina<br>•Vitamina E<br>•Calcio<br>•Acido hialurónico<br>•Extracto de Ajo<br>Estas bases no solo aportan fortaleza y protección, sino también un color natural y elegante.<br>Cada aplicación brinda fortaleza, color y brillo en un solo paso, haciendo de tus uñas el reflejo de una manicura saludable y radiante.<br>Nuestras Bases Fortalecedoras 3 en 1 se convertirán en el nuevo esencial de tu rutina de cuidado.</p>",Title,Default Title
base-fashionx12ml-fortalecedora-nude-3-en-1,BASE FASHIONx12ml FORTALECEDORA NUDE 3 EN 1,"<p><strong>Base Fashion 12 ml Fortalecedora Nude 3 En 1</strong></p><p>Este producto para uñas de Fashion de la línea Fortalecedora Nude 3 En 1 en presentación de 12 ml suma color y acabado a la manicura con la textura que estés buscando.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Pigmentación pareja y fácil de aplicar.</li><li>Compatible con el resto de tu sistema de manicura.</li><li>Acabado prolijo con poco esfuerzo.</li><li>Rinde bastante más de lo que parece por el tamaño del frasco.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Prepará la uña: limá, empujá cutícula y limpiá.</li><li>Aplicá el producto en capas finas.</li><li>Dejá secar o curá según corresponda.</li><li>Sellá con top coat.</li></ol><p><strong>Ideal para:</strong> manicura en casa y en cabina.</p><p><strong>Información del fabricante</strong></p><p>Una fórmula avanzada y enriquecida con:<br>•Keratina<br>•Vitamina E<br>•Calcio<br>•Acido hialurónico<br>•Extracto de Ajo<br>Estas bases no solo aportan fortaleza y protección, sino también un color natural y elegante.<br>Cada aplicación brinda fortaleza, color y brillo en un solo paso, haciendo de tus uñas el reflejo de una manicura saludable y radiante.<br>Nuestras Bases Fortalecedoras 3 en 1 se convertirán en el nuevo esencial de tu rutina de cuidado.</p>",Title,Default Title
aceite-u-as-fashionx15ml-cuticula,ACEITE UÑAS FASHIONx15ml CUTÍCULA,"<p><strong>Aceite Uñas Fashion 15 ml Cutícula</strong></p><p>Este producto para cutícula de Fashion de la línea Cutícula en presentación de 15 ml ablanda y cuida la cutícula para que el contorno de la uña se vea prolijo.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Ablanda la cutícula y hace que empujarla sea indoloro.</li><li>Los aceites nutren el contorno y evitan los padrastros.</li><li>Mejora el aspecto de la manicura incluso sin esmalte.</li><li>Uso rápido y agradable, se convierte en hábito fácil.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Aplicá en el contorno de cada uña.</li><li>Esperá el tiempo indicado si es removedor (suele ser 1 minuto).</li><li>Empujá suavemente con palito de naranjo o empujador.</li><li>Si es aceite, masajeá y dejá absorber. Usalo todas las noches.</li></ol><p><strong>Ideal para:</strong> manicura prolija y cuidado diario de la cutícula.</p><p><strong>Tip Krika:</strong> Nunca cortes la cutícula si podés empujarla: es la barrera natural que protege la matriz de la uña.</p><p><strong>Información del fabricante</strong></p><p>El Aceite de Cutícula  es perfecto para acompañarte donde vayas sin perder los beneficios de tu rutina de cuidado diario.<br>Su fórmula está enriquecida con aceite de argán y almendras, lo que nutre profundamente, aporta suavidad y fortalece tanto tus uñas como las cutículas.<br>Su aroma delicado y dulce convierte cada aplicación en un momento de bienestar.<br>Además, su versatilidad lo hace ideal para suavizar y proteger la piel de codos, rodillas y otras zonas ásperas, devolviéndoles suavidad y elasticidad natural.</p>",Title,Default Title
aceite-u-as-fashionx30ml-cuticula,ACEITE UÑAS FASHIONx30ml CUTÍCULA,"<p><strong>Aceite Uñas Fashion 30 ml Cutícula</strong></p><p>Este producto para cutícula de Fashion de la línea Cutícula en presentación de 30 ml ablanda y cuida la cutícula para que el contorno de la uña se vea prolijo.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Ablanda la cutícula y hace que empujarla sea indoloro.</li><li>Los aceites nutren el contorno y evitan los padrastros.</li><li>Mejora el aspecto de la manicura incluso sin esmalte.</li><li>Uso rápido y agradable, se convierte en hábito fácil.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Aplicá en el contorno de cada uña.</li><li>Esperá el tiempo indicado si es removedor (suele ser 1 minuto).</li><li>Empujá suavemente con palito de naranjo o empujador.</li><li>Si es aceite, masajeá y dejá absorber. Usalo todas las noches.</li></ol><p><strong>Ideal para:</strong> manicura prolija y cuidado diario de la cutícula.</p><p><strong>Tip Krika:</strong> Nunca cortes la cutícula si podés empujarla: es la barrera natural que protege la matriz de la uña.</p><p><strong>Información del fabricante</strong></p><p>El Aceite de Cutícula 30 ml con gotero es ideal para quienes buscan un producto rendidor, práctico y fácil de aplicar.<br>Su fórmula combina aceite de argán y almendras, logrando una hidratación profunda que suaviza, nutre y fortalece las cutículas, dejando un acabado saludable y natural en tus uñas.<br>Su aroma dulce y delicioso convierte el cuidado diario en un momento de placer.<br>Además, también puede usarse para suavizar y proteger la piel de codos, rodillas y zonas ásperas, ayudando a restaurar la suavidad y elasticidad de la piel.<br><strong>Beneficios:</strong> hidratación profunda, uñas fuertes, cutículas suaves y piel más flexible.</p>",Title,Default Title
endurecedor-food-nailsx16ml,ENDURECEDOR FOOD NAILSx16ml,"<p><strong>Endurecedor Food Nails 16 ml</strong></p><p>Esta base para uñas de Food Nails en presentación de 16 ml protege la uña natural del pigmento y mejora el agarre del esmalte.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Evita que los esmaltes oscuros manchen la uña de amarillo.</li><li>El esmalte agarra mejor y la manicura dura más días.</li><li>Muchas fórmulas suman activos fortalecedores.</li><li>Rellena las irregularidades de la superficie para un acabado más liso.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Aplicá sobre la uña limpia, seca y sin restos de grasa.</li><li>Una sola capa fina alcanza.</li><li>Dejá secar antes de aplicar el color.</li><li>Usala siempre, también cuando pintás con colores claros.</li></ol><p><strong>Ideal para:</strong> toda manicura, en casa o en cabina.</p><p><strong>Tip Krika:</strong> Saltarse la base es la razón número uno por la que una manicura se descascara a los dos días.</p>",Title,Default Title
endurecedor-food-nailsx16ml-cebmorada,ENDURECEDOR FOOD NAILSx16ml CEBOLLA MORADA,"<p><strong>Endurecedor Food Nails 16 ml Cebolla Morada</strong></p><p>Esta base para uñas de Food Nails de la línea Cebolla Morada en presentación de 16 ml protege la uña natural del pigmento y mejora el agarre del esmalte.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Evita que los esmaltes oscuros manchen la uña de amarillo.</li><li>El esmalte agarra mejor y la manicura dura más días.</li><li>Muchas fórmulas suman activos fortalecedores.</li><li>Rellena las irregularidades de la superficie para un acabado más liso.</li><li>Con extracto de cebolla, uno de los ingredientes más buscados para fortalecer el cabello.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Aplicá sobre la uña limpia, seca y sin restos de grasa.</li><li>Una sola capa fina alcanza.</li><li>Dejá secar antes de aplicar el color.</li><li>Usala siempre, también cuando pintás con colores claros.</li></ol><p><strong>Ideal para:</strong> toda manicura, en casa o en cabina.</p><p><strong>Tip Krika:</strong> Saltarse la base es la razón número uno por la que una manicura se descascara a los dos días.</p>",Title,Default Title
lima-freestylex2und-e-09-curva,LIMA FREESTYLEx2und E-09 CURVA,"<p><strong>Lima Freestyle 2und E-09 Curva</strong></p><p>Esta lima de Freestyle de la línea E-09 Curva en presentación de 2 unidades da forma al borde de la uña y deja el filo suave sin quebrar la lámina.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Grano que desgasta sin astillar la uña.</li><li>Da forma precisa: cuadrada, almendrada, redonda o lo que busques.</li><li>Liviana y fácil de manejar.</li><li>Larga vida útil si la limpiás después de usar.</li></ul><p><strong>Cómo usarla</strong></p><ol><li>Limá siempre con la uña seca.</li><li>Trabajá en una sola dirección, de afuera hacia el centro.</li><li>No hagas movimientos de vaivén: eso es lo que abre capas en la uña.</li><li>Terminá suavizando el borde libre.</li></ol><p><strong>Ideal para:</strong> manicura y pedicura en casa o profesional.</p><p><strong>Tip Krika:</strong> Limar de ida y vuelta es el error más común y el que más uñas quiebra.</p>",Title,Default Title
perfilador-freestylex3und-es-02,PERFILADOR FREESTYLEx3und ES-02,"<p><strong>Perfilador Freestyle 3und ES-02</strong></p><p>Este perfilador de Freestyle de la línea ES-02 en presentación de 3 unidades define el contorno del vello con precisión y sin complicaciones.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Trazo o corte limpio justo donde lo necesitás.</li><li>Manejable y seguro incluso en zonas delicadas como la ceja.</li><li>Resultado inmediato, sin esperas ni preparación.</li><li>Compacto para llevar en el neceser.</li></ul><p><strong>Cómo usarlo</strong></p><ol><li>Trabajá con buena luz y la piel limpia y seca.</li><li>Seguí la forma natural del vello, sin quitar de más.</li><li>Avanzá de a poco: siempre podés sacar más, nunca devolver.</li><li>Desinfectá la herramienta después de usarla.</li></ol><p><strong>Ideal para:</strong> mantenimiento de cejas y perfilado en casa.</p><p><strong>Tip Krika:</strong> Depilá siempre después de la ducha: el poro está abierto y duele bastante menos.</p>",Title,Default Title
encrespador-freestylexund-0008b-metalico,ENCRESPADOR FREESTYLExund 0008B METALICO,"<p><strong>Encrespador Freestyle 0008B Metalico</strong></p><p>Este encrespador de pestañas de Freestyle de la línea 0008B Metalico levanta la pestaña desde la raíz y abre la mirada antes de aplicar nada.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Abre la mirada al instante, incluso sin maquillaje.</li><li>Hace que la pestañina se vea mucho mejor: el rizo sostiene el producto.</li><li>Almohadilla de silicona que no quiebra el pelo.</li><li>Dura años si lo cuidás y cambiás la almohadilla.</li><li>Acabado metalizado, perfecto cuando querés que la mirada vaya directo ahí.</li></ul><p><strong>Cómo usarlo</strong></p><ol><li>Usalo siempre ANTES de la pestañina, nunca después.</li><li>Colocalo en la raíz, cerrá suave y mantené 5 segundos.</li><li>Repetí a la mitad y en la punta para un rizo progresivo.</li><li>Cambiá la almohadilla cada 3 meses aproximadamente.</li></ol><p><strong>Ideal para:</strong> pestañas lacias o que caen.</p><p><strong>Tip Krika:</strong> Calentá el encrespador unos segundos con el secador (que quede tibio, no caliente) y el rizo dura el doble.</p>",Title,Default Title
depilador-freestylexund-0025b-nc-22,DEPILADOR FREESTYLExund 0025B NC-22,"<p><strong>Depilador Freestyle 0025B NC-22</strong></p><p>Este perfilador de Freestyle de la línea 0025B NC-22 define el contorno del vello con precisión y sin complicaciones.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Trazo o corte limpio justo donde lo necesitás.</li><li>Manejable y seguro incluso en zonas delicadas como la ceja.</li><li>Resultado inmediato, sin esperas ni preparación.</li><li>Compacto para llevar en el neceser.</li></ul><p><strong>Cómo usarlo</strong></p><ol><li>Trabajá con buena luz y la piel limpia y seca.</li><li>Seguí la forma natural del vello, sin quitar de más.</li><li>Avanzá de a poco: siempre podés sacar más, nunca devolver.</li><li>Desinfectá la herramienta después de usarla.</li></ol><p><strong>Ideal para:</strong> mantenimiento de cejas y perfilado en casa.</p><p><strong>Tip Krika:</strong> Depilá siempre después de la ducha: el poro está abierto y duele bastante menos.</p>",Title,Default Title
cepillo-corp-freestylexund-798fc-espalda,CEPILLO CORPORAL FREESTYLExund 798FC MASAJEADOR ESPALDA,"<p><strong>Cepillo Corporal Freestyle 798FC Masajeador Espalda</strong></p><p>Este cepillo de Freestyle de la línea 798FC Masajeador Espalda desenreda, da forma y reparte el brillo natural del cabello de raíz a puntas.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Desenreda con menos tirones y menos rotura que un peine común.</li><li>Reparte la grasa natural del cuero cabelludo hacia las puntas: más brillo sin producto.</li><li>Mango ergonómico, cómodo incluso en sesiones largas de brushing.</li><li>Fácil de limpiar y pensado para durar.</li></ul><p><strong>Cómo usarlo</strong></p><ol><li>Empezá siempre por las puntas y subí de a poco hacia la raíz.</li><li>Sujetá el mechón por encima de donde cepillás para no tironear.</li><li>Para brushing, trabajá con el secador siguiendo el cepillo.</li><li>Limpiá el cepillo una vez por semana quitando el pelo acumulado.</li></ol><p><strong>Ideal para:</strong> desenredado diario, brushing y cuidado general del cabello.</p><p><strong>Tip Krika:</strong> Nunca cepilles el pelo empapado sin producto: es cuando más se rompe.</p>",Title,Default Title
kit-unas-freestylexund,KIT MANICURE FREESTYLExund,"<p><strong>Kit Manicure Freestyle</strong></p><p>Este kit de manicura de Freestyle reúne en un solo estuche todo lo necesario para una manicura completa.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Todas las herramientas juntas y ordenadas: no falta nada a mitad del proceso.</li><li>Sale mejor de precio que comprar pieza por pieza.</li><li>Estuche que las mantiene protegidas y a mano.</li><li>Buena opción para regalar.</li></ul><p><strong>Cómo usarlo</strong></p><ol><li>Seguí el orden habitual: remojo, cutícula, limado, pulido y esmaltado.</li><li>Desinfectá las herramientas después de cada uso.</li><li>Guardá todo en el estuche para que no se dañen las puntas.</li></ol><p><strong>Ideal para:</strong> manicura y pedicura en casa.</p>",Title,Default Title
espejo-freestylexund-m205-tocador-redond,ESPEJO FREESTYLExund M205 TOCADOR REDONDO,"<p><strong>Espejo Freestyle M205 Tocador Redondo</strong></p><p>Este espejo de Freestyle de la línea M205 Tocador Redondo te deja ver lo que estás haciendo, que en maquillaje es más de la mitad del trabajo.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Reflejo nítido y sin distorsión.</li><li>Tamaño pensado para maquillarse con comodidad.</li><li>Muchos modelos incluyen aumento para cejas y delineado.</li><li>Resistente y fácil de limpiar.</li></ul><p><strong>Cómo usarlo</strong></p><ol><li>Ubicalo donde tengas la mejor luz posible, idealmente natural.</li><li>Usá la cara con aumento para cejas, delineado y pestañas.</li><li>Limpiá la superficie con un paño suave.</li></ol><p><strong>Ideal para:</strong> maquillaje en casa y de viaje.</p><p><strong>Tip Krika:</strong> La luz importa más que el espejo: maquillate siempre de frente a una ventana si podés.</p>",Title,Default Title
raspacallos-freestylexund-1484b,RASPACALLOS FREESTYLExund 1484B,<p><strong>Raspacallos Freestyle 1484B</strong></p><p>Este esmeril para pies de Freestyle elimina la piel dura del talón y devuelve suavidad al pie.</p><p><strong>Tono:</strong> 1484B</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Retira callosidad de forma pareja y controlada.</li><li>Resultado visible desde el primer uso.</li><li>Mango que permite llegar cómodo al talón.</li><li>Lavable y reutilizable.</li></ul><p><strong>Cómo usarlo</strong></p><ol><li>Remojá los pies 10 minutos en agua tibia.</li><li>Secá bien y pasá el esmeril sobre la zona dura.</li><li>No insistas hasta dejar la piel enrojecida.</li><li>Terminá con crema para pies y usalo una vez por semana.</li></ol><p><strong>Ideal para:</strong> pedicura en casa y talones resecos.</p>,Title,Default Title
cunas-freestylexund-nc-13s-grande-cu,CORTAUNAS FREESTYLExund NC-13S GRANDE CURVO,"<p><strong>Cortaunas Freestyle NC-13S Grande Curvo</strong></p><p>Este cortaúñas de Freestyle de la línea NC-13S Grande Curvo corta parejo y sin astillar, que es más de lo que se puede decir de cualquier cortaúñas.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Corte limpio, sin dejar la uña quebrada ni con bordes filosos.</li><li>Acero resistente que no se desafila a los tres usos.</li><li>Buen agarre, no se resbala.</li><li>Sirve para manos y pies según el modelo.</li></ul><p><strong>Cómo usarlo</strong></p><ol><li>Cortá con la uña seca, nunca recién salida del agua.</li><li>Hacé varios cortes pequeños en lugar de uno solo.</li><li>En los pies, cortá recto para evitar uñas encarnadas.</li><li>Limá el borde después de cortar.</li></ol><p><strong>Ideal para:</strong> cuidado básico de manos y pies.</p><p><strong>Información del fabricante</strong></p><p>Totalmente metálico, con su punta ovalada especialmente diseñada para cortar las uñas de las manos y pies de manera fácil y cómoda.</p>",Title,Default Title
esponja-corp-freestylexund-1741b,ESPONJA CORPORAL FREESTYLExund 1741B,<p><strong>Esponja Corporal Freestyle 1741B</strong></p><p>Este accesorio corporal de Freestyle completa la rutina de cuidado del cuerpo con la herramienta adecuada.</p><p><strong>Referencia:</strong> 1741B</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Hace más efectivo el paso al que acompaña.</li><li>Material resistente al uso en húmedo.</li><li>Fácil de higienizar y secar.</li><li>Práctico para tener en la ducha.</li></ul><p><strong>Cómo usarlo</strong></p><ol><li>Usalo según la rutina que estés siguiendo.</li><li>Enjuagá y dejá secar al aire después de cada uso.</li><li>Reemplazalo cuando pierda firmeza.</li></ol><p><strong>Ideal para:</strong> rutina corporal diaria.</p>,Title,Default Title
