Handle,Title,Body (HTML),Option1 Name,Option1 Value
crema-fac-dermanatx15ml-vitcpept-conto,CREMA FAC DERMANATx15ml VITAMINA C + PEPTIDOS GEL CONTORNO,"<p><strong>Crema Fac Dermanat 15 ml Vitamina C + Peptidos Gel Contorno</strong></p><p>Esta crema facial de Dermanat de la línea Vitamina C + Peptidos Gel Contorno en presentación de 15 ml hidrata, protege y mantiene la barrera de la piel en condiciones día tras día.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Hidratación que se sostiene durante horas, no solo el rato después de aplicarla.</li><li>Textura que absorbe sin dejar película grasosa.</li><li>Deja la piel lista para el maquillaje o para dormir.</li><li>Paso base de cualquier rutina: sin hidratación, el resto rinde menos.</li><li>Con vitamina C, que aporta luminosidad y ayuda a unificar el tono.</li><li>Tamaño de 15 ml: entra en cualquier neceser y viaja sin problema.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Limpiá el rostro y aplicá tónico si usás.</li><li>Tomá una cantidad del tamaño de una avellana.</li><li>Repartí en frente, mejillas, nariz y mentón.</li><li>Extendé con movimientos suaves de adentro hacia afuera y hacia arriba, incluyendo el cuello.</li></ol><p><strong>Ideal para:</strong> rutina facial diaria, de mañana y de noche.</p><p><strong>Tip Krika:</strong> Aplicala con la piel apenas húmeda: la hidratación se sella mucho mejor.</p>",Title,Default Title
crema-fac-dermanatx50ml-rmosqueta,CREMA FACIAL DERMANATx50ml R/MOSQUET,"<p><strong>Crema Facial Dermanat 50 ml R/MOSQUET</strong></p><p>Esta crema facial de Dermanat de la línea R/MOSQUET en presentación de 50 ml hidrata, protege y mantiene la barrera de la piel en condiciones día tras día.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Hidratación que se sostiene durante horas, no solo el rato después de aplicarla.</li><li>Textura que absorbe sin dejar película grasosa.</li><li>Deja la piel lista para el maquillaje o para dormir.</li><li>Paso base de cualquier rutina: sin hidratación, el resto rinde menos.</li><li>Tamaño de 50 ml: entra en cualquier neceser y viaja sin problema.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Limpiá el rostro y aplicá tónico si usás.</li><li>Tomá una cantidad del tamaño de una avellana.</li><li>Repartí en frente, mejillas, nariz y mentón.</li><li>Extendé con movimientos suaves de adentro hacia afuera y hacia arriba, incluyendo el cuello.</li></ol><p><strong>Ideal para:</strong> rutina facial diaria, de mañana y de noche.</p><p><strong>Tip Krika:</strong> Aplicala con la piel apenas húmeda: la hidratación se sella mucho mejor.</p>",Title,Default Title
espuma-fac-dermanatx150ml-hidratantelim,ESPUMA FACIAL DERMANATx150ml HIDRATA LIMPIADORA,"<p><strong>Espuma Facial Dermanat 150 ml Hidrata Limpiadora</strong></p><p>Esta espuma limpiadora de Dermanat de la línea Hidrata Limpiadora en presentación de 150 ml limpia de forma suave con una textura aireada que se reparte sola.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Espuma lista: no hay que emulsionar, se aplica directo.</li><li>Limpieza suave, ideal para pieles sensibles.</li><li>Enjuaga sin dejar residuo.</li><li>Rinde muchísimo porque el dosificador controla la cantidad.</li><li>Hidratación real y sostenida, no solo sensación momentánea.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Mojá el rostro.</li><li>Dosificá una o dos pulsaciones en la mano.</li><li>Masajeá suave por todo el rostro.</li><li>Enjuagá con agua tibia.</li></ol><p><strong>Ideal para:</strong> pieles sensibles y limpieza diaria.</p>",Title,Default Title
masc-fac-dermanatx50ml-arcilla,MASCARILLA FACIAL DERMANATx50ml ARCI,<p><strong>Mascarilla Facial Dermanat 50 ml Arci</strong></p><p>Esta mascarilla facial de Dermanat de la línea Arci en presentación de 50 ml concentra un tratamiento intensivo en 15 minutos de dedicarte a vos.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Resultado visible en una sola sesión.</li><li>Tratamiento intensivo sin salir de casa.</li><li>Se elige según lo que la piel necesite ese día.</li><li>Ritual agradable que además funciona.</li><li>Tamaño de 50 ml: entra en cualquier neceser y viaja sin problema.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Limpiá y secá el rostro.</li><li>Aplicá una capa pareja evitando ojos y labios.</li><li>Dejá actuar entre 10 y 20 minutos según el envase.</li><li>Retirá o enjuagá y seguí con tónico y crema. Una o dos veces por semana.</li></ol><p><strong>Ideal para:</strong> rutina semanal y preparación antes de eventos.</p>,Title,Default Title
masc-fac-dermanatx50ml-detox,MASCARILLA FACIAL DERMANATx50ml DETO,<p><strong>Mascarilla Facial Dermanat 50 ml Deto</strong></p><p>Esta mascarilla facial de Dermanat de la línea Deto en presentación de 50 ml concentra un tratamiento intensivo en 15 minutos de dedicarte a vos.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Resultado visible en una sola sesión.</li><li>Tratamiento intensivo sin salir de casa.</li><li>Se elige según lo que la piel necesite ese día.</li><li>Ritual agradable que además funciona.</li><li>Tamaño de 50 ml: entra en cualquier neceser y viaja sin problema.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Limpiá y secá el rostro.</li><li>Aplicá una capa pareja evitando ojos y labios.</li><li>Dejá actuar entre 10 y 20 minutos según el envase.</li><li>Retirá o enjuagá y seguí con tónico y crema. Una o dos veces por semana.</li></ol><p><strong>Ideal para:</strong> rutina semanal y preparación antes de eventos.</p>,Title,Default Title
masc-fac-dermanatx50ml-green,MASCARILLA FACIAL DERMANATx50ml GREE,<p><strong>Mascarilla Facial Dermanat 50 ml Gree</strong></p><p>Esta mascarilla facial de Dermanat de la línea Gree en presentación de 50 ml concentra un tratamiento intensivo en 15 minutos de dedicarte a vos.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Resultado visible en una sola sesión.</li><li>Tratamiento intensivo sin salir de casa.</li><li>Se elige según lo que la piel necesite ese día.</li><li>Ritual agradable que además funciona.</li><li>Tamaño de 50 ml: entra en cualquier neceser y viaja sin problema.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Limpiá y secá el rostro.</li><li>Aplicá una capa pareja evitando ojos y labios.</li><li>Dejá actuar entre 10 y 20 minutos según el envase.</li><li>Retirá o enjuagá y seguí con tónico y crema. Una o dos veces por semana.</li></ol><p><strong>Ideal para:</strong> rutina semanal y preparación antes de eventos.</p>,Title,Default Title
serum-fac-dermanatx30ml-retinol,SERUM FACIAL DERMANATx30ml RETINOL,"<p><strong>Serum Facial Dermanat 30 ml Retinol</strong></p><p>Este sérum facial de Dermanat de la línea Retinol en presentación de 30 ml concentra activos en una textura ligera que penetra más que una crema.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Mayor concentración de activos que una crema común.</li><li>Textura ligera que absorbe en segundos.</li><li>Se puede combinar con tu hidratante habitual sin cambiar toda la rutina.</li><li>Unas gotas alcanzan: el frasco pequeño rinde meses.</li><li>Con retinol, el activo de referencia para renovar la piel.</li><li>Tamaño de 30 ml: entra en cualquier neceser y viaja sin problema.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Aplicá sobre la piel limpia, antes de la crema hidratante.</li><li>Poné 3 o 4 gotas en la palma y presioná sobre el rostro, sin frotar.</li><li>Esperá un minuto a que absorba.</li><li>Sellá con tu crema hidratante y, de día, con protector solar.</li></ol><p><strong>Ideal para:</strong> quien quiere resultados concretos y ya tiene una rutina básica armada.</p><p><strong>Tip Krika:</strong> El orden importa: del producto más líquido al más denso. El sérum siempre va antes de la crema.</p>",Title,Default Title
crema-corp-dermo-vx120ml-piernas-gluteos,CREMA CORPORAL DERMO-Vx120ml PIERNAS GLUTEOS,"<p><strong>Crema Corporal DERMO-V 120 ml Piernas Gluteos</strong></p><p>Esta crema corporal de Dermo-V de la línea Piernas Gluteos en presentación de 120 ml devuelve suavidad e hidratación a toda la piel del cuerpo, que también necesita atención.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Hidratación que dura horas, no solo el momento de aplicarla.</li><li>Absorbe rápido: podés vestirte sin esperar.</li><li>Alivia la tirantez y la aspereza de codos, rodillas y piernas.</li><li>Textura agradable que hace que no te saltes el paso.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Aplicá sobre la piel limpia, preferentemente apenas salís de la ducha.</li><li>Masajeá con movimientos circulares ascendentes.</li><li>Insistí en codos, rodillas, talones y cualquier zona reseca.</li><li>Usala a diario, mañana o noche.</li></ol><p><strong>Ideal para:</strong> hidratación diaria de todo el cuerpo.</p><p><strong>Tip Krika:</strong> Con la piel todavía húmeda la crema atrapa el agua y la hidratación rinde el doble.</p>",Title,Default Title
crema-fac-dhemsx30ml-lifting,CREMA FACIAL DHEMSx30ml LIFTING,"<p><strong>Crema Facial Dhems 30 ml Lifting</strong></p><p>Esta crema facial de Dhems de la línea Lifting en presentación de 30 ml hidrata, protege y mantiene la barrera de la piel en condiciones día tras día.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Hidratación que se sostiene durante horas, no solo el rato después de aplicarla.</li><li>Textura que absorbe sin dejar película grasosa.</li><li>Deja la piel lista para el maquillaje o para dormir.</li><li>Paso base de cualquier rutina: sin hidratación, el resto rinde menos.</li><li>Tamaño de 30 ml: entra en cualquier neceser y viaja sin problema.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Limpiá el rostro y aplicá tónico si usás.</li><li>Tomá una cantidad del tamaño de una avellana.</li><li>Repartí en frente, mejillas, nariz y mentón.</li><li>Extendé con movimientos suaves de adentro hacia afuera y hacia arriba, incluyendo el cuello.</li></ol><p><strong>Ideal para:</strong> rutina facial diaria, de mañana y de noche.</p><p><strong>Tip Krika:</strong> Aplicala con la piel apenas húmeda: la hidratación se sella mucho mejor.</p>",Title,Default Title
laminas-dhemsx50und-antibrillo,LAMINAS DHEMSx50und ANTIBRILLO,"<p><strong>Laminas Dhems 50und Antibrillo</strong></p><p>Esta banda facial de Dhems de la línea Antibrillo en presentación de 50 unidades retira los puntos negros de la nariz de forma mecánica y visible.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Resultado que se ve en la banda al retirarla.</li><li>Uso rápido: 10 o 15 minutos.</li><li>Se aplica solo donde hace falta.</li><li>Práctica para incluir en la rutina semanal.</li><li>Acabado con brillo, para un efecto jugoso y luminoso.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Humedecé bien la zona: sin agua, la banda no adhiere.</li><li>Aplicá la banda y presioná para que se adapte.</li><li>Esperá a que endurezca, entre 10 y 15 minutos.</li><li>Retirá despacio desde los bordes hacia el centro y enjuagá.</li></ol><p><strong>Ideal para:</strong> puntos negros en nariz, mentón y frente.</p><p><strong>Tip Krika:</strong> Después de usarla, pasá un tónico: el poro queda abierto y conviene cerrarlo.</p>",Title,Default Title
espuma-fac-dhemsx160ml-antipolucion,ESPUMA FACIAL DHEMSx160ml ANTIPOLUCION,"<p><strong>Espuma Facial Dhems 160 ml Antipolucion</strong></p><p>Esta espuma limpiadora de Dhems de la línea Antipolucion en presentación de 160 ml limpia de forma suave con una textura aireada que se reparte sola.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Espuma lista: no hay que emulsionar, se aplica directo.</li><li>Limpieza suave, ideal para pieles sensibles.</li><li>Enjuaga sin dejar residuo.</li><li>Rinde muchísimo porque el dosificador controla la cantidad.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Mojá el rostro.</li><li>Dosificá una o dos pulsaciones en la mano.</li><li>Masajeá suave por todo el rostro.</li><li>Enjuagá con agua tibia.</li></ol><p><strong>Ideal para:</strong> pieles sensibles y limpieza diaria.</p>",Title,Default Title
panitos-desmaq-dhemsx30und,PANITOS DESMAQUILLANTE DHEMSx30und,"<p><strong>Panitos Desmaquillante Dhems 30und</strong></p><p>Esta toallita desmaquillante de Dhems en presentación de 30 unidades desmaquilla en cualquier lugar y sin agua de por medio.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Sin agua ni algodón: solo abrir y usar.</li><li>Perfectas para viaje, gimnasio o después de un evento.</li><li>Suaves, aptas para el contorno de ojos.</li><li>Envase que se cierra y mantiene la humedad.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Pasá la toallita sobre el rostro con movimientos suaves.</li><li>Para los ojos, apoyá unos segundos antes de arrastrar.</li><li>Usá una toallita nueva si queda maquillaje.</li><li>Lavá el rostro después si podés: la toallita no reemplaza la limpieza completa.</li></ol><p><strong>Ideal para:</strong> viajes, gimnasio y noches en las que no llegás al lavabo.</p>",Title,Default Title
crema-fac-dhemsx15ml-efblur-contorno,CREMA FAC DHEMSx15ml EFECTO BLUR CONTORNO OJOS,"<p><strong>Crema Fac Dhems 15 ml Efecto Blur Contorno Ojos</strong></p><p>Esta crema facial de Dhems de la línea Efecto Blur Contorno Ojos en presentación de 15 ml hidrata, protege y mantiene la barrera de la piel en condiciones día tras día.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Hidratación que se sostiene durante horas, no solo el rato después de aplicarla.</li><li>Textura que absorbe sin dejar película grasosa.</li><li>Deja la piel lista para el maquillaje o para dormir.</li><li>Paso base de cualquier rutina: sin hidratación, el resto rinde menos.</li><li>Tamaño de 15 ml: entra en cualquier neceser y viaja sin problema.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Limpiá el rostro y aplicá tónico si usás.</li><li>Tomá una cantidad del tamaño de una avellana.</li><li>Repartí en frente, mejillas, nariz y mentón.</li><li>Extendé con movimientos suaves de adentro hacia afuera y hacia arriba, incluyendo el cuello.</li></ol><p><strong>Ideal para:</strong> rutina facial diaria, de mañana y de noche.</p><p><strong>Tip Krika:</strong> Aplicala con la piel apenas húmeda: la hidratación se sella mucho mejor.</p>",Title,Default Title
gel-fac-dhemsx15ml-imperfecciones-correc,GEL FACIAL DHEMSx15ml CORRECTOR IMPERFECCIONES,"<p><strong>Gel Facial Dhems 15 ml Corrector Imperfecciones</strong></p><p>Este gel facial de Dhems de la línea Corrector Imperfecciones en presentación de 15 ml limpia en profundidad con una textura fresca que no deja la piel tirante.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Arrastra grasa e impurezas sin llevarse la hidratación necesaria.</li><li>Textura gel que enjuaga limpio, sin residuos.</li><li>Sensación de frescura inmediata.</li><li>Apto para uso diario, mañana y noche.</li><li>Tamaño de 15 ml: entra en cualquier neceser y viaja sin problema.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Mojá el rostro con agua tibia.</li><li>Emulsioná una pequeña cantidad entre las manos.</li><li>Masajeá en círculos durante 30 segundos.</li><li>Enjuagá y secá con toques de toalla, sin frotar.</li></ol><p><strong>Ideal para:</strong> pieles mixtas y grasas.</p>",Title,Default Title
bloq-dhemsx50ml-fac-aedad-color-s50,BLOQUEADOR FACIAL DHEMSx50ml ANTIEDAD CON COLOR S50,"<p><strong>Bloqueador Facial Dhems 50 ml Antiedad Con Color S50</strong></p><p>Este protector solar facial de Dhems de la línea Antiedad Con Color S50 en presentación de 50 ml protege el rostro de la radiación UV, que es lo que más envejece la piel.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>El producto antiedad más eficaz que existe, y por bastante margen.</li><li>Textura pensada para el rostro: no deja la cara grasosa ni pesada.</li><li>Se puede usar bajo el maquillaje sin que haga bolitas.</li><li>Protección diaria, también en días nublados y en interiores con ventanas.</li><li>Tamaño de 50 ml: entra en cualquier neceser y viaja sin problema.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Aplicá como último paso de la rutina de la mañana, después de la hidratante.</li><li>Usá cantidad suficiente: unos dos dedos de producto para rostro y cuello.</li><li>Esperá 15 minutos antes de exponerte al sol.</li><li>Reaplicá cada 2 horas si estás al aire libre.</li></ol><p><strong>Ideal para:</strong> todos los días del año, en cualquier tipo de piel.</p><p><strong>Tip Krika:</strong> Si solo vas a sumar un producto a tu rutina, que sea este. Ninguna crema compensa el daño solar.</p>",Title,Default Title
serum-fac-dhemsx30ml-redensificante-bi,SERUM FAC DHEMSx30ml REDENSIFICANTE BI,"<p><strong>Serum Fac Dhems 30 ml Redensificante Bi</strong></p><p>Este sérum facial de Dhems de la línea Redensificante Bi en presentación de 30 ml concentra activos en una textura ligera que penetra más que una crema.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Mayor concentración de activos que una crema común.</li><li>Textura ligera que absorbe en segundos.</li><li>Se puede combinar con tu hidratante habitual sin cambiar toda la rutina.</li><li>Unas gotas alcanzan: el frasco pequeño rinde meses.</li><li>Tamaño de 30 ml: entra en cualquier neceser y viaja sin problema.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Aplicá sobre la piel limpia, antes de la crema hidratante.</li><li>Poné 3 o 4 gotas en la palma y presioná sobre el rostro, sin frotar.</li><li>Esperá un minuto a que absorba.</li><li>Sellá con tu crema hidratante y, de día, con protector solar.</li></ol><p><strong>Ideal para:</strong> quien quiere resultados concretos y ya tiene una rutina básica armada.</p><p><strong>Tip Krika:</strong> El orden importa: del producto más líquido al más denso. El sérum siempre va antes de la crema.</p>",Title,Default Title
exfol-fac-dhemsx200ml,EXFOLIANTE FACIAL DHEMSx200ml,"<p><strong>Exfoliante Facial Dhems 200 ml</strong></p><p>Este exfoliante facial de Dhems en presentación de 200 ml renueva la superficie de la piel y devuelve luminosidad a un rostro apagado.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Elimina células muertas que apagan el rostro.</li><li>La piel queda más suave al tacto desde el primer uso.</li><li>Los productos que apliques después penetran mejor.</li><li>Ayuda a mantener los poros despejados.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Aplicá sobre el rostro húmedo y limpio.</li><li>Masajeá en círculos suaves 30 segundos, evitando el contorno de ojos.</li><li>Enjuagá con agua tibia.</li><li>Usalo una o dos veces por semana, nunca a diario.</li></ol><p><strong>Ideal para:</strong> piel apagada, con textura irregular o poros marcados.</p><p><strong>Tip Krika:</strong> Exfoliar de más irrita y empeora todo. Dos veces por semana es el techo.</p>",Title,Default Title
serum-fac-dhemsx30ml-acido-hialuronic,SERUM FACIAL DHEMSx30ml ACIDO HIALURONICO,"<p><strong>Serum Facial Dhems 30 ml Acido Hialuronico</strong></p><p>Este sérum facial de Dhems de la línea Acido Hialuronico en presentación de 30 ml concentra activos en una textura ligera que penetra más que una crema.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Mayor concentración de activos que una crema común.</li><li>Textura ligera que absorbe en segundos.</li><li>Se puede combinar con tu hidratante habitual sin cambiar toda la rutina.</li><li>Unas gotas alcanzan: el frasco pequeño rinde meses.</li><li>Con ácido hialurónico, que retiene agua y deja la piel visiblemente más jugosa.</li><li>Tamaño de 30 ml: entra en cualquier neceser y viaja sin problema.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Aplicá sobre la piel limpia, antes de la crema hidratante.</li><li>Poné 3 o 4 gotas en la palma y presioná sobre el rostro, sin frotar.</li><li>Esperá un minuto a que absorba.</li><li>Sellá con tu crema hidratante y, de día, con protector solar.</li></ol><p><strong>Ideal para:</strong> quien quiere resultados concretos y ya tiene una rutina básica armada.</p><p><strong>Tip Krika:</strong> El orden importa: del producto más líquido al más denso. El sérum siempre va antes de la crema.</p>",Title,Default Title
serum-fac-dhemsx30ml-purificador-poro,SERUM FACIAL DHEMSx30ml PURIFICADOR DE POROS,"<p><strong>Serum Facial Dhems 30 ml Purificador De Poros</strong></p><p>Este sérum facial de Dhems de la línea Purificador De Poros en presentación de 30 ml concentra activos en una textura ligera que penetra más que una crema.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Mayor concentración de activos que una crema común.</li><li>Textura ligera que absorbe en segundos.</li><li>Se puede combinar con tu hidratante habitual sin cambiar toda la rutina.</li><li>Unas gotas alcanzan: el frasco pequeño rinde meses.</li><li>Tamaño de 30 ml: entra en cualquier neceser y viaja sin problema.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Aplicá sobre la piel limpia, antes de la crema hidratante.</li><li>Poné 3 o 4 gotas en la palma y presioná sobre el rostro, sin frotar.</li><li>Esperá un minuto a que absorba.</li><li>Sellá con tu crema hidratante y, de día, con protector solar.</li></ol><p><strong>Ideal para:</strong> quien quiere resultados concretos y ya tiene una rutina básica armada.</p><p><strong>Tip Krika:</strong> El orden importa: del producto más líquido al más denso. El sérum siempre va antes de la crema.</p>",Title,Default Title
crema-fac-dhemsx50ml-hidraintens-gtbro,CREMA FACIAL DHEMSx50ml HIDRATANTE INTE A GRATIS BROCHA,"<p><strong>Crema Facial Dhems 50 ml Hidratante Inte A Gratis Brocha</strong></p><p>Esta crema facial de Dhems de la línea Hidratante Inte A Gratis Brocha en presentación de 50 ml hidrata, protege y mantiene la barrera de la piel en condiciones día tras día.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Hidratación que se sostiene durante horas, no solo el rato después de aplicarla.</li><li>Textura que absorbe sin dejar película grasosa.</li><li>Deja la piel lista para el maquillaje o para dormir.</li><li>Paso base de cualquier rutina: sin hidratación, el resto rinde menos.</li><li>Hidratación real y sostenida, no solo sensación momentánea.</li><li>Tamaño de 50 ml: entra en cualquier neceser y viaja sin problema.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Limpiá el rostro y aplicá tónico si usás.</li><li>Tomá una cantidad del tamaño de una avellana.</li><li>Repartí en frente, mejillas, nariz y mentón.</li><li>Extendé con movimientos suaves de adentro hacia afuera y hacia arriba, incluyendo el cuello.</li></ol><p><strong>Ideal para:</strong> rutina facial diaria, de mañana y de noche.</p><p><strong>Tip Krika:</strong> Aplicala con la piel apenas húmeda: la hidratación se sella mucho mejor.</p>",Title,Default Title
crema-fac-dhemsx50ml-organica-hidratante,CREMA FACIAL DHEMSx50ml ORGANICA HIDRAT,"<p><strong>Crema Facial Dhems 50 ml Organica Hidrat</strong></p><p>Esta crema facial de Dhems de la línea Organica Hidrat en presentación de 50 ml hidrata, protege y mantiene la barrera de la piel en condiciones día tras día.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Hidratación que se sostiene durante horas, no solo el rato después de aplicarla.</li><li>Textura que absorbe sin dejar película grasosa.</li><li>Deja la piel lista para el maquillaje o para dormir.</li><li>Paso base de cualquier rutina: sin hidratación, el resto rinde menos.</li><li>Tamaño de 50 ml: entra en cualquier neceser y viaja sin problema.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Limpiá el rostro y aplicá tónico si usás.</li><li>Tomá una cantidad del tamaño de una avellana.</li><li>Repartí en frente, mejillas, nariz y mentón.</li><li>Extendé con movimientos suaves de adentro hacia afuera y hacia arriba, incluyendo el cuello.</li></ol><p><strong>Ideal para:</strong> rutina facial diaria, de mañana y de noche.</p><p><strong>Tip Krika:</strong> Aplicala con la piel apenas húmeda: la hidratación se sella mucho mejor.</p>",Title,Default Title
crema-fac-dhemsx50ml-regeneradora-probio,CREMA FACIAL DHEMSx50ml REGENERADORA CO OBIOTICOS,"<p><strong>Crema Facial Dhems 50 ml Regeneradora Co Obioticos</strong></p><p>Esta crema facial de Dhems de la línea Regeneradora Co Obioticos en presentación de 50 ml hidrata, protege y mantiene la barrera de la piel en condiciones día tras día.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Hidratación que se sostiene durante horas, no solo el rato después de aplicarla.</li><li>Textura que absorbe sin dejar película grasosa.</li><li>Deja la piel lista para el maquillaje o para dormir.</li><li>Paso base de cualquier rutina: sin hidratación, el resto rinde menos.</li><li>Tamaño de 50 ml: entra en cualquier neceser y viaja sin problema.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Limpiá el rostro y aplicá tónico si usás.</li><li>Tomá una cantidad del tamaño de una avellana.</li><li>Repartí en frente, mejillas, nariz y mentón.</li><li>Extendé con movimientos suaves de adentro hacia afuera y hacia arriba, incluyendo el cuello.</li></ol><p><strong>Ideal para:</strong> rutina facial diaria, de mañana y de noche.</p><p><strong>Tip Krika:</strong> Aplicala con la piel apenas húmeda: la hidratación se sella mucho mejor.</p>",Title,Default Title
serum-fac-dhemsx3undx2ml-vitamina-c,SERUM FACIAL DHEMSx3undx2ml VITAMINA,"<p><strong>Serum Facial Dhems 3und 2 ml Vitamina</strong></p><p>Este sérum facial de Dhems de la línea Vitamina en presentación de 2 ml concentra activos en una textura ligera que penetra más que una crema.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Mayor concentración de activos que una crema común.</li><li>Textura ligera que absorbe en segundos.</li><li>Se puede combinar con tu hidratante habitual sin cambiar toda la rutina.</li><li>Unas gotas alcanzan: el frasco pequeño rinde meses.</li><li>Tamaño de 2 ml: entra en cualquier neceser y viaja sin problema.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Aplicá sobre la piel limpia, antes de la crema hidratante.</li><li>Poné 3 o 4 gotas en la palma y presioná sobre el rostro, sin frotar.</li><li>Esperá un minuto a que absorba.</li><li>Sellá con tu crema hidratante y, de día, con protector solar.</li></ol><p><strong>Ideal para:</strong> quien quiere resultados concretos y ya tiene una rutina básica armada.</p><p><strong>Tip Krika:</strong> El orden importa: del producto más líquido al más denso. El sérum siempre va antes de la crema.</p>",Title,Default Title
desmaq-dhemsx125ml-ojoslabios-bifasico,DESMAQUILLANTE DHEMSx125ml OJOS/LABIOS BIFASICO,"<p><strong>Desmaquillante Dhems 125 ml OJOS/LABIOS Bifasico</strong></p><p>Este desmaquillante bifásico de Dhems de la línea OJOS/LABIOS Bifasico en presentación de 125 ml disuelve el maquillaje más resistente, incluso el waterproof.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Se lleva la pestañina waterproof y los labiales de larga duración, que es donde otros fallan.</li><li>Fase oleosa que disuelve y fase acuosa que arrastra.</li><li>No deja película grasosa en el ojo.</li><li>Respeta el contorno de ojos si se usa sin frotar.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Agitá el envase para mezclar las dos fases.</li><li>Empapá un algodón.</li><li>Apoyá sobre el ojo cerrado 15 segundos y arrastrá hacia afuera.</li><li>Repetí hasta que salga limpio y hacé después una limpieza facial normal.</li></ol><p><strong>Ideal para:</strong> maquillaje de ojos intenso y productos waterproof.</p>",Title,Default Title
unas-diana-nailsx504und-coffgelly-tips,UNAS DIANA NAILSx504und COFFIN GELLY TIPS,"<p><strong>Unas Diana Nails 504und Coffin Gelly Tips</strong></p><p>Esta uña postiza de Diana Nails de la línea Coffin Gelly Tips en presentación de 504 unidades da largo y forma al instante, sin esperar a que crezca la uña natural.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Resultado inmediato: manicura lista en minutos.</li><li>Formas y largos variados para elegir.</li><li>Se pueden limar y pintar como una uña natural.</li><li>Reutilizables en varios modelos.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Elegí el tamaño que mejor se ajuste a cada dedo.</li><li>Prepará la uña natural: limá el brillo y limpiá.</li><li>Aplicá pegante y presioná la uña postiza 10 segundos.</li><li>Limá la forma y el largo, y pintá si querés.</li></ol><p><strong>Ideal para:</strong> eventos y manicura rápida.</p>",Title,Default Title
pincel-diana-nailsxund-acrilico-pro8,PINCEL DIANA NAILSxund ACRILICO PRO8,<p><strong>Pincel Diana Nails Acrilico PRO8</strong></p><p>Este pincel de manicura de Diana Nails de la línea Acrilico PRO8 permite hacer detalles y decoraciones que con el pincel del esmalte son imposibles.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Punta fina que dibuja líneas nítidas.</li><li>Pelo que recupera la forma después de cada trazo.</li><li>Varios tamaños para distintas técnicas de nail art.</li><li>Fácil de limpiar si lo hacés apenas terminás.</li></ul><p><strong>Cómo usarlo</strong></p><ol><li>Cargá el pincel con poco producto.</li><li>Apoyá la mano para tener pulso firme.</li><li>Limpiá el pincel con el limpiador adecuado inmediatamente después de usarlo.</li><li>Guardalo horizontal o con la punta hacia arriba.</li></ol><p><strong>Ideal para:</strong> nail art y trabajo de precisión.</p>,Title,Default Title
