Handle,Title,Body (HTML)
labial-la-girlx14g-promises-crayon,LABIAL L.A GIRLx1.4g PROMISES CRAYON,"<p><strong>Labial L.A Girl 1.4 g Promises Crayon</strong></p><p>Este labial cremoso de L A Girl de la línea Promises Crayon en presentación de 1.4 g aporta color intenso y sensación cómoda, sin ese tirantez del mate puro.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Textura cremosa que se desliza y no marca las líneas del labio.</li><li>Color cubriente en una sola pasada.</li><li>Sensación humectante durante el uso, no solo al aplicarlo.</li><li>Acabado luminoso que rejuvenece el rostro.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Exfoliá los labios suavemente si están resecos.</li><li>Aplicá bálsamo y esperá un minuto.</li><li>Perfilá el contorno con lápiz si querés más definición y duración.</li><li>Aplicá el labial desde el centro hacia las comisuras.</li></ol><p><strong>Ideal para:</strong> uso diario y para quien no soporta la sensación de los mate.</p><p><strong>Tip Krika:</strong> Si el labial se corre, perfilá primero con lápiz del mismo tono: hace de barrera.</p>"
labial-la-girlx14g-here-for-it-crayon,LABIAL L.A GIRLx1.4g HERE FOR IT CRAYON,"<p><strong>Labial L.A Girl 1.4 g Here For It Crayon</strong></p><p>Este labial cremoso de L A Girl de la línea Here For It Crayon en presentación de 1.4 g aporta color intenso y sensación cómoda, sin ese tirantez del mate puro.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Textura cremosa que se desliza y no marca las líneas del labio.</li><li>Color cubriente en una sola pasada.</li><li>Sensación humectante durante el uso, no solo al aplicarlo.</li><li>Acabado luminoso que rejuvenece el rostro.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Exfoliá los labios suavemente si están resecos.</li><li>Aplicá bálsamo y esperá un minuto.</li><li>Perfilá el contorno con lápiz si querés más definición y duración.</li><li>Aplicá el labial desde el centro hacia las comisuras.</li></ol><p><strong>Ideal para:</strong> uso diario y para quien no soporta la sensación de los mate.</p><p><strong>Tip Krika:</strong> Si el labial se corre, perfilá primero con lápiz del mismo tono: hace de barrera.</p>"
iluminador-la-girlx8g-champagne-liquido,ILUMINADOR L.A GIRLx8g CHAMPAGNE LIQUIDO,"<p><strong>Iluminador L.A Girl 8 g Champagne Liquido</strong></p><p>Este rubor de L A Girl de la línea Champagne Liquido en presentación de 8 g devuelve color y dimensión al rostro para que el maquillaje no se vea plano.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Pigmentación buena y construible: empezás suave y subís a gusto.</li><li>Se difumina sin esfuerzo y no deja manchones.</li><li>Da ese aspecto de buena cara que ninguna base consigue sola.</li><li>Combina bien con acabados mate y satinados.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Aplicá después de la base y el polvo.</li><li>Sonreí y aplicá sobre la parte alta de la mejilla.</li><li>Difuminá hacia la sien con movimientos suaves.</li><li>Si usás iluminador, ponelo sobre el pómulo, el arco de cupido y el lagrimal.</li></ol><p><strong>Ideal para:</strong> maquillaje diario y looks de fiesta.</p><p><strong>Tip Krika:</strong> Subir el rubor hacia la sien estira ópticamente el rostro. Bajarlo lo redondea.</p>"
brillo-lab-la-girlx3ml-watermelon,BRILLO LABIAL L.A GIRLx3ml WATERMELON,"<p><strong>Brillo Labial L.A Girl 3 ml Watermelon</strong></p><p>Este brillo labial de L A Girl de la línea Watermelon en presentación de 3 ml suma luz y volumen óptico al labio con el efecto jugoso que nunca pasa de moda.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Efecto labio lleno sin necesidad de nada más.</li><li>Se puede usar solo o encima de un labial para cambiar el acabado.</li><li>Texturas que ya no se sienten pegajosas como las de antes.</li><li>Aplicador que reparte el producto de forma pareja.</li><li>Acabado con brillo, para un efecto jugoso y luminoso.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Aplicá sobre labios limpios o sobre un labial mate.</li><li>Poné más producto en el centro del labio inferior para maximizar el efecto volumen.</li><li>Evitá frotar los labios: se lleva el brillo.</li><li>Retocá cada 2 o 3 horas.</li></ol><p><strong>Ideal para:</strong> looks frescos, maquillaje de día y adolescentes.</p><p><strong>Tip Krika:</strong> Un toque de brillo en el centro del labio sobre un mate da un efecto tridimensional buenísimo.</p>"
brillo-lab-la-girlx3ml-vanilla,BRILLO LABIAL L.A GIRLx3ml VANILLA,"<p><strong>Brillo Labial L.A Girl 3 ml Vanilla</strong></p><p>Este brillo labial de L A Girl de la línea Vanilla en presentación de 3 ml suma luz y volumen óptico al labio con el efecto jugoso que nunca pasa de moda.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Efecto labio lleno sin necesidad de nada más.</li><li>Se puede usar solo o encima de un labial para cambiar el acabado.</li><li>Texturas que ya no se sienten pegajosas como las de antes.</li><li>Aplicador que reparte el producto de forma pareja.</li><li>Acabado con brillo, para un efecto jugoso y luminoso.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Aplicá sobre labios limpios o sobre un labial mate.</li><li>Poné más producto en el centro del labio inferior para maximizar el efecto volumen.</li><li>Evitá frotar los labios: se lleva el brillo.</li><li>Retocá cada 2 o 3 horas.</li></ol><p><strong>Ideal para:</strong> looks frescos, maquillaje de día y adolescentes.</p><p><strong>Tip Krika:</strong> Un toque de brillo en el centro del labio sobre un mate da un efecto tridimensional buenísimo.</p>"
brillo-lab-la-girlx3ml-coconut,BRILLO LABIAL L.A GIRLx3ml COCONUT,"<p><strong>Brillo Labial L.A Girl 3 ml Coconut</strong></p><p>Este brillo labial de L A Girl de la línea Coconut en presentación de 3 ml suma luz y volumen óptico al labio con el efecto jugoso que nunca pasa de moda.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Efecto labio lleno sin necesidad de nada más.</li><li>Se puede usar solo o encima de un labial para cambiar el acabado.</li><li>Texturas que ya no se sienten pegajosas como las de antes.</li><li>Aplicador que reparte el producto de forma pareja.</li><li>Acabado con brillo, para un efecto jugoso y luminoso.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Aplicá sobre labios limpios o sobre un labial mate.</li><li>Poné más producto en el centro del labio inferior para maximizar el efecto volumen.</li><li>Evitá frotar los labios: se lleva el brillo.</li><li>Retocá cada 2 o 3 horas.</li></ol><p><strong>Ideal para:</strong> looks frescos, maquillaje de día y adolescentes.</p><p><strong>Tip Krika:</strong> Un toque de brillo en el centro del labio sobre un mate da un efecto tridimensional buenísimo.</p>"
brillo-lab-la-girlx5ml-volum-sumptuous,BRILLO LABIAL L.A GIRLx5ml VOLUM SUMPTUOUS,"<p><strong>Brillo Labial L.A Girl 5 ml Volum Sumptuous</strong></p><p>Este brillo labial de L A Girl de la línea Volum Sumptuous en presentación de 5 ml suma luz y volumen óptico al labio con el efecto jugoso que nunca pasa de moda.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Efecto labio lleno sin necesidad de nada más.</li><li>Se puede usar solo o encima de un labial para cambiar el acabado.</li><li>Texturas que ya no se sienten pegajosas como las de antes.</li><li>Aplicador que reparte el producto de forma pareja.</li><li>Acabado con brillo, para un efecto jugoso y luminoso.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Aplicá sobre labios limpios o sobre un labial mate.</li><li>Poné más producto en el centro del labio inferior para maximizar el efecto volumen.</li><li>Evitá frotar los labios: se lleva el brillo.</li><li>Retocá cada 2 o 3 horas.</li></ol><p><strong>Ideal para:</strong> looks frescos, maquillaje de día y adolescentes.</p><p><strong>Tip Krika:</strong> Un toque de brillo en el centro del labio sobre un mate da un efecto tridimensional buenísimo.</p>"
corrector-la-girlx8g-cool-pink,CORRECTOR L.A GIRLx8g COOL PINK,"<p><strong>Corrector L.A Girl 8 g Cool Pink</strong></p><p>Este corrector de L A Girl de la línea Cool Pink en presentación de 8 g tapa ojeras, rojeces y marquitas justo donde hace falta, sin cargar el resto del rostro.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Alta cobertura en poco producto: corrige sin apelmazar.</li><li>Ilumina la zona de la ojera y levanta la mirada al instante.</li><li>Se difumina fácil y se funde con la base sin dejar bordes.</li><li>Sirve también para perfilar y limpiar el contorno de labios y cejas.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Aplicá después de la base.</li><li>Para ojeras, dibujá un triángulo invertido bajo el ojo con la punta hacia la mejilla.</li><li>Difuminá con esponja húmeda dando pequeños toques, sin arrastrar.</li><li>Sellá con un poco de polvo suelto para que no se marque.</li></ol><p><strong>Ideal para:</strong> ojeras, imperfecciones puntuales y correcciones de tono.</p><p><strong>Tip Krika:</strong> Un corrector un tono más claro que tu base ilumina; del mismo tono, corrige. No es lo mismo.</p>"
lapiz-ojos-la-girlx12g-gel-glide-black,LAPIZ OJOS L.A GIRLx1.2g GEL GLIDE BLACK,"<p><strong>Lapiz Ojos L.A Girl 1.2 g Gel Glide Black</strong></p><p>Este lápiz de ojos de L A Girl de la línea Gel Glide Black en presentación de 1.2 g define la mirada con un trazo fácil de controlar y de difuminar.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Textura que se desliza sin tirar del párpado.</li><li>Se puede difuminar apenas aplicado para un efecto ahumado.</li><li>Sirve para línea de agua, línea superior e inferior.</li><li>Más fácil de manejar que un delineador líquido si estás empezando.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Afilá el lápiz antes de usar para un trazo limpio.</li><li>Trazá pegado a la raíz de las pestañas.</li><li>Difuminá con un pincel o el dedo dentro de los primeros segundos.</li><li>Sellá con una sombra del mismo tono para que dure más.</li></ol><p><strong>Ideal para:</strong> delineados suaves, ahumados y uso diario.</p><p><strong>Tip Krika:</strong> Guardá el lápiz unos minutos en la heladera antes de afilarlo: la punta sale perfecta.</p>"
lapiz-ojos-la-girlx12g-gel-glide-white,LAPIZ OJOS L.A GIRLx1.2g GEL GLIDE WHITE,"<p><strong>Lapiz Ojos L.A Girl 1.2 g Gel Glide White</strong></p><p>Este lápiz de ojos de L A Girl de la línea Gel Glide White en presentación de 1.2 g define la mirada con un trazo fácil de controlar y de difuminar.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Textura que se desliza sin tirar del párpado.</li><li>Se puede difuminar apenas aplicado para un efecto ahumado.</li><li>Sirve para línea de agua, línea superior e inferior.</li><li>Más fácil de manejar que un delineador líquido si estás empezando.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Afilá el lápiz antes de usar para un trazo limpio.</li><li>Trazá pegado a la raíz de las pestañas.</li><li>Difuminá con un pincel o el dedo dentro de los primeros segundos.</li><li>Sellá con una sombra del mismo tono para que dure más.</li></ol><p><strong>Ideal para:</strong> delineados suaves, ahumados y uso diario.</p><p><strong>Tip Krika:</strong> Guardá el lápiz unos minutos en la heladera antes de afilarlo: la punta sale perfecta.</p>"
lapiz-ojos-la-girlx12g-gel-glide-champ,LAPIZ OJOS L.A GIRLx1.2g GEL GLIDE CHAMPAGNE,"<p><strong>Lapiz Ojos L.A Girl 1.2 g Gel Glide Champagne</strong></p><p>Este lápiz de ojos de L A Girl de la línea Gel Glide Champagne en presentación de 1.2 g define la mirada con un trazo fácil de controlar y de difuminar.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Textura que se desliza sin tirar del párpado.</li><li>Se puede difuminar apenas aplicado para un efecto ahumado.</li><li>Sirve para línea de agua, línea superior e inferior.</li><li>Más fácil de manejar que un delineador líquido si estás empezando.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Afilá el lápiz antes de usar para un trazo limpio.</li><li>Trazá pegado a la raíz de las pestañas.</li><li>Difuminá con un pincel o el dedo dentro de los primeros segundos.</li><li>Sellá con una sombra del mismo tono para que dure más.</li></ol><p><strong>Ideal para:</strong> delineados suaves, ahumados y uso diario.</p><p><strong>Tip Krika:</strong> Guardá el lápiz unos minutos en la heladera antes de afilarlo: la punta sale perfecta.</p>"
kit-cejas-la-girlx25ml-gel-dark-brown,KIT CEJAS L.A GIRLx2.5ml GEL DARK BROWN,"<p><strong>Kit Cejas L.A Girl 2.5 ml Gel Dark Brown</strong></p><p>Este kit facial de L A Girl de la línea Gel Dark Brown en presentación de 2.5 ml arma una rutina completa con productos que fueron pensados para trabajar juntos.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Rutina completa sin tener que investigar qué combina con qué.</li><li>Mejor precio que comprando cada paso por separado.</li><li>Los productos de una misma línea se potencian entre sí.</li><li>Muy buena opción para regalar o para empezar a cuidarse la piel.</li><li>Tamaño de 2.5 ml: entra en cualquier neceser y viaja sin problema.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Seguí el orden indicado: limpieza, tónico, tratamiento e hidratación.</li><li>Respetá los tiempos de cada paso.</li><li>Sostené la rutina al menos 4 semanas para evaluar resultados.</li></ol><p><strong>Ideal para:</strong> quien está armando su primera rutina facial o quiere cambiarla completa.</p>"
kit-cejas-la-girlx25ml-gel-soft-brown,KIT CEJAS L.A GIRLx2.5ml GEL # 382 S BROWN,"<p><strong>Kit Cejas L.A Girl 2.5 ml Gel # 382 S Brown</strong></p><p>Este kit facial de L A Girl de la línea Gel # 382 S Brown en presentación de 2.5 ml arma una rutina completa con productos que fueron pensados para trabajar juntos.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Rutina completa sin tener que investigar qué combina con qué.</li><li>Mejor precio que comprando cada paso por separado.</li><li>Los productos de una misma línea se potencian entre sí.</li><li>Muy buena opción para regalar o para empezar a cuidarse la piel.</li><li>Tamaño de 2.5 ml: entra en cualquier neceser y viaja sin problema.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Seguí el orden indicado: limpieza, tónico, tratamiento e hidratación.</li><li>Respetá los tiempos de cada paso.</li><li>Sostené la rutina al menos 4 semanas para evaluar resultados.</li></ol><p><strong>Ideal para:</strong> quien está armando su primera rutina facial o quiere cambiarla completa.</p>"
lapiz-ojos-la-girlx12g-gel-glide-brown,LAPIZ DE OJOS L.A GIRLx1.2g GEL GLIDE B,"<p><strong>Lapiz De Ojos L.A Girl 1.2 g Gel Glide B</strong></p><p>Este lápiz de ojos de L A Girl de la línea Gel Glide B en presentación de 1.2 g define la mirada con un trazo fácil de controlar y de difuminar.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Textura que se desliza sin tirar del párpado.</li><li>Se puede difuminar apenas aplicado para un efecto ahumado.</li><li>Sirve para línea de agua, línea superior e inferior.</li><li>Más fácil de manejar que un delineador líquido si estás empezando.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Afilá el lápiz antes de usar para un trazo limpio.</li><li>Trazá pegado a la raíz de las pestañas.</li><li>Difuminá con un pincel o el dedo dentro de los primeros segundos.</li><li>Sellá con una sombra del mismo tono para que dure más.</li></ol><p><strong>Ideal para:</strong> delineados suaves, ahumados y uso diario.</p><p><strong>Tip Krika:</strong> Guardá el lápiz unos minutos en la heladera antes de afilarlo: la punta sale perfecta.</p>"
polvo-suelto-la-girlx5g-blue,POLVO SUELTO L.A GIRLx5g BLUE,"<p><strong>Polvo Suelto L.A Girl 5 g Blue</strong></p><p>Este polvo de L A Girl de la línea Blue en presentación de 5 g sella el maquillaje, controla los brillos y deja la piel con acabado uniforme.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Fija la base y hace que el maquillaje aguante muchas más horas.</li><li>Controla el brillo de la zona T sin resecar el resto del rostro.</li><li>Se puede retocar durante el día sin que el maquillaje se acumule.</li><li>Textura fina que no marca poros ni líneas.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Aplicá después de la base y el corrector.</li><li>Cargá la brocha, sacudí el exceso y presioná suavemente sobre la piel.</li><li>Insistí en la zona T, que es donde primero aparece el brillo.</li><li>Para retocar durante el día, usá papel matificante antes de sumar más polvo.</li></ol><p><strong>Ideal para:</strong> pieles mixtas y grasas, y cualquier maquillaje que tenga que durar.</p><p><strong>Tip Krika:</strong> Presioná el polvo en lugar de barrerlo: así no arrastrás la base que pusiste debajo.</p>"
polvo-suelto-la-girlx5g-golden-yellow,POLVO SUELTO L.A GIRLx5g GOLDEN YELLOW,"<p><strong>Polvo Suelto L.A Girl 5 g Golden Yellow</strong></p><p>Este polvo de L A Girl de la línea Golden Yellow en presentación de 5 g sella el maquillaje, controla los brillos y deja la piel con acabado uniforme.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Fija la base y hace que el maquillaje aguante muchas más horas.</li><li>Controla el brillo de la zona T sin resecar el resto del rostro.</li><li>Se puede retocar durante el día sin que el maquillaje se acumule.</li><li>Textura fina que no marca poros ni líneas.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Aplicá después de la base y el corrector.</li><li>Cargá la brocha, sacudí el exceso y presioná suavemente sobre la piel.</li><li>Insistí en la zona T, que es donde primero aparece el brillo.</li><li>Para retocar durante el día, usá papel matificante antes de sumar más polvo.</li></ol><p><strong>Ideal para:</strong> pieles mixtas y grasas, y cualquier maquillaje que tenga que durar.</p><p><strong>Tip Krika:</strong> Presioná el polvo en lugar de barrerlo: así no arrastrás la base que pusiste debajo.</p>"
polvo-suelto-la-girlx5g-peach,POLVO SUELTO L.A GIRLx5g PEACH,"<p><strong>Polvo Suelto L.A Girl 5 g Peach</strong></p><p>Este polvo de L A Girl de la línea Peach en presentación de 5 g sella el maquillaje, controla los brillos y deja la piel con acabado uniforme.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Fija la base y hace que el maquillaje aguante muchas más horas.</li><li>Controla el brillo de la zona T sin resecar el resto del rostro.</li><li>Se puede retocar durante el día sin que el maquillaje se acumule.</li><li>Textura fina que no marca poros ni líneas.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Aplicá después de la base y el corrector.</li><li>Cargá la brocha, sacudí el exceso y presioná suavemente sobre la piel.</li><li>Insistí en la zona T, que es donde primero aparece el brillo.</li><li>Para retocar durante el día, usá papel matificante antes de sumar más polvo.</li></ol><p><strong>Ideal para:</strong> pieles mixtas y grasas, y cualquier maquillaje que tenga que durar.</p><p><strong>Tip Krika:</strong> Presioná el polvo en lugar de barrerlo: así no arrastrás la base que pusiste debajo.</p>"
polvo-suelto-la-girlx5g-purple,POLVO SUELTO L.A GIRLx5g PURPLE,"<p><strong>Polvo Suelto L.A Girl 5 g Purple</strong></p><p>Este polvo de L A Girl de la línea Purple en presentación de 5 g sella el maquillaje, controla los brillos y deja la piel con acabado uniforme.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Fija la base y hace que el maquillaje aguante muchas más horas.</li><li>Controla el brillo de la zona T sin resecar el resto del rostro.</li><li>Se puede retocar durante el día sin que el maquillaje se acumule.</li><li>Textura fina que no marca poros ni líneas.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Aplicá después de la base y el corrector.</li><li>Cargá la brocha, sacudí el exceso y presioná suavemente sobre la piel.</li><li>Insistí en la zona T, que es donde primero aparece el brillo.</li><li>Para retocar durante el día, usá papel matificante antes de sumar más polvo.</li></ol><p><strong>Ideal para:</strong> pieles mixtas y grasas, y cualquier maquillaje que tenga que durar.</p><p><strong>Tip Krika:</strong> Presioná el polvo en lugar de barrerlo: así no arrastrás la base que pusiste debajo.</p>"
polvo-suelto-la-girlx5g-setting-traslu,POLVO SUELTO L.A GIRLx5g SETTING TRASLU,"<p><strong>Polvo Suelto L.A Girl 5 g Setting Traslu</strong></p><p>Este polvo de L A Girl de la línea Setting Traslu en presentación de 5 g sella el maquillaje, controla los brillos y deja la piel con acabado uniforme.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Fija la base y hace que el maquillaje aguante muchas más horas.</li><li>Controla el brillo de la zona T sin resecar el resto del rostro.</li><li>Se puede retocar durante el día sin que el maquillaje se acumule.</li><li>Textura fina que no marca poros ni líneas.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Aplicá después de la base y el corrector.</li><li>Cargá la brocha, sacudí el exceso y presioná suavemente sobre la piel.</li><li>Insistí en la zona T, que es donde primero aparece el brillo.</li><li>Para retocar durante el día, usá papel matificante antes de sumar más polvo.</li></ol><p><strong>Ideal para:</strong> pieles mixtas y grasas, y cualquier maquillaje que tenga que durar.</p><p><strong>Tip Krika:</strong> Presioná el polvo en lugar de barrerlo: así no arrastrás la base que pusiste debajo.</p>"
polvo-suelto-la-girlx5g-soft-pink,POLVO SUELTO L.A GIRLx5g SOFT PINK,"<p><strong>Polvo Suelto L.A Girl 5 g Soft Pink</strong></p><p>Este polvo de L A Girl de la línea Soft Pink en presentación de 5 g sella el maquillaje, controla los brillos y deja la piel con acabado uniforme.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Fija la base y hace que el maquillaje aguante muchas más horas.</li><li>Controla el brillo de la zona T sin resecar el resto del rostro.</li><li>Se puede retocar durante el día sin que el maquillaje se acumule.</li><li>Textura fina que no marca poros ni líneas.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Aplicá después de la base y el corrector.</li><li>Cargá la brocha, sacudí el exceso y presioná suavemente sobre la piel.</li><li>Insistí en la zona T, que es donde primero aparece el brillo.</li><li>Para retocar durante el día, usá papel matificante antes de sumar más polvo.</li></ol><p><strong>Ideal para:</strong> pieles mixtas y grasas, y cualquier maquillaje que tenga que durar.</p><p><strong>Tip Krika:</strong> Presioná el polvo en lugar de barrerlo: así no arrastrás la base que pusiste debajo.</p>"
base-la-colorsx40ml-matte-351-porcelai,BASE L.A COLORSx40ml MATTE 351 PORCELAIN,"<p><strong>Base L.A Colors 40 ml Matte 351 Porcelain</strong></p><p>Esta base de maquillaje de La Colors de la línea Matte 351 Porcelain en presentación de 40 ml unifica el tono de la piel y deja una superficie pareja sobre la que construir todo el maquillaje.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Cobertura graduable: una capa fina para el día, dos para la noche.</li><li>Se funde con la piel en lugar de quedar como una máscara.</li><li>No se cuartea ni marca las líneas de expresión si la piel está bien hidratada.</li><li>Base sólida para que el rubor, el contorno y el iluminador se difuminen bien.</li><li>Acabado mate, sin brillos y con ese aire sofisticado que no pasa de moda.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Empezá con la piel limpia e hidratada; esperá un par de minutos a que la crema absorba.</li><li>Aplicá primer si querés más duración y mejor acabado.</li><li>Poné pequeñas cantidades en frente, mejillas, nariz y mentón.</li><li>Difuminá con esponja húmeda o brocha, siempre desde el centro hacia afuera.</li></ol><p><strong>Ideal para:</strong> maquillaje diario y de ocasión, en todo tipo de piel.</p><p><strong>Tip Krika:</strong> Probá el tono en la mandíbula, no en la mano: es la única forma de que no se note el corte con el cuello.</p>"
base-la-colorsx40ml-matte-359-cool-bei,BASE L.A COLORSx40ml MATTE 359 COOL BEIGE,"<p><strong>Base L.A Colors 40 ml Matte 359 Cool Beige</strong></p><p>Esta base de maquillaje de La Colors de la línea Matte 359 Cool Beige en presentación de 40 ml unifica el tono de la piel y deja una superficie pareja sobre la que construir todo el maquillaje.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Cobertura graduable: una capa fina para el día, dos para la noche.</li><li>Se funde con la piel en lugar de quedar como una máscara.</li><li>No se cuartea ni marca las líneas de expresión si la piel está bien hidratada.</li><li>Base sólida para que el rubor, el contorno y el iluminador se difuminen bien.</li><li>Acabado mate, sin brillos y con ese aire sofisticado que no pasa de moda.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Empezá con la piel limpia e hidratada; esperá un par de minutos a que la crema absorba.</li><li>Aplicá primer si querés más duración y mejor acabado.</li><li>Poné pequeñas cantidades en frente, mejillas, nariz y mentón.</li><li>Difuminá con esponja húmeda o brocha, siempre desde el centro hacia afuera.</li></ol><p><strong>Ideal para:</strong> maquillaje diario y de ocasión, en todo tipo de piel.</p><p><strong>Tip Krika:</strong> Probá el tono en la mandíbula, no en la mano: es la única forma de que no se note el corte con el cuello.</p>"
base-la-colorsx40ml-matte-364-mahogany,BASE L.A COLORSx40ml MATTE 364 MAHOGANYO,"<p><strong>Base L.A Colors 40 ml Matte 364 Mahoganyo</strong></p><p>Esta base de maquillaje de La Colors de la línea Matte 364 Mahoganyo en presentación de 40 ml unifica el tono de la piel y deja una superficie pareja sobre la que construir todo el maquillaje.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Cobertura graduable: una capa fina para el día, dos para la noche.</li><li>Se funde con la piel en lugar de quedar como una máscara.</li><li>No se cuartea ni marca las líneas de expresión si la piel está bien hidratada.</li><li>Base sólida para que el rubor, el contorno y el iluminador se difuminen bien.</li><li>Acabado mate, sin brillos y con ese aire sofisticado que no pasa de moda.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Empezá con la piel limpia e hidratada; esperá un par de minutos a que la crema absorba.</li><li>Aplicá primer si querés más duración y mejor acabado.</li><li>Poné pequeñas cantidades en frente, mejillas, nariz y mentón.</li><li>Difuminá con esponja húmeda o brocha, siempre desde el centro hacia afuera.</li></ol><p><strong>Ideal para:</strong> maquillaje diario y de ocasión, en todo tipo de piel.</p><p><strong>Tip Krika:</strong> Probá el tono en la mandíbula, no en la mano: es la única forma de que no se note el corte con el cuello.</p>"
delineador-la-colorsx15g-labios-cp677,DELINEADOR L.A COLORSx1.5g LABIOS CP677 FETCHING,"<p><strong>Delineador L.A Colors 1.5 g Labios CP677 Fetching</strong></p><p>Este delineador labial de La Colors de la línea Labios CP677 Fetching en presentación de 1.5 g define el contorno, evita que el color se corra y hace que el labial dure mucho más.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Define la forma del labio y corrige asimetrías.</li><li>Funciona como barrera: el labial deja de migrar hacia las arruguitas.</li><li>Relleno completo del labio como base de color para máxima duración.</li><li>Trazo firme pero cómodo, sin tironear.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Perfilá siguiendo tu línea natural, empezando por el arco de cupido.</li><li>Uní las líneas hacia las comisuras.</li><li>Rellená todo el labio con el lápiz, no solo el borde.</li><li>Aplicá el labial encima.</li></ol><p><strong>Ideal para:</strong> maquillaje de labios duradero y corrección de forma.</p><p><strong>Tip Krika:</strong> Rellenar el labio entero con el lápiz antes del labial duplica la duración del color.</p>"
delineador-la-colorsx15g-labios-cp680,DELINEADOR L.A COLORSx1.5g LABIOS CP680 ALLURING,"<p><strong>Delineador L.A Colors 1.5 g Labios CP680 Alluring</strong></p><p>Este delineador labial de La Colors de la línea Labios CP680 Alluring en presentación de 1.5 g define el contorno, evita que el color se corra y hace que el labial dure mucho más.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Define la forma del labio y corrige asimetrías.</li><li>Funciona como barrera: el labial deja de migrar hacia las arruguitas.</li><li>Relleno completo del labio como base de color para máxima duración.</li><li>Trazo firme pero cómodo, sin tironear.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Perfilá siguiendo tu línea natural, empezando por el arco de cupido.</li><li>Uní las líneas hacia las comisuras.</li><li>Rellená todo el labio con el lápiz, no solo el borde.</li><li>Aplicá el labial encima.</li></ol><p><strong>Ideal para:</strong> maquillaje de labios duradero y corrección de forma.</p><p><strong>Tip Krika:</strong> Rellenar el labio entero con el lápiz antes del labial duplica la duración del color.</p>"
